hotel_name,city,state,address,star_rating,price_per_night,price_range,latitude,longitude,amenities,hotel_type,phone_number,email,website,booking_url,guest_rating,review_count,description,check_in_time,check_out_time,room_types,data_source
Maidens Hotel,New Delhi,Delhi,"7, Sham Nath Marg",,,,28.674394,77.2261858,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91 11 2397 5464,info@maidensho.com,https://www.maidenshotel.com/,,3.6,452,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Radisson Blu Marina Hotel Connaught Place,New Delhi,Delhi,"59, Connaught Circus (Indira Chowk), Connaught Place, New Delhi",4,,,28.6339659,77.2171659,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91 11 4690 9090,info@radissonb.com,https://www.radissonblu.com/en/marinahotel-newdelhi?s_cid=os.apac-IN-blu-INDNEDL-gmb,,3.4,491,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Florence,New Delhi,Delhi,,,,,28.6518872,77.191918,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6497-453801,info@hotelflor.com,https://www.hotelflorence.com,,4.0,102,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
DSUI,New Delhi,Delhi,,,,,28.5940756,77.1621131,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8222-140599,info@dsui.com,https://www.dsui.com,,4.0,325,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Imperial Hotel,New Delhi,Delhi,New Delhi,,,,28.625283,77.2183628,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8228-189450,info@imperialh.com,https://www.imperialhotel.com,,4.1,419,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Krishna,New Delhi,Delhi,"Arakashan Road, Ram Nagar, New Delhi",,,,28.6459152,77.2146894,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7202-298076,info@hotelkris.com,https://www.hotelkrishna.com,,4.0,133,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Fraser Suites,New Delhi,Delhi,,,,,28.5940973,77.299018,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9423-653689,info@frasersui.com,https://www.frasersuites.com,,3.6,405,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Imperial Villa,New Delhi,Delhi,,,,,28.5658144,77.2481626,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-11-4997-7000,info@imperialv.com,https://www.imperialvilla.com,,3.3,275,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
The Leela,New Delhi,Delhi,,,,,28.5058141,77.0962567,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-7798-228241,info@theleela.com,https://www.theleela.com/,,4.6,443,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Radisson Blu MBD Hote,New Delhi,Delhi,"L-2, Sector 18, Noida",,,,28.5685211,77.3225515,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6234-747483,info@radissonb.com,https://www.radissonblumb.com,,3.7,344,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Savoy Suites,New Delhi,Delhi,,,,,28.5800504,77.3152466,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9579-545989,info@savoysuit.com,https://www.savoysuites.com,,3.8,364,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Gushi International,New Delhi,Delhi,,,,,28.6416237,77.2133024,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8552-111928,info@gushiinte.com,https://www.gushiinternati.com,,4.1,325,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Rak International,New Delhi,Delhi,,,,,28.6416783,77.2133717,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6494-893829,info@rakintern.com,https://www.rakinternation.com,,3.9,453,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Sapna,New Delhi,Delhi,,,,,28.6406194,77.211041,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9104-694856,info@sapna.com,https://www.sapna.com,,3.9,37,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Cottage Ganga Inn,New Delhi,Delhi,,,,,28.6413645,77.2124645,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-11-23561516,info@cottagega.com,https://www.cottagegangai.com,,3.6,430,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Ajanta,New Delhi,Delhi,"8647, Arakashan Road, Ram Nagar, New Delhi",,,,28.6457798,77.2158487,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91 11 42350000,info@ajantahotel.com,https://www.ajantahotel.com/,,4.0,261,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Shere Punjab,New Delhi,Delhi,"Arakashan Road, Ram Nagar, New Delhi",,,,28.6460535,77.2157419,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7920-300912,info@sherepunj.com,https://www.sherepunjab.com,,3.7,489,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
IRCTC-Ginger Rail Yatri Niwas,New Delhi,Delhi,,,,,28.6444996,77.2226902,Internet,Budget,+91-7597-252066,info@irctcging.com,https://www.irctcgingerra.com,,3.3,145,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Indus Biznotel,New Delhi,Delhi,"Greater Kailash 1, New Delhi",,,,28.5493151,77.2428571,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+911140267700,info@indusbizn.com,https://www.indusbiznotel.com/,,3.7,248,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Red Fox Hotel,New Delhi,Delhi,,,,,28.6069221,77.3329324,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6439-203180,info@redfoxho.com,https://www.redfoxhotel.com,,3.8,125,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Silver Ferns,New Delhi,Delhi,,,,,28.5229836,77.2081097,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6618-772790,info@silverfer.com,https://www.silverferns.com,,3.5,368,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Country Inn By Carlson,New Delhi,Delhi,,,,,28.5278241,77.2204446,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8670-633776,info@countryin.com,https://www.countryinns.com/new-delhi-hotel-in-110017/inddesk,,3.3,408,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Uppal International,New Delhi,Delhi,"28, Arakashan Road",,,,28.6464415,77.213339,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8892-266105,info@uppalinte.com,https://www.uppalinternati.com,,3.5,366,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
the umbro,New Delhi,Delhi,,,,,28.5273495,77.1005457,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7191-661390,info@theumbro.com,https://www.theumbro.com,,3.8,174,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
sunstar heights,New Delhi,Delhi,,,,,28.645239,77.1834003,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7607-395309,info@sunstarhe.com,https://www.sunstarheights.com,,3.9,254,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Cottage Yes Please,New Delhi,Delhi,,,,,28.6410109,77.2104394,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9787-571530,info@cottageye.com,https://www.cottageyesple.com,,3.4,359,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Mapple Express,New Delhi,Delhi,,,,,28.5534058,77.2443542,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8869-886788,info@mappleexp.com,https://www.mappleexpress.com,,3.3,60,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Ikhaya Hotel,New Delhi,Delhi,"B-104, Greater Kailash-1",,,,28.5481071,77.2313232,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+918527205267,info@ikhayahot.com,https://www.ikhayahotel.com,,4.2,380,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Sri Vinayak,New Delhi,Delhi,,,,,28.6459004,77.2177066,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9929-409800,info@srivinaya.com,https://www.srivinayak.com,,3.5,60,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Airport City,New Delhi,Delhi,,,,,28.5466864,77.1264606,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7186-220163,info@airportci.com,https://www.airportcity.com,,4.1,335,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Good Times,New Delhi,Delhi,,,,,28.6464716,77.1936868,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8886-432819,info@goodtimes.com,https://www.goodtimes.com,,3.5,345,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Shanti Home,New Delhi,Delhi,,,,,28.6244588,77.0689789,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-11-4157-336,contact@shantihome.com,https://www.shantihome.com/index.html,,3.4,434,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
b nineteen,New Delhi,Delhi,,,,,28.5911807,77.2521566,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-11-41825500,reservations@bnineteen.com,https://bnineteen.com/,,3.7,307,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Palm Greens,New Delhi,Delhi,,,,,28.522077,77.2154562,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-11-2955-2720;+91-11-2955-2855;+91-11-2955-5457;+91-99109-91761;+91-93131-31313,info@hotelpalm.com,https://www.hotelpalmgree.com,,3.6,431,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Namaskar,New Delhi,Delhi,"917, Gali Chandi Wali",,,,28.6418664,77.2147421,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9633-710681,info@hotelnama.com,https://www.hotelnamaskar.com,,3.9,357,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Arina Inn,New Delhi,Delhi,,,,,28.6414568,77.2414435,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6662-979403,info@hotelarin.com,https://www.hotelarinainn.com,,3.4,286,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
NIE Guest House,New Delhi,Delhi,,,,,28.5389261,77.1928283,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7514-952460,info@nieguest.com,https://www.nieguesthouse.com,,3.4,174,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Maulsari,New Delhi,Delhi,"142 Sunder Nagar, Mathura Road, New Delhi",,,,28.5988816,77.2419381,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8849-720443,info@maulsari.com,https://www.maulsari.com,,3.4,116,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
New Delhi City Centre,New Delhi,Delhi,,,,,28.6456061,77.2158483,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9246-577357,info@newdelhi.com,https://www.newdelhicity.com,,3.8,81,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Raj's Cozy Inn,New Delhi,Delhi,,,,,28.6421194,77.2149507,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7455-790793,info@rajscozy.com,https://www.rajscozyinn.com,,3.6,93,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Sterling Inn,New Delhi,Delhi,,,,,28.6421683,77.2150151,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6479-275191,info@sterlingi.com,https://www.sterlinginn.com,,3.3,106,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Glow Inn,New Delhi,Delhi,,,,,28.6421818,77.2149252,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8095-542868,info@glowinn.com,https://www.glowinn.com,,4.0,363,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Rajmahal Inn,New Delhi,Delhi,,,,,28.642213,77.2147442,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6106-975757,info@rajmahali.com,https://www.rajmahalinn.com,,3.7,131,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Gold Regency,New Delhi,Delhi,,,,,28.6415698,77.2169879,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9177-795658,info@goldregen.com,https://www.goldregency.com,,3.9,70,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Satyam,New Delhi,Delhi,,,,,28.6405822,77.2108389,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8538-494817,info@satyam.com,https://www.satyam.com,,3.7,423,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Aman International,New Delhi,Delhi,,,,,28.6414356,77.216096,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6006-856835,info@amaninter.com,https://www.amaninternatio.com,,4.1,377,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Guruvas Inn,New Delhi,Delhi,,,,,28.6415074,77.2161202,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8657-806963,info@guruvasin.com,https://www.guruvasinn.com,,3.3,455,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Durga International Dx,New Delhi,Delhi,"8715, Deshbandhu Gupta Road, New Delhi",,,,28.6445778,77.2152819,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,"+91 11 23521362 , 63, 64, 65",info@hoteldurg.com,http://www.hoteldurgainternational.co.in,,4.0,51,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Krishna Deluxe,New Delhi,Delhi,,,,,28.6458875,77.2150552,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7608-550874,info@hotelkris.com,https://www.hotelkrishnad.com,,3.3,479,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Faculty Guest House,New Delhi,Delhi,,,,,28.5454865,77.1836133,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7151-188210,info@facultygu.com,https://www.facultyguesth.com,,3.6,133,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel South Gate,New Delhi,Delhi,,,,,28.5601082,77.2029493,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9280-497811,info@hotelsout.com,https://www.hotelsouthgat.com,,3.7,212,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Amma House,New Delhi,Delhi,,,,,28.702354,77.2287996,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8653-485344,info@ammahouse.com,https://www.ammahouse.com,,3.7,440,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Africa Avenue,New Delhi,Delhi,"6, Anand Lok, Delhi",,,,28.557303,77.2176313,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9759-201355,info@africaave.com,https://www.africaavenue.com,,3.4,239,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Select Hotel,New Delhi,Delhi,,,,,28.6308041,77.2244524,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7181-486950,info@selecthot.com,https://www.selecthotel.com,,3.7,35,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Alka Annexe,New Delhi,Delhi,,,,,28.6320913,77.2226246,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6552-253637,info@hotelalka.com,https://www.hotelalkaanne.com,,3.8,358,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Holiday Inn Hotels and Resorts,New Delhi,Delhi,,,,,28.6312552,77.2209768,"Free WiFi, Air Conditioning, 24/7 Front Desk, Pool, Restaurant, Gym, Spa",Resort,+91-6244-311124,info@holidayin.com,https://www.holidayinnhot.com,,3.2,378,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Lal's Haveli,New Delhi,Delhi,"8892, Nabi Karim Road, Delhi",,,,28.64597,77.2112119,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+9123614067,info@hotellal.com,http://hotellalhaveli.com,,3.7,208,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hare Rama guest house,New Delhi,Delhi,,,,,28.6406892,77.21244,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8480-484075,info@harerama.com,https://www.hareramaguest.com,,3.3,336,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Clark's Inn,New Delhi,Delhi,,,,,28.5534271,77.2440202,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7640-513119,info@clarksin.com,https://www.clarksinn.com,,3.9,57,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Grand Park Inn,New Delhi,Delhi,,,,,28.646953,77.1958002,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-8190-645450,info@hotelgran.com,https://www.hotelgrandpar.com,,4.8,202,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Hotel City Star,New Delhi,Delhi,"8718, Deshbandu Gupta Road",,,,28.6447365,77.214923,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9152-722969,info@hotelcity.com,https://www.hotel-citystar.com/,,4.2,182,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
White House,New Delhi,Delhi,,,,,28.6467605,77.2130323,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9231-901220,info@whitehous.com,https://www.whitehouse.com,,3.9,125,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Shell Deluxe,New Delhi,Delhi,,,,,28.646794,77.2128902,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9027-202949,info@shelldelu.com,https://www.shelldeluxe.com,,4.1,99,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Amax Inn,New Delhi,Delhi,"8145/6, Arakashan Road",,,,28.6467628,77.2135529,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-11-23543813,info@amaxinn.com,http://www.hotelamax.com/,,4.2,63,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel S&b East Inn,New Delhi,Delhi,,,,,28.6444725,77.1763258,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8711-974763,info@hotelsb.com,https://www.hotelsbeast.com,,3.8,430,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Bloomrooms,New Delhi,Delhi,"8591, Arakashan Road, New Delhi",,,,28.6455153,77.2177757,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91 11 412 25666,info@bloomrooms.com,http://bloomrooms.com/hotels-railwayst.php,,3.7,130,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Gaur Green Avenue ,New Delhi,Delhi,"Abhay Khand II, Indirapuram ",,,,28.6344371,77.3420597,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7588-725445,info@gaurgreen.com,https://www.gaurgreenaven.com,,4.0,98,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Maharaja Residency ,New Delhi,Delhi,"B21, Vikas Marg",,,,28.636957,77.2850794,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+911122041111,sales@maharajaresidency.com,https://www.maharajaresidency.com/,,3.7,210,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel City Heights,New Delhi,Delhi,,,,,28.6410598,77.2143437,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6752-150544,info@hotelcity.com,https://www.hotelcityheig.com,,3.8,217,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Galgotia's Hotel,New Delhi,Delhi,,,,,28.504864,77.0528632,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8105-400308,info@galgotias.com,https://www.galgotiashote.com,,3.8,360,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Le Cadre,New Delhi,Delhi,,,,,28.5552111,77.242459,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6465-440869,info@hotellec.com,https://www.hotellecadre.com,,3.2,239,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Bed&Chaï Guesthouse,New Delhi,Delhi,,,,,28.5483544,77.2418116,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8529-945946,info@bedchag.com,https://www.bedchaguesth.com,,4.0,474,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Smyle Inn,New Delhi,Delhi,"916, Gali Chandi Wali, New Delhi, CENTRAL DELHI",1,,,28.6416911,77.2147016,Air Conditioning,Budget,+911145795192,smyleinn@hotmail.com,https://www.smyleinn.com,,3.8,83,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Shangri-La's Eros Hotel,New Delhi,Delhi,"19, Ashoka Road, New Delhi",,,,28.6210244,77.2178611,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91 11 41191919,info@shangrila.com,https://www.shangri-la.com/newdelhi/erosshangrila/,,3.8,105,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
the spot,New Delhi,Delhi,"867-868, Gali Chandi Wali",,,,28.6417585,77.2152429,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,91-11-23580168/69,hotelthespot@ymail.com,www.hotelthespot.in,,3.8,323,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
HOTEL PALACE HEIGHTS,New Delhi,Delhi,"D-26/28, Radial Road 6, New Delhi",3,,,28.6335783,77.2212231,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-7142-503577,info@hotelpala.com,https://www.hotelpalacehe.com,,4.8,313,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
