hotel_name,city,state,address,star_rating,price_per_night,price_range,latitude,longitude,amenities,hotel_type,phone_number,email,website,booking_url,guest_rating,review_count,description,check_in_time,check_out_time,room_types,data_source
Regal Taj Premium,Vadodara,Gujarat,"157 Old City, Near University, Vadodara",5,12109,Luxury (Above ₹10000),22.293826,73.201505,"Free WiFi, Air Conditioning, 24/7 Front Desk, Gym, Spa, Restaurant, Swimming Pool, Room Service",Luxury,+91-8947-490339,reservations@tajvad.com,https://www.taj.com,,4.4,132,Popular luxury hotel with convenient city access,14:00,12:00,"Standard Room, Deluxe Room, Royal Suite, Executive Suite, Presidential Suite",Generated
Vadodara Grand,Vadodara,Gujarat,"187 Airport Road, Near Hospital, Vadodara",5,8910,Premium (₹5000-10000),22.340642,73.191959,"Free WiFi, Air Conditioning, 24/7 Front Desk, Gym, Spa, Restaurant, Room Service, Bar, Valet Parking",Luxury,+91-7675-996503,reservations@treebovad.com,https://www.treebo.com,,3.9,742,A comfortable luxury hotel in the heart of Vadodara,15:00,12:00,"Standard Room, Deluxe Room, Royal Suite, Executive Suite",Generated
Premium Zostel Gardens,Vadodara,Gujarat,"602 MG Road, Near Shopping Mall, Vadodara",5,20619,Luxury (Above ₹10000),22.274844,73.252064,"Free WiFi, Air Conditioning, 24/7 Front Desk, Gym, Restaurant, Bar, Valet Parking, Swimming Pool",Luxury,+91-8173-549801,reservations@zostelvad.com,https://www.zostel.com,,4.5,84,Modern luxury accommodation with excellent amenities,15:00,12:00,"Standard Room, Deluxe Room, Junior Suite, Royal Suite, Presidential Suite",Generated
Vadodara Park,Vadodara,Gujarat,"638 Park Street, Near Metro Station, Vadodara",4,7207,Premium (₹5000-10000),22.287343,73.248142,"Free WiFi, Air Conditioning, 24/7 Front Desk, Airport Shuttle, Gym, Conference Hall",Business,+91-7477-855444,reservations@sarovarvad.com,https://www.sarovar.com,,4.2,81,Well-located hotel offering quality service in Vadodara,15:00,10:00,"Standard Room, Deluxe Room, Conference Room",Generated
Hilton Vadodara,Vadodara,Gujarat,"793 Commercial Street, Near Airport, Vadodara",4,3390,Mid-range (₹2000-5000),22.382349,73.242234,"Free WiFi, Air Conditioning, 24/7 Front Desk, Conference Hall, Business Center, Restaurant, Airport Shuttle, Gym",Business,+91-8194-588923,reservations@hiltonvad.com,https://www.hilton.com,,4.4,736,Well-located hotel offering quality service in Vadodara,13:00,12:00,"Standard Room, Deluxe Room, Conference Room",Generated
Vadodara Residency,Vadodara,Gujarat,"713 MG Road, Near University, Vadodara",5,22581,Luxury (Above ₹10000),22.233072,73.201471,"Free WiFi, Air Conditioning, 24/7 Front Desk, Valet Parking, Bar, Gym, Concierge, Swimming Pool",Luxury,+91-7864-561555,reservations@marriottvad.com,https://www.marriott.com,,3.3,136,Modern luxury accommodation with excellent amenities,15:00,11:00,"Standard Room, Deluxe Room, Executive Suite, Presidential Suite",Generated
Hilton Vadodara,Vadodara,Gujarat,"522 Sector 1, Near Airport, Vadodara",3,2019,Mid-range (₹2000-5000),22.370698,73.224997,"Free WiFi, Air Conditioning, 24/7 Front Desk, Gym, Airport Shuttle, Restaurant, Conference Hall",Business,+91-7186-270230,reservations@hiltonvad.com,https://www.hilton.com,,3.9,162,A comfortable business hotel in the heart of Vadodara,13:00,11:00,"Standard Room, Deluxe Room, Executive Room",Generated
Modern Ginger Heights,Vadodara,Gujarat,"370 Brigade Road, Near Hospital, Vadodara",3,2334,Mid-range (₹2000-5000),22.349549,73.175852,"Free WiFi, Air Conditioning, 24/7 Front Desk, Airport Shuttle, Restaurant, Gym",Business,+91-8183-950195,reservations@gingervad.com,https://www.ginger.com,,3.7,63,Well-located hotel offering quality service in Vadodara,14:00,11:00,"Standard Room, Deluxe Room, Executive Room, Conference Room",Generated
Vadodara Resort,Vadodara,Gujarat,"315 Railway Station, Near University, Vadodara",3,3169,Mid-range (₹2000-5000),22.25818,73.185394,"Free WiFi, Air Conditioning, 24/7 Front Desk, Restaurant, Travel Desk, Parking",Budget,+91-9237-722558,reservations@sarovarvad.com,https://www.sarovar.com,,3.5,368,Modern budget accommodation with excellent amenities,12:00,11:00,"Standard Room, Deluxe Room, Twin Room",Generated
Vadodara Grand,Vadodara,Gujarat,"759 Mall Road, Near Metro Station, Vadodara",4,4499,Mid-range (₹2000-5000),22.25532,73.116019,"Free WiFi, Air Conditioning, 24/7 Front Desk, Restaurant",Premium,+91-7480-846999,reservations@tajvad.com,https://www.taj.com,,3.4,573,Modern premium accommodation with excellent amenities,12:00,11:00,"Standard Room, Deluxe Room, Family Room",Generated
Marriott Vadodara,Vadodara,Gujarat,"760 Sector 1, Near University, Vadodara",4,7497,Premium (₹5000-10000),22.292985,73.132875,"Free WiFi, Air Conditioning, 24/7 Front Desk, Airport Shuttle, Meeting Rooms, Conference Hall, Restaurant",Business,+91-6773-423310,reservations@marriottvad.com,https://www.marriott.com,,3.2,490,A comfortable business hotel in the heart of Vadodara,13:00,11:00,"Standard Room, Deluxe Room, Business Suite",Generated
Hyatt Resort Vadodara,Vadodara,Gujarat,"450 Old City, Near Metro Station, Vadodara",3,2395,Mid-range (₹2000-5000),22.268167,73.242657,"Free WiFi, Air Conditioning, 24/7 Front Desk, Laundry Service",Budget,+91-7856-953486,reservations@hyattvad.com,https://www.hyatt.com,,3.2,765,Well-located hotel offering quality service in Vadodara,12:00,11:00,"Standard Room, Deluxe Room, Family Room",Generated
Vadodara Tower,Vadodara,Gujarat,"978 Mall Road, Near Shopping Mall, Vadodara",3,2143,Mid-range (₹2000-5000),22.365512,73.128813,"Free WiFi, Air Conditioning, 24/7 Front Desk, Restaurant, Laundry Service",Budget,+91-6620-143903,reservations@tajvad.com,https://www.taj.com,,4.2,415,Well-located hotel offering quality service in Vadodara,13:00,12:00,"Standard Room, Deluxe Room, Family Room",Generated
Hyatt Heights Vadodara,Vadodara,Gujarat,"906 Bus Stand, Near University, Vadodara",5,20793,Luxury (Above ₹10000),22.264229,73.134226,"Free WiFi, Air Conditioning, 24/7 Front Desk, Business Center, Restaurant, Gym",Business,+91-7933-372818,reservations@hyattvad.com,https://www.hyatt.com,,4.0,213,Well-located hotel offering quality service in Vadodara,14:00,11:00,"Standard Room, Deluxe Room, Business Suite, Conference Room",Generated
Zostel Vadodara,Vadodara,Gujarat,"901 MG Road, Near Shopping Mall, Vadodara",4,4262,Mid-range (₹2000-5000),22.331417,73.139121,"Free WiFi, Air Conditioning, 24/7 Front Desk, Conference Hall, Gym, Restaurant",Business,+91-8351-142950,reservations@zostelvad.com,https://www.zostel.com,,4.6,538,Modern business accommodation with excellent amenities,15:00,12:00,"Standard Room, Deluxe Room, Executive Room, Business Suite",Generated
Vadodara Premium,Vadodara,Gujarat,"333 Main Bazaar, Near Shopping Mall, Vadodara",5,12769,Luxury (Above ₹10000),22.279133,73.260901,"Free WiFi, Air Conditioning, 24/7 Front Desk, Airport Shuttle, Business Center, Restaurant, Conference Hall",Business,+91-9433-587189,reservations@oberoivad.com,https://www.oberoi.com,,3.8,115,A comfortable business hotel in the heart of Vadodara,12:00,10:00,"Standard Room, Deluxe Room, Executive Room",Generated
Ginger Resort Vadodara,Vadodara,Gujarat,"210 Park Street, Near Airport, Vadodara",4,6671,Premium (₹5000-10000),22.249933,73.14069,"Free WiFi, Air Conditioning, 24/7 Front Desk, Restaurant",Premium,+91-8107-802272,reservations@gingervad.com,https://www.ginger.com,,3.7,197,Popular premium hotel with convenient city access,15:00,10:00,"Standard Room, Deluxe Room, Twin Room",Generated
Vadodara Palace,Vadodara,Gujarat,"710 Mall Road, Near Metro Station, Vadodara",5,9487,Premium (₹5000-10000),22.24695,73.240162,"Free WiFi, Air Conditioning, 24/7 Front Desk, Restaurant, Meeting Rooms, Gym",Business,+91-8634-862487,reservations@bloomvad.com,https://www.bloom.com,,4.2,543,Well-located hotel offering quality service in Vadodara,12:00,10:00,"Standard Room, Deluxe Room, Executive Room, Conference Room",Generated
Imperial Gardens,Vadodara,Gujarat,"856 Park Street, Near University, Vadodara",3,3011,Mid-range (₹2000-5000),22.262018,73.1537,"Free WiFi, Air Conditioning, 24/7 Front Desk, Business Center, Airport Shuttle, Meeting Rooms",Business,+91-7526-888551,reservations@leelavad.com,https://www.leela.com,,4.7,678,Modern business accommodation with excellent amenities,13:00,11:00,"Standard Room, Deluxe Room, Conference Room, Business Suite",Generated
Palace Hilton Classic,Vadodara,Gujarat,"538 Sector 1, Near Metro Station, Vadodara",5,21616,Luxury (Above ₹10000),22.252235,73.139474,"Free WiFi, Air Conditioning, 24/7 Front Desk, Bar, Spa, Restaurant, Gym, Room Service",Luxury,+91-8653-738518,reservations@hiltonvad.com,https://www.hilton.com,,4.0,294,Popular luxury hotel with convenient city access,13:00,11:00,"Standard Room, Deluxe Room, Executive Suite, Royal Suite, Junior Suite",Generated
Treebo Plaza Vadodara,Vadodara,Gujarat,"359 City Center, Near University, Vadodara",3,1567,Budget (Under ₹2000),22.369756,73.141524,"Free WiFi, Air Conditioning, 24/7 Front Desk, Travel Desk, Laundry Service, Parking",Budget,+91-6527-429617,reservations@treebovad.com,https://www.treebo.com,,4.1,469,Popular budget hotel with convenient city access,12:00,11:00,"Standard Room, Deluxe Room, Family Room",Generated
Royal Hilton Executive,Vadodara,Gujarat,"481 Downtown, Near Airport, Vadodara",4,7022,Premium (₹5000-10000),22.289791,73.115409,"Free WiFi, Air Conditioning, 24/7 Front Desk, Restaurant, Parking, Travel Desk",Premium,+91-7525-448204,reservations@hiltonvad.com,https://www.hilton.com,,3.6,713,Popular premium hotel with convenient city access,14:00,10:00,"Standard Room, Deluxe Room, Twin Room",Generated
Classic Resort,Vadodara,Gujarat,"122 Park Street, Near Hospital, Vadodara",3,2582,Mid-range (₹2000-5000),22.348265,73.229148,"Free WiFi, Air Conditioning, 24/7 Front Desk, Gym, Meeting Rooms, Airport Shuttle",Business,+91-9428-782967,reservations@zostelvad.com,https://www.zostel.com,,3.3,283,Modern business accommodation with excellent amenities,12:00,10:00,"Standard Room, Deluxe Room, Business Suite, Executive Room",Generated
Sterling International Vadodara,Vadodara,Gujarat,"345 Sector 1, Near University, Vadodara",4,7415,Premium (₹5000-10000),22.284161,73.160536,"Free WiFi, Air Conditioning, 24/7 Front Desk, Restaurant",Premium,+91-6786-848249,reservations@sterlingvad.com,https://www.sterling.com,,3.6,654,A comfortable premium hotel in the heart of Vadodara,13:00,11:00,"Standard Room, Deluxe Room, Twin Room",Generated
Taj Suites Vadodara,Vadodara,Gujarat,"2 Bus Stand, Near Airport, Vadodara",5,8251,Premium (₹5000-10000),22.362427,73.232929,"Free WiFi, Air Conditioning, 24/7 Front Desk, Meeting Rooms, Business Center, Restaurant",Business,+91-6736-845192,reservations@tajvad.com,https://www.taj.com,,3.6,245,Popular business hotel with convenient city access,15:00,12:00,"Standard Room, Deluxe Room, Business Suite",Generated
Regal Ginger Inn,Vadodara,Gujarat,"348 Old City, Near University, Vadodara",3,1902,Budget (Under ₹2000),22.352387,73.107869,"Free WiFi, Air Conditioning, 24/7 Front Desk, Travel Desk, Parking, Laundry Service",Budget,+91-6668-582336,reservations@gingervad.com,https://www.ginger.com,,3.9,52,Modern budget accommodation with excellent amenities,12:00,10:00,"Standard Room, Deluxe Room, Family Room",Generated
Royal Hyatt Palace,Vadodara,Gujarat,"463 Brigade Road, Near Metro Station, Vadodara",4,7429,Premium (₹5000-10000),22.295845,73.223568,"Free WiFi, Air Conditioning, 24/7 Front Desk, Laundry Service",Premium,+91-8557-413756,reservations@hyattvad.com,https://www.hyatt.com,,4.5,237,A comfortable premium hotel in the heart of Vadodara,14:00,12:00,"Standard Room, Deluxe Room, Family Room",Generated
Leela Tower Vadodara,Vadodara,Gujarat,"872 MG Road, Near Metro Station, Vadodara",4,4788,Mid-range (₹2000-5000),22.292194,73.189785,"Free WiFi, Air Conditioning, 24/7 Front Desk, Restaurant, Meeting Rooms, Conference Hall, Airport Shuttle, Business Center",Business,+91-7864-596734,reservations@leelavad.com,https://www.leela.com,,4.4,444,Popular business hotel with convenient city access,15:00,10:00,"Standard Room, Deluxe Room, Executive Room",Generated
Bloom Vadodara,Vadodara,Gujarat,"661 Railway Station, Near Airport, Vadodara",5,9288,Premium (₹5000-10000),22.228711,73.171954,"Free WiFi, Air Conditioning, 24/7 Front Desk, Concierge, Room Service, Spa, Bar, Gym, Restaurant",Luxury,+91-7377-637483,reservations@bloomvad.com,https://www.bloom.com,,4.6,165,Popular luxury hotel with convenient city access,14:00,12:00,"Standard Room, Deluxe Room, Junior Suite, Executive Suite",Generated
Regal Deluxe,Vadodara,Gujarat,"328 Brigade Road, Near University, Vadodara",4,3909,Mid-range (₹2000-5000),22.350655,73.10321,"Free WiFi, Air Conditioning, 24/7 Front Desk, Restaurant, Meeting Rooms, Gym, Business Center",Business,+91-6315-649318,reservations@hiltonvad.com,https://www.hilton.com,,4.7,97,A comfortable business hotel in the heart of Vadodara,13:00,10:00,"Standard Room, Deluxe Room, Executive Room, Conference Room",Generated
Treebo Heights Vadodara,Vadodara,Gujarat,"113 Civil Lines, Near Hospital, Vadodara",3,1503,Budget (Under ₹2000),22.374311,73.195578,"Free WiFi, Air Conditioning, 24/7 Front Desk, Meeting Rooms, Business Center, Airport Shuttle",Business,+91-6826-266522,reservations@treebovad.com,https://www.treebo.com,,4.2,61,Well-located hotel offering quality service in Vadodara,12:00,12:00,"Standard Room, Deluxe Room, Conference Room, Business Suite",Generated
Vadodara Plaza,Vadodara,Gujarat,"597 Main Bazaar, Near University, Vadodara",5,15064,Luxury (Above ₹10000),22.344864,73.190458,"Free WiFi, Air Conditioning, 24/7 Front Desk, Business Center, Gym, Airport Shuttle, Conference Hall, Restaurant",Business,+91-9068-736547,reservations@tajvad.com,https://www.taj.com,,4.0,186,Popular business hotel with convenient city access,14:00,11:00,"Standard Room, Deluxe Room, Business Suite",Generated
Grand Leela Deluxe,Vadodara,Gujarat,"695 Brigade Road, Near University, Vadodara",3,1508,Budget (Under ₹2000),22.253519,73.243968,"Free WiFi, Air Conditioning, 24/7 Front Desk, Travel Desk, Restaurant",Budget,+91-7032-517211,reservations@leelavad.com,https://www.leela.com,,4.3,78,Modern budget accommodation with excellent amenities,12:00,11:00,"Standard Room, Deluxe Room, Family Room",Generated
Modern Premium,Vadodara,Gujarat,"831 Airport Road, Near Metro Station, Vadodara",3,2309,Mid-range (₹2000-5000),22.358965,73.115498,"Free WiFi, Air Conditioning, 24/7 Front Desk, Laundry Service, Travel Desk, Parking",Budget,+91-9381-734131,reservations@marriottvad.com,https://www.marriott.com,,4.3,400,Well-located hotel offering quality service in Vadodara,15:00,11:00,"Standard Room, Deluxe Room, Family Room",Generated
Fortune Vadodara,Vadodara,Gujarat,"414 City Center, Near Hospital, Vadodara",3,2305,Mid-range (₹2000-5000),22.375607,73.171223,"Free WiFi, Air Conditioning, 24/7 Front Desk, Meeting Rooms, Business Center, Airport Shuttle",Business,+91-6669-624183,reservations@fortunevad.com,https://www.fortune.com,,3.4,272,Modern business accommodation with excellent amenities,14:00,10:00,"Standard Room, Deluxe Room, Business Suite",Generated
Crown Fortune Inn,Vadodara,Gujarat,"955 Main Bazaar, Near Hospital, Vadodara",4,5640,Premium (₹5000-10000),22.329494,73.108526,"Free WiFi, Air Conditioning, 24/7 Front Desk, Parking, Restaurant",Premium,+91-7201-666905,reservations@fortunevad.com,https://www.fortune.com,,3.7,78,Popular premium hotel with convenient city access,15:00,12:00,"Standard Room, Deluxe Room, Twin Room",Generated
The Hilton Classic,Vadodara,Gujarat,"654 Mall Road, Near University, Vadodara",3,2005,Mid-range (₹2000-5000),22.37536,73.125661,"Free WiFi, Air Conditioning, 24/7 Front Desk, Airport Shuttle, Business Center, Conference Hall",Business,+91-7615-281509,reservations@hiltonvad.com,https://www.hilton.com,,3.7,626,Modern business accommodation with excellent amenities,13:00,10:00,"Standard Room, Deluxe Room, Executive Room",Generated
FabHotel Vadodara,Vadodara,Gujarat,"83 Airport Road, Near Shopping Mall, Vadodara",5,13626,Luxury (Above ₹10000),22.334876,73.132404,"Free WiFi, Air Conditioning, 24/7 Front Desk, Restaurant, Business Center, Conference Hall, Airport Shuttle, Meeting Rooms",Business,+91-8433-444012,reservations@fabhotelvad.com,https://www.fabhotel.com,,4.3,451,Popular business hotel with convenient city access,12:00,10:00,"Standard Room, Deluxe Room, Conference Room",Generated
Vadodara Lodge,Vadodara,Gujarat,"776 Bus Stand, Near University, Vadodara",5,22599,Luxury (Above ₹10000),22.250462,73.106821,"Free WiFi, Air Conditioning, 24/7 Front Desk, Swimming Pool, Concierge, Room Service, Valet Parking, Spa, Bar",Luxury,+91-6325-377272,reservations@hyattvad.com,https://www.hyatt.com,,3.4,474,Well-located hotel offering quality service in Vadodara,12:00,10:00,"Standard Room, Deluxe Room, Executive Suite, Presidential Suite",Generated
Vadodara Resort,Vadodara,Gujarat,"290 Bus Stand, Near University, Vadodara",5,23033,Luxury (Above ₹10000),22.284942,73.213579,"Free WiFi, Air Conditioning, 24/7 Front Desk, Valet Parking, Swimming Pool, Spa, Room Service, Bar, Concierge",Luxury,+91-7004-695968,reservations@countryinnvad.com,https://www.countryinn.com,,3.3,123,Popular luxury hotel with convenient city access,12:00,12:00,"Standard Room, Deluxe Room, Presidential Suite, Executive Suite",Generated
Premium Bloom Gardens,Vadodara,Gujarat,"358 Mall Road, Near Hospital, Vadodara",4,4591,Mid-range (₹2000-5000),22.349596,73.129209,"Free WiFi, Air Conditioning, 24/7 Front Desk, Restaurant, Business Center, Conference Hall",Business,+91-7719-530061,reservations@bloomvad.com,https://www.bloom.com,,4.5,771,Well-located hotel offering quality service in Vadodara,12:00,12:00,"Standard Room, Deluxe Room, Conference Room, Business Suite",Generated
Elite ITC Gardens,Vadodara,Gujarat,"784 Downtown, Near Shopping Mall, Vadodara",3,3113,Mid-range (₹2000-5000),22.248136,73.221437,"Free WiFi, Air Conditioning, 24/7 Front Desk, Laundry Service",Budget,+91-9444-843482,reservations@itcvad.com,https://www.itc.com,,4.4,764,Well-located hotel offering quality service in Vadodara,12:00,12:00,"Standard Room, Deluxe Room, Twin Room",Generated
Elite Lemon Tree Premium,Vadodara,Gujarat,"578 Mall Road, Near Shopping Mall, Vadodara",3,1626,Budget (Under ₹2000),22.289219,73.12132,"Free WiFi, Air Conditioning, 24/7 Front Desk, Parking, Restaurant, Travel Desk",Budget,+91-6617-979726,reservations@lemontreevad.com,https://www.lemontree.com,,3.9,714,Well-located hotel offering quality service in Vadodara,13:00,12:00,"Standard Room, Deluxe Room, Family Room",Generated
ITC Vadodara,Vadodara,Gujarat,"255 City Center, Near Metro Station, Vadodara",4,5208,Premium (₹5000-10000),22.316179,73.103504,"Free WiFi, Air Conditioning, 24/7 Front Desk, Restaurant, Travel Desk, Laundry Service",Premium,+91-6803-499229,reservations@itcvad.com,https://www.itc.com,,4.3,377,A comfortable premium hotel in the heart of Vadodara,12:00,12:00,"Standard Room, Deluxe Room, Twin Room",Generated
Hotel Continental,Vadodara,Gujarat,"201 Civil Lines, Near Metro Station, Vadodara",3,1705,Budget (Under ₹2000),22.387136,73.105458,"Free WiFi, Air Conditioning, 24/7 Front Desk, Laundry Service, Restaurant",Budget,+91-9134-791981,reservations@itcvad.com,https://www.itc.com,,4.2,689,Well-located hotel offering quality service in Vadodara,15:00,11:00,"Standard Room, Deluxe Room, Family Room",Generated
Classic Hyatt Suites,Vadodara,Gujarat,"64 Brigade Road, Near University, Vadodara",5,16360,Luxury (Above ₹10000),22.337166,73.237762,"Free WiFi, Air Conditioning, 24/7 Front Desk, Gym, Meeting Rooms, Business Center, Restaurant, Airport Shuttle",Business,+91-9413-489408,reservations@hyattvad.com,https://www.hyatt.com,,3.4,272,Popular business hotel with convenient city access,15:00,10:00,"Standard Room, Deluxe Room, Executive Room, Conference Room",Generated
Vadodara International,Vadodara,Gujarat,"420 Downtown, Near Airport, Vadodara",5,13908,Luxury (Above ₹10000),22.287129,73.197662,"Free WiFi, Air Conditioning, 24/7 Front Desk, Business Center, Gym, Restaurant, Airport Shuttle",Business,+91-8342-877061,reservations@sterlingvad.com,https://www.sterling.com,,4.3,561,A comfortable business hotel in the heart of Vadodara,14:00,11:00,"Standard Room, Deluxe Room, Conference Room",Generated
