hotel_name,city,state,address,star_rating,price_per_night,price_range,latitude,longitude,amenities,hotel_type,phone_number,email,website,booking_url,guest_rating,review_count,description,check_in_time,check_out_time,room_types,data_source
Clarks Shiraz,Agra,Uttar Pradesh,Agra,,,,27.1584871,78.0248611,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7407-435197,info@clarksshi.com,https://www.clarksshiraz.com,,4.2,341,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Saniya Palace,Agra,Uttar Pradesh,,,,,27.1691149,78.0433777,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-7581-490715,info@saniyapal.com,https://www.saniyapalace.com,,4.8,331,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
splender hotel,Agra,Uttar Pradesh,,,,,27.1740869,78.0092453,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9472-248227,info@splenderh.com,https://www.splenderhotel.com,,4.0,72,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
JP hotel,Agra,Uttar Pradesh,,,,,27.2101291,78.0041491,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9512-198705,info@jphotel.com,https://www.jphotel.com,,3.8,278,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
the kamta hotel,Agra,Uttar Pradesh,,,,,27.2103421,78.0072791,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6575-469308,info@thekamta.com,https://www.thekamtahotel.com,,3.4,359,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
moti palace hotel,Agra,Uttar Pradesh,,,,,27.1793172,78.0054876,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-9994-749733,info@motipalac.com,https://www.motipalacehot.com,,4.1,302,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Taj way hotel,Agra,Uttar Pradesh,,,,,27.1798565,78.0045112,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-9458-500251,info@tajwayho.com,https://www.tajwayhotel.com,,4.7,222,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Sai president hotel,Agra,Uttar Pradesh,,,,,27.1749197,78.0084326,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9577-779910,info@saipresid.com,https://www.saipresidenth.com,,3.6,301,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Pentas hotel,Agra,Uttar Pradesh,Agra,,,,27.1721075,78.0090452,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8380-334745,info@pentashot.com,https://www.pentashotel.com,,3.5,111,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Sanjay hotel,Agra,Uttar Pradesh,Agra,,,,27.1689863,78.0072884,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9217-987681,info@sanjayhot.com,https://www.sanjayhotel.com,,3.3,351,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Sheela Inn,Agra,Uttar Pradesh,,,,,27.1675087,78.051029,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9374-139795,info@hotelshee.com,https://www.hotelsheelain.com,,3.5,121,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Taj Resorts,Agra,Uttar Pradesh,,,,,27.1683242,78.0510533,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-6425-251407,info@hoteltaj.com,https://www.hoteltajresor.com,,4.6,179,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Hotel tara Grand,Agra,Uttar Pradesh,,,,,27.1682765,78.0511311,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-8374-344027,info@hoteltara.com,https://www.hoteltaragran.com,,4.4,420,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Hotel Taj Kema,Agra,Uttar Pradesh,,,,,27.1712851,78.0462163,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-7687-361000,info@hoteltaj.com,https://www.hoteltajkema.com,,4.3,229,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Hotel Atulyaa Taj,Agra,Uttar Pradesh,,,,,27.1684804,78.0507154,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-6004-334972,info@hotelatul.com,https://www.hotelatulyaat.com,,4.1,181,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Hoel Rashmi,Agra,Uttar Pradesh,,,,,27.1681266,78.0506456,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7353-320739,info@hoelrashm.com,https://www.hoelrashmi.com,,3.5,78,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Pyrenees Home Stay,Agra,Uttar Pradesh,,,,,27.1599101,78.053023,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6408-394692,info@pyreneesh.com,https://www.pyreneeshomes.com,,3.8,466,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
REST HOUSE,Agra,Uttar Pradesh,Agra,,,,27.1678826,78.0146375,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9146-652786,info@resthouse.com,https://www.resthouse.com,,3.6,394,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Taj Plaza,Agra,Uttar Pradesh,"Taj East Gate Road, Shilpgram VIP Raod, Agra",,,,27.1684817,78.0502138,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,"915622231010, 3294100",info@hoteltaj.com,https://www.hoteltajplazaagra.com/,,4.4,427,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
The Light House,Agra,Uttar Pradesh,"7, Fatehabad Road",,,,27.1528004,78.0620577,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+918191846846,info@hotellighthouseagra.com,https://www.thelighthouse.com,,4.1,343,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Amar Hotel,Agra,Uttar Pradesh,,,,,27.1609539,78.0335616,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7444-168298,info@amarhotel.com,https://www.amarhotel.com,,3.7,288,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Taj inn hotel,Agra,Uttar Pradesh,,,,,27.1619624,78.0390367,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-8431-924932,info@tajinnho.com,https://www.tajinnhotel.com,,4.1,356,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Hotel fvimal Dhara,Agra,Uttar Pradesh,,,,,27.1795589,78.0058215,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7397-125228,info@hotelfvim.com,https://www.hotelfvimaldh.com,,4.1,417,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
King Park Hotel,Agra,Uttar Pradesh,,,,,27.1943372,78.0106275,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8375-944815,info@kingpark.com,https://www.kingparkhotel.com,,3.9,390,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Ashish Palace,Agra,Uttar Pradesh,,,,,27.1621798,78.0364533,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-7425-869740,info@hotelashi.com,https://www.hotelashishpa.com,,4.5,25,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Amar Palace Hotel,Agra,Uttar Pradesh,,,,,27.1613146,78.0349937,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-7218-827409,info@amarpalac.com,https://www.amarpalacehot.com,,4.1,446,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
mughal hotel,Agra,Uttar Pradesh,Agra,,,,27.1602348,78.0444991,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6525-350389,info@mughalhot.com,https://www.mughalhotel.com,,3.9,375,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
The Coral Tree Boutique Homestay,Agra,Uttar Pradesh,"4, Amar Lok Colony",,,,27.1667123,78.0513137,Internet,Budget,+91 98376 09088,info@thecoral.com,https://www.thecoraltreehomestay.com,,3.2,198,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Sheela,Agra,Uttar Pradesh,,,,,27.1712717,78.0447017,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7686-537822,info@sheela.com,https://www.sheela.com,,4.1,69,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Sidhartha,Agra,Uttar Pradesh,,,,,27.1694194,78.040645,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91 562 223 0901,siddhartharora2009@gmail.com,https://www.hotelsidharthaagra.com/,,3.8,313,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Daawat,Agra,Uttar Pradesh,,,,,27.1665216,78.0375916,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,05624062103,booking@hoteldaawatplaceagra.com,www.hoteldaawatplaceagra.com,,4.1,437,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Treebo White Inn,Agra,Uttar Pradesh,,,,,27.1646686,78.054145,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7777-973597,info@treebowhi.com,https://www.treebowhitein.com,,4.2,126,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Crystal Sarovar Premiere Agra,Agra,Uttar Pradesh,,,,,27.1574931,78.0513315,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9684-550355,info@crystalsa.com,https://www.crystalsarovar.com,,3.8,359,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Rashmi Agra hotel,Agra,Uttar Pradesh,,,,,27.1683643,78.050536,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9126-352827,info@rashmiagr.com,https://www.rashmiagrahot.com,,3.8,464,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Sai palace,Agra,Uttar Pradesh,,,,,27.1686711,78.0431531,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-7626-216394,info@saipalace.com,https://www.saipalace.com,,4.7,390,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Akbar Hotel,Agra,Uttar Pradesh,,,,,27.1711181,78.0184537,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9789-666245,info@akbarhote.com,https://www.akbarhotel.com,,3.4,412,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
DoubleTree by Hilton Hotel Agra,Agra,Uttar Pradesh,"B/H - 1&2, Taj Nagri Phase II, Agra",5,,,27.1515883,78.0508426,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-562-7102323,doubletreeagra_info@hilton.com,https://www.hilton.com/en/hotels/agrdtdi-doubletree-agra/,,3.6,102,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Seven Hills Tower,Agra,Uttar Pradesh,Fatehabad Road,,,,27.1612015,78.0380478,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+9105622237700,info@hotelseve.com,http://www.hotelsevenhillstower.in,,3.6,157,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hôtel Sia Palace,Agra,Uttar Pradesh,,,,,27.1695257,78.0409048,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+919917603367,info@htelsia.com,https://www.htelsiapalac.com,,4.0,51,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Thomas home Stay,Agra,Uttar Pradesh,"29/2, R K Puram Near Taj Nagri, Agra",,,,27.1601538,78.0525328,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6352-115493,info@thomashom.com,https://www.thomashomesta.com,,4.0,74,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
"Aman Homestay, A Boutique Hotel",Agra,Uttar Pradesh,"P-18, MIG Colony, Shilpgram Road, Taj Nagri Phase 1, AGRA, Agra",,,,27.1636378,78.053897,Internet,Budget,+919536440915,stay@amanhomestay.com,https://amanhomestay.com,,3.6,302,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
HOTEL SURYA,Agra,Uttar Pradesh,,,,,27.1668235,78.0067997,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8081-509853,info@hotelsury.com,https://www.hotelsurya.com,,4.1,365,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
HOTEL AREEBA,Agra,Uttar Pradesh,,,,,27.1575121,78.0479832,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8104-264867,info@hotelaree.com,https://www.hotelareeba.com,,3.9,138,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
yoga guest house hostel,Agra,Uttar Pradesh,"37hig, Taj East Gate Road, AGRA",,,,27.1644655,78.0545248,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6441-565896,info@yogaguest.com,https://www.yogaguesthous.com,,3.3,298,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Taj Village,Agra,Uttar Pradesh,Dhandhupura Road,,,,27.1675188,78.0583174,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-9424-664264,info@tajvillag.com,https://www.tajvillage.com,,4.5,306,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
The Coral House Homestay by the Taj,Agra,Uttar Pradesh,"5, Amar Lok Colony, Agra",,,,27.1661464,78.051129,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91 7505340604,info@coralcourthomestay.com,https://coralcourthomestay.com,,4.4,40,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Crystal Inn,Agra,Uttar Pradesh,,,,,27.1618732,78.0579291,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9799-716840,info@crystalin.com,https://www.crystalinn.com,,4.0,205,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Anant Plaza,Agra,Uttar Pradesh,,,,,27.1576047,78.0469384,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8835-717909,info@anantplaz.com,https://www.anantplaza.com,,3.8,408,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Radisson Agra,Agra,Uttar Pradesh,,,,,27.1585877,78.0540075,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8235-879820,info@radissona.com,https://www.radissonagra.com,,3.9,237,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Attiti,Agra,Uttar Pradesh,,,,,27.160808,78.0345771,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8686-525305,info@hotelatti.com,https://www.hotelattiti.com,,4.1,364,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Agra Hotel Marygold,Agra,Uttar Pradesh,"37-38, Shilpgram Road, R K Puram Taj Nagri Phase -1, AGRA",,,,27.1619965,78.0535816,Internet,Budget,+918700186682,info@agrahotel.com,https://www.agrahotelmary.com,,3.2,460,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Vijay Vilas Hotel,Agra,Uttar Pradesh,,,,,27.2149719,78.0066246,Air Conditioning,Budget,+91-6456-257712,info@vijayvila.com,https://www.vijayvilashot.com,,3.8,454,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
N.homestay,Agra,Uttar Pradesh,,,,,27.1575547,78.0350877,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6978-458858,info@nhomestay.com,https://www.nhomestay.com,,3.7,268,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Moro,Agra,Uttar Pradesh,,,,,27.2401111,77.8332582,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7487-969882,info@hotelmoro.com,https://www.hotelmoro.com,,3.6,184,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Mata Mohini Dharamshala,Agra,Uttar Pradesh,,,,,27.2211461,78.0191878,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8189-174924,info@matamohin.com,https://www.matamohinidha.com,,3.2,228,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
OYO Hotel Rj Palace,Agra,Uttar Pradesh,,,,,27.1928871,77.9658132,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-7662-237112,info@oyohotel.com,https://www.oyohotelrjpa.com,,4.2,376,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Shivam inn,Agra,Uttar Pradesh,,,,,27.1951799,77.9642045,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6165-302730,info@shivaminn.com,https://www.shivaminn.com,,3.3,454,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Dasaprakash,Agra,Uttar Pradesh,,,,,27.158385,78.0344094,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7054-824684,info@hoteldasa.com,https://www.hoteldasapraka.com,,3.4,451,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Jyoti Continental,Agra,Uttar Pradesh,,,,,27.1584991,78.0344114,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7648-784423,info@hoteljyot.com,https://www.hoteljyoticon.com,,4.2,147,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
The Coral Court Homestay,Agra,Uttar Pradesh,"9, Amar Lok Colony",,,,27.166785,78.0509565,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6840-658911,info@thecoral.com,https://www.thecoralcourt.com,,3.7,219,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
G Vibes Guest House,Agra,Uttar Pradesh,,,,,27.163753,78.0539794,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9268-740076,info@gvibesgu.com,https://www.gvibesguesth.com,,3.5,146,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Courtyard by Marriott Agra,Agra,Uttar Pradesh,,5,,,27.1563143,78.0596665,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8068-722807,info@courtyard.com,https://www.courtyardbyma.com,,3.9,406,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
soul'Stay,Agra,Uttar Pradesh,"A10, Taj Nagri, Agra",,,,27.1565768,78.0609077,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6671-628415,info@soulstay.com,https://www.soulstay.com,,3.9,312,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Jahangir Lodge,Agra,Uttar Pradesh,,,,,27.16732,78.0397505,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9419-134236,info@jahangirl.com,https://www.jahangirlodge.com,,4.1,260,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Taj City Hotel,Agra,Uttar Pradesh,,,,,27.1688592,78.0432307,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-6835-522378,info@tajcityh.com,https://www.tajcityhotel.com,,4.5,276,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
The Taj Vista,Agra,Uttar Pradesh,,,,,27.1642562,78.0543686,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91 99971 13228,info@thetajvi.com,https://www.thetajvista.com,,4.2,267,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
rajasthani hotel bhilwara,Agra,Uttar Pradesh,,,,,27.1241559,78.0046412,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9029-753017,info@rajasthani.com,https://www.rajasthanihote.com,,4.1,424,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Royale Sarovar Portico,Agra,Uttar Pradesh,Fatehabad road,,,,27.1581601,78.0593337,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8450-261926,info@royalesar.com,https://sarovarhotels.com/,,4.2,475,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
VOYAGEURS HOMESTAY,Agra,Uttar Pradesh,"71, PUSHPANJALI PURAM PH3, AGRA, AGRA",,,,27.1470211,78.0608581,Internet,Budget,9259576407,voyageurshomestay@gmail.com,https://www.voyageurshomes.com,,3.9,465,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Taj Hotel & Convention Center,Agra,Uttar Pradesh,Taj East Gate Road,,,,27.1628269,78.0563887,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91 5622335555,reservations.agra@tajhotels.com,https://www.tajhotels.com/en-in/hotels/taj-agra,,4.1,52,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Jaypee Palace Hotel,Agra,Uttar Pradesh,,,,,27.153889,78.071118,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-6408-741047,info@jaypeepal.com,https://www.jaypeepalaceh.com,,4.3,153,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Sleep inn,Agra,Uttar Pradesh,,,,,27.1606463,78.0349906,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8585-267427,info@sleepinn.com,https://www.sleepinn.com,,3.9,335,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Mansingh Palace,Agra,Uttar Pradesh,,,,,27.1609788,78.0353623,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-6915-769455,info@hotelmans.com,https://www.hotelmansingh.com,,4.6,168,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Ramada Plaza,Agra,Uttar Pradesh,"Fatehabad Road, Agra",,,,27.1382967,78.0926888,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91 56271 23500,info@ramadapla.com,https://www.ramadaplaza.com,,3.5,191,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Trident,Agra,Uttar Pradesh,,,,,27.1593478,78.0599368,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7453-440813,info@trident.com,https://www.trident.com,,3.4,144,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
TajView,Agra,Uttar Pradesh,"Fatehabad Road, Agra",5,,,27.1609675,78.0400797,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-8806-408862,info@tajview.com,https://www.tajview.com,,4.4,323,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
