hotel_name,city,state,address,star_rating,price_per_night,price_range,latitude,longitude,amenities,hotel_type,phone_number,email,website,booking_url,guest_rating,review_count,description,check_in_time,check_out_time,room_types,data_source
Premium Heights,Surat,Gujarat,"851 Mall Road, Near University, Surat",5,21330,Luxury (Above ₹10000),21.246212,72.813386,"Free WiFi, Air Conditioning, 24/7 Front Desk, Restaurant, Concierge, Swimming Pool, Gym, Valet Parking, Spa, Room Service",Luxury,+91-8685-837979,reservations@zostelsur.com,https://www.zostel.com,,3.6,429,Popular luxury hotel with convenient city access,12:00,10:00,"Standard Room, Deluxe Room, Executive Suite, Presidential Suite",Generated
Grand Sterling Deluxe,Surat,Gujarat,"551 Sector 1, Near Hospital, Surat",3,2171,Mid-range (₹2000-5000),21.19692,72.75909,"Free WiFi, Air Conditioning, 24/7 Front Desk, Travel Desk, Laundry Service",Budget,+91-7595-799994,reservations@sterlingsur.com,https://www.sterling.com,,3.7,344,Modern budget accommodation with excellent amenities,15:00,12:00,"Standard Room, Deluxe Room, Family Room",Generated
Royal Grand,Surat,Gujarat,"102 Airport Road, Near Airport, Surat",3,3135,Mid-range (₹2000-5000),21.208337,72.765172,"Free WiFi, Air Conditioning, 24/7 Front Desk, Restaurant, Travel Desk",Budget,+91-6023-196992,reservations@oberoisur.com,https://www.oberoi.com,,4.1,537,A comfortable budget hotel in the heart of Surat,12:00,12:00,"Standard Room, Deluxe Room, Twin Room",Generated
Oberoi Grand Surat,Surat,Gujarat,"958 Main Bazaar, Near Airport, Surat",5,14532,Luxury (Above ₹10000),21.107846,72.808557,"Free WiFi, Air Conditioning, 24/7 Front Desk, Concierge, Restaurant, Bar, Gym, Valet Parking",Luxury,+91-7588-423743,reservations@oberoisur.com,https://www.oberoi.com,,4.3,701,A comfortable luxury hotel in the heart of Surat,15:00,12:00,"Standard Room, Deluxe Room, Executive Suite, Junior Suite, Royal Suite",Generated
Sarovar Surat,Surat,Gujarat,"14 Railway Station, Near Airport, Surat",5,10882,Luxury (Above ₹10000),21.218072,72.832478,"Free WiFi, Air Conditioning, 24/7 Front Desk, Restaurant, Room Service, Bar, Swimming Pool, Valet Parking",Luxury,+91-6276-436745,reservations@sarovarsur.com,https://www.sarovar.com,,4.0,579,Well-located hotel offering quality service in Surat,12:00,12:00,"Standard Room, Deluxe Room, Junior Suite, Executive Suite, Royal Suite",Generated
Hilton International Surat,Surat,Gujarat,"846 Civil Lines, Near Hospital, Surat",3,2655,Mid-range (₹2000-5000),21.19165,72.902219,"Free WiFi, Air Conditioning, 24/7 Front Desk, Parking",Budget,+91-6344-934990,reservations@hiltonsur.com,https://www.hilton.com,,3.4,702,Well-located hotel offering quality service in Surat,14:00,12:00,"Standard Room, Deluxe Room, Family Room",Generated
Premium Heights,Surat,Gujarat,"395 Civil Lines, Near Airport, Surat",5,16532,Luxury (Above ₹10000),21.110608,72.833635,"Free WiFi, Air Conditioning, 24/7 Front Desk, Gym, Meeting Rooms, Conference Hall, Business Center",Business,+91-7817-240506,reservations@radissonsur.com,https://www.radisson.com,,4.3,732,A comfortable business hotel in the heart of Surat,13:00,11:00,"Standard Room, Deluxe Room, Conference Room",Generated
Comfort Royal Surat,Surat,Gujarat,"707 Sector 1, Near University, Surat",3,2644,Mid-range (₹2000-5000),21.162999,72.779141,"Free WiFi, Air Conditioning, 24/7 Front Desk, Restaurant, Travel Desk, Laundry Service",Budget,+91-7696-103347,reservations@comfortsur.com,https://www.comfort.com,,4.2,758,Popular budget hotel with convenient city access,13:00,12:00,"Standard Room, Deluxe Room, Family Room",Generated
ITC Premium Surat,Surat,Gujarat,"876 Civil Lines, Near University, Surat",3,2259,Mid-range (₹2000-5000),21.168294,72.824521,"Free WiFi, Air Conditioning, 24/7 Front Desk, Restaurant, Travel Desk",Budget,+91-6396-495862,reservations@itcsur.com,https://www.itc.com,,3.9,428,Well-located hotel offering quality service in Surat,12:00,11:00,"Standard Room, Deluxe Room, Family Room",Generated
Taj International Surat,Surat,Gujarat,"946 Park Street, Near Hospital, Surat",5,9605,Premium (₹5000-10000),21.17752,72.825569,"Free WiFi, Air Conditioning, 24/7 Front Desk, Valet Parking, Gym, Room Service, Restaurant, Spa, Bar, Swimming Pool",Luxury,+91-7574-220517,reservations@tajsur.com,https://www.taj.com,,3.8,87,A comfortable luxury hotel in the heart of Surat,14:00,12:00,"Standard Room, Deluxe Room, Junior Suite, Royal Suite",Generated
Grand Deluxe,Surat,Gujarat,"917 City Center, Near Metro Station, Surat",4,7198,Premium (₹5000-10000),21.201816,72.77721,"Free WiFi, Air Conditioning, 24/7 Front Desk, Meeting Rooms, Gym, Business Center, Restaurant, Airport Shuttle",Business,+91-7742-393228,reservations@radissonsur.com,https://www.radisson.com,,4.2,445,Popular business hotel with convenient city access,12:00,12:00,"Standard Room, Deluxe Room, Business Suite, Executive Room",Generated
Modern Classic,Surat,Gujarat,"889 Railway Station, Near Hospital, Surat",5,17256,Luxury (Above ₹10000),21.117801,72.821502,"Free WiFi, Air Conditioning, 24/7 Front Desk, Gym, Valet Parking, Spa, Swimming Pool, Bar",Luxury,+91-8571-872906,reservations@bloomsur.com,https://www.bloom.com,,3.9,351,A comfortable luxury hotel in the heart of Surat,14:00,12:00,"Standard Room, Deluxe Room, Executive Suite, Junior Suite",Generated
Surat Residency,Surat,Gujarat,"53 MG Road, Near Metro Station, Surat",3,2657,Mid-range (₹2000-5000),21.112243,72.843569,"Free WiFi, Air Conditioning, 24/7 Front Desk, Meeting Rooms, Business Center, Gym",Business,+91-7354-642188,reservations@itcsur.com,https://www.itc.com,,4.4,655,A comfortable business hotel in the heart of Surat,14:00,10:00,"Standard Room, Deluxe Room, Executive Room",Generated
Crown Sarovar Executive,Surat,Gujarat,"197 Main Bazaar, Near Airport, Surat",3,2226,Mid-range (₹2000-5000),21.162475,72.838878,"Free WiFi, Air Conditioning, 24/7 Front Desk, Laundry Service",Budget,+91-7586-514265,reservations@sarovarsur.com,https://www.sarovar.com,,4.1,223,Well-located hotel offering quality service in Surat,13:00,10:00,"Standard Room, Deluxe Room, Family Room",Generated
Modern Leela Plaza,Surat,Gujarat,"927 Commercial Street, Near University, Surat",3,2878,Mid-range (₹2000-5000),21.099902,72.816192,"Free WiFi, Air Conditioning, 24/7 Front Desk, Parking, Travel Desk",Budget,+91-7093-981306,reservations@leelasur.com,https://www.leela.com,,3.2,277,Modern budget accommodation with excellent amenities,12:00,10:00,"Standard Room, Deluxe Room, Twin Room",Generated
Leela Gardens Surat,Surat,Gujarat,"14 Railway Station, Near Airport, Surat",4,6825,Premium (₹5000-10000),21.173465,72.900111,"Free WiFi, Air Conditioning, 24/7 Front Desk, Airport Shuttle, Restaurant, Business Center",Business,+91-8226-157524,reservations@leelasur.com,https://www.leela.com,,3.3,439,A comfortable business hotel in the heart of Surat,14:00,12:00,"Standard Room, Deluxe Room, Executive Room, Conference Room",Generated
Surat Grand,Surat,Gujarat,"859 Business District, Near Hospital, Surat",3,1738,Budget (Under ₹2000),21.117067,72.789182,"Free WiFi, Air Conditioning, 24/7 Front Desk, Parking, Restaurant, Travel Desk",Budget,+91-6523-652181,reservations@hiltonsur.com,https://www.hilton.com,,4.7,348,Well-located hotel offering quality service in Surat,15:00,11:00,"Standard Room, Deluxe Room, Family Room",Generated
FabHotel Park Surat,Surat,Gujarat,"476 Park Street, Near Metro Station, Surat",4,6553,Premium (₹5000-10000),21.209804,72.900372,"Free WiFi, Air Conditioning, 24/7 Front Desk, Airport Shuttle, Restaurant, Gym",Business,+91-9248-441371,reservations@fabhotelsur.com,https://www.fabhotel.com,,3.5,344,Popular business hotel with convenient city access,12:00,12:00,"Standard Room, Deluxe Room, Conference Room, Business Suite",Generated
Surat Inn,Surat,Gujarat,"407 MG Road, Near Shopping Mall, Surat",3,2759,Mid-range (₹2000-5000),21.152793,72.755648,"Free WiFi, Air Conditioning, 24/7 Front Desk, Laundry Service",Budget,+91-8916-151293,reservations@gingersur.com,https://www.ginger.com,,3.7,752,A comfortable budget hotel in the heart of Surat,15:00,11:00,"Standard Room, Deluxe Room, Twin Room",Generated
Taj Royal Surat,Surat,Gujarat,"661 Mall Road, Near Shopping Mall, Surat",5,8663,Premium (₹5000-10000),21.159517,72.792037,"Free WiFi, Air Conditioning, 24/7 Front Desk, Bar, Valet Parking, Restaurant, Gym, Room Service",Luxury,+91-7079-586402,reservations@tajsur.com,https://www.taj.com,,4.2,481,Modern luxury accommodation with excellent amenities,13:00,10:00,"Standard Room, Deluxe Room, Executive Suite, Royal Suite",Generated
Sarovar Surat,Surat,Gujarat,"982 Sector 1, Near Airport, Surat",4,3367,Mid-range (₹2000-5000),21.218822,72.828454,"Free WiFi, Air Conditioning, 24/7 Front Desk, Gym, Airport Shuttle, Business Center",Business,+91-7890-752076,reservations@sarovarsur.com,https://www.sarovar.com,,3.2,519,Well-located hotel offering quality service in Surat,15:00,11:00,"Standard Room, Deluxe Room, Executive Room, Business Suite",Generated
ITC Surat,Surat,Gujarat,"542 Park Street, Near Shopping Mall, Surat",3,1555,Budget (Under ₹2000),21.121863,72.879453,"Free WiFi, Air Conditioning, 24/7 Front Desk, Parking, Restaurant",Budget,+91-8130-498371,reservations@itcsur.com,https://www.itc.com,,4.4,170,Well-located hotel offering quality service in Surat,12:00,11:00,"Standard Room, Deluxe Room, Twin Room",Generated
Surat Palace,Surat,Gujarat,"287 Business District, Near Hospital, Surat",3,1930,Budget (Under ₹2000),21.180509,72.869071,"Free WiFi, Air Conditioning, 24/7 Front Desk, Travel Desk",Budget,+91-7172-450297,reservations@zostelsur.com,https://www.zostel.com,,3.7,516,Well-located hotel offering quality service in Surat,12:00,12:00,"Standard Room, Deluxe Room, Family Room",Generated
Surat Royal,Surat,Gujarat,"192 Bus Stand, Near Hospital, Surat",3,3049,Mid-range (₹2000-5000),21.107284,72.87345,"Free WiFi, Air Conditioning, 24/7 Front Desk, Business Center, Restaurant, Conference Hall",Business,+91-7259-410827,reservations@fabhotelsur.com,https://www.fabhotel.com,,4.2,362,Popular business hotel with convenient city access,12:00,12:00,"Standard Room, Deluxe Room, Business Suite",Generated
Surat Royal,Surat,Gujarat,"206 Sector 1, Near Metro Station, Surat",4,4841,Mid-range (₹2000-5000),21.137034,72.826534,"Free WiFi, Air Conditioning, 24/7 Front Desk, Conference Hall, Gym, Meeting Rooms, Airport Shuttle",Business,+91-6076-700792,reservations@hyattsur.com,https://www.hyatt.com,,4.2,77,Well-located hotel offering quality service in Surat,14:00,11:00,"Standard Room, Deluxe Room, Executive Room, Conference Room",Generated
Grand Bloom Suites,Surat,Gujarat,"167 Bus Stand, Near Metro Station, Surat",5,21977,Luxury (Above ₹10000),21.197818,72.761113,"Free WiFi, Air Conditioning, 24/7 Front Desk, Valet Parking, Spa, Swimming Pool, Room Service, Concierge",Luxury,+91-8626-853109,reservations@bloomsur.com,https://www.bloom.com,,3.6,140,Popular luxury hotel with convenient city access,15:00,11:00,"Standard Room, Deluxe Room, Executive Suite, Presidential Suite, Junior Suite",Generated
Premium Red Fox Executive,Surat,Gujarat,"337 Old City, Near Metro Station, Surat",3,2874,Mid-range (₹2000-5000),21.226999,72.802466,"Free WiFi, Air Conditioning, 24/7 Front Desk, Parking",Budget,+91-6181-673193,reservations@redfoxsur.com,https://www.redfox.com,,4.1,246,A comfortable budget hotel in the heart of Surat,13:00,10:00,"Standard Room, Deluxe Room, Family Room",Generated
Zostel Palace Surat,Surat,Gujarat,"603 Business District, Near Metro Station, Surat",4,3587,Mid-range (₹2000-5000),21.174299,72.754415,"Free WiFi, Air Conditioning, 24/7 Front Desk, Meeting Rooms, Gym, Restaurant",Business,+91-8234-923796,reservations@zostelsur.com,https://www.zostel.com,,3.7,628,A comfortable business hotel in the heart of Surat,15:00,11:00,"Standard Room, Deluxe Room, Business Suite",Generated
Taj Surat,Surat,Gujarat,"641 Downtown, Near Airport, Surat",3,3081,Mid-range (₹2000-5000),21.18541,72.776052,"Free WiFi, Air Conditioning, 24/7 Front Desk, Parking, Restaurant",Budget,+91-6427-280277,reservations@tajsur.com,https://www.taj.com,,3.7,216,Modern budget accommodation with excellent amenities,14:00,11:00,"Standard Room, Deluxe Room, Twin Room",Generated
Leela Surat,Surat,Gujarat,"337 Brigade Road, Near Airport, Surat",4,7663,Premium (₹5000-10000),21.232915,72.884647,"Free WiFi, Air Conditioning, 24/7 Front Desk, Gym, Business Center, Restaurant",Business,+91-8365-777974,reservations@leelasur.com,https://www.leela.com,,4.0,256,Well-located hotel offering quality service in Surat,15:00,10:00,"Standard Room, Deluxe Room, Business Suite",Generated
Hotel Fortune Resort,Surat,Gujarat,"972 Brigade Road, Near Metro Station, Surat",3,3283,Mid-range (₹2000-5000),21.128014,72.815022,"Free WiFi, Air Conditioning, 24/7 Front Desk, Meeting Rooms, Airport Shuttle, Gym",Business,+91-7893-328169,reservations@fortunesur.com,https://www.fortune.com,,4.0,215,Popular business hotel with convenient city access,14:00,12:00,"Standard Room, Deluxe Room, Business Suite, Conference Room",Generated
Surat Heights,Surat,Gujarat,"824 Civil Lines, Near Metro Station, Surat",3,3320,Mid-range (₹2000-5000),21.210004,72.886741,"Free WiFi, Air Conditioning, 24/7 Front Desk, Business Center, Airport Shuttle, Restaurant, Conference Hall, Meeting Rooms",Business,+91-6325-608633,reservations@countryinnsur.com,https://www.countryinn.com,,3.7,387,Popular business hotel with convenient city access,13:00,10:00,"Standard Room, Deluxe Room, Business Suite, Executive Room",Generated
The Heights,Surat,Gujarat,"293 MG Road, Near University, Surat",3,3269,Mid-range (₹2000-5000),21.116201,72.900967,"Free WiFi, Air Conditioning, 24/7 Front Desk, Airport Shuttle, Conference Hall, Meeting Rooms, Restaurant",Business,+91-7801-339017,reservations@hiltonsur.com,https://www.hilton.com,,4.5,112,Well-located hotel offering quality service in Surat,13:00,10:00,"Standard Room, Deluxe Room, Business Suite",Generated
Marriott Surat,Surat,Gujarat,"410 Bus Stand, Near Airport, Surat",4,5959,Premium (₹5000-10000),21.14373,72.792989,"Free WiFi, Air Conditioning, 24/7 Front Desk, Gym, Meeting Rooms, Restaurant",Business,+91-9039-805755,reservations@marriottsur.com,https://www.marriott.com,,3.8,118,A comfortable business hotel in the heart of Surat,12:00,11:00,"Standard Room, Deluxe Room, Executive Room, Conference Room",Generated
Surat Park,Surat,Gujarat,"940 Old City, Near Airport, Surat",4,3140,Mid-range (₹2000-5000),21.097309,72.770141,"Free WiFi, Air Conditioning, 24/7 Front Desk, Conference Hall, Meeting Rooms, Gym, Airport Shuttle, Business Center",Business,+91-9123-847202,reservations@treebosur.com,https://www.treebo.com,,3.9,654,Popular business hotel with convenient city access,12:00,12:00,"Standard Room, Deluxe Room, Executive Room, Business Suite",Generated
Premium Red Fox Gardens,Surat,Gujarat,"432 Sector 1, Near University, Surat",4,3437,Mid-range (₹2000-5000),21.142433,72.848477,"Free WiFi, Air Conditioning, 24/7 Front Desk, Restaurant, Business Center, Airport Shuttle, Meeting Rooms, Gym",Business,+91-9846-294774,reservations@redfoxsur.com,https://www.redfox.com,,4.5,262,Popular business hotel with convenient city access,13:00,12:00,"Standard Room, Deluxe Room, Conference Room",Generated
Ginger Deluxe Surat,Surat,Gujarat,"265 City Center, Near Metro Station, Surat",5,22039,Luxury (Above ₹10000),21.209628,72.758116,"Free WiFi, Air Conditioning, 24/7 Front Desk, Concierge, Gym, Bar, Swimming Pool, Valet Parking, Room Service",Luxury,+91-6327-322105,reservations@gingersur.com,https://www.ginger.com,,3.3,488,Well-located hotel offering quality service in Surat,12:00,10:00,"Standard Room, Deluxe Room, Junior Suite, Royal Suite",Generated
Royal Treebo Executive,Surat,Gujarat,"127 Mall Road, Near Airport, Surat",5,14982,Luxury (Above ₹10000),21.172015,72.758966,"Free WiFi, Air Conditioning, 24/7 Front Desk, Room Service, Valet Parking, Gym, Restaurant, Spa, Swimming Pool",Luxury,+91-7032-606369,reservations@treebosur.com,https://www.treebo.com,,4.5,117,Modern luxury accommodation with excellent amenities,14:00,11:00,"Standard Room, Deluxe Room, Royal Suite, Junior Suite",Generated
Sterling Executive Surat,Surat,Gujarat,"850 Old City, Near Shopping Mall, Surat",4,4304,Mid-range (₹2000-5000),21.232631,72.80357,"Free WiFi, Air Conditioning, 24/7 Front Desk, Parking, Travel Desk",Premium,+91-8801-926686,reservations@sterlingsur.com,https://www.sterling.com,,4.3,313,Popular premium hotel with convenient city access,12:00,10:00,"Standard Room, Deluxe Room, Family Room",Generated
Imperial Tower,Surat,Gujarat,"970 City Center, Near Metro Station, Surat",4,5386,Premium (₹5000-10000),21.244445,72.7698,"Free WiFi, Air Conditioning, 24/7 Front Desk, Conference Hall, Gym, Restaurant, Airport Shuttle, Meeting Rooms",Business,+91-9269-163276,reservations@comfortsur.com,https://www.comfort.com,,4.6,448,Well-located hotel offering quality service in Surat,14:00,12:00,"Standard Room, Deluxe Room, Conference Room, Business Suite",Generated
Surat Heights,Surat,Gujarat,"903 Mall Road, Near Airport, Surat",4,6857,Premium (₹5000-10000),21.222248,72.904413,"Free WiFi, Air Conditioning, 24/7 Front Desk, Meeting Rooms, Business Center, Conference Hall",Business,+91-6260-732309,reservations@treebosur.com,https://www.treebo.com,,4.7,706,A comfortable business hotel in the heart of Surat,12:00,11:00,"Standard Room, Deluxe Room, Executive Room, Conference Room",Generated
Hilton Heights Surat,Surat,Gujarat,"189 Main Bazaar, Near University, Surat",5,9774,Premium (₹5000-10000),21.151425,72.802159,"Free WiFi, Air Conditioning, 24/7 Front Desk, Gym, Room Service, Concierge, Restaurant, Spa, Valet Parking",Luxury,+91-8684-816216,reservations@hiltonsur.com,https://www.hilton.com,,4.6,774,Modern luxury accommodation with excellent amenities,15:00,12:00,"Standard Room, Deluxe Room, Royal Suite, Junior Suite, Presidential Suite",Generated
Classic Oberoi Gardens,Surat,Gujarat,"318 Park Street, Near Hospital, Surat",3,2780,Mid-range (₹2000-5000),21.195825,72.885081,"Free WiFi, Air Conditioning, 24/7 Front Desk, Meeting Rooms, Restaurant, Gym, Business Center, Conference Hall",Business,+91-6459-926517,reservations@oberoisur.com,https://www.oberoi.com,,3.5,373,Popular business hotel with convenient city access,13:00,10:00,"Standard Room, Deluxe Room, Executive Room, Conference Room",Generated
Regal Treebo Deluxe,Surat,Gujarat,"900 Old City, Near Hospital, Surat",4,3218,Mid-range (₹2000-5000),21.155777,72.883441,"Free WiFi, Air Conditioning, 24/7 Front Desk, Restaurant, Business Center, Conference Hall",Business,+91-9306-857126,reservations@treebosur.com,https://www.treebo.com,,3.5,84,A comfortable business hotel in the heart of Surat,12:00,12:00,"Standard Room, Deluxe Room, Business Suite, Executive Room",Generated
Imperial Plaza,Surat,Gujarat,"387 Old City, Near Hospital, Surat",5,8875,Premium (₹5000-10000),21.216958,72.780905,"Free WiFi, Air Conditioning, 24/7 Front Desk, Bar, Gym, Room Service, Restaurant, Valet Parking, Swimming Pool, Concierge",Luxury,+91-8430-505975,reservations@tajsur.com,https://www.taj.com,,3.4,779,Modern luxury accommodation with excellent amenities,14:00,10:00,"Standard Room, Deluxe Room, Executive Suite, Presidential Suite",Generated
Sarovar Tower Surat,Surat,Gujarat,"998 Park Street, Near Metro Station, Surat",4,4659,Mid-range (₹2000-5000),21.091917,72.859557,"Free WiFi, Air Conditioning, 24/7 Front Desk, Parking, Laundry Service",Premium,+91-7705-354189,reservations@sarovarsur.com,https://www.sarovar.com,,3.7,39,Well-located hotel offering quality service in Surat,13:00,12:00,"Standard Room, Deluxe Room, Twin Room",Generated
Surat Resort,Surat,Gujarat,"528 Railway Station, Near Airport, Surat",3,1581,Budget (Under ₹2000),21.24339,72.783655,"Free WiFi, Air Conditioning, 24/7 Front Desk, Business Center, Restaurant, Gym, Meeting Rooms",Business,+91-9680-470303,reservations@hiltonsur.com,https://www.hilton.com,,3.7,207,Well-located hotel offering quality service in Surat,13:00,10:00,"Standard Room, Deluxe Room, Business Suite",Generated
Heritage Resort,Surat,Gujarat,"19 Park Street, Near Metro Station, Surat",4,4122,Mid-range (₹2000-5000),21.213815,72.820412,"Free WiFi, Air Conditioning, 24/7 Front Desk, Conference Hall, Business Center, Gym, Meeting Rooms, Airport Shuttle",Business,+91-8583-399593,reservations@sarovarsur.com,https://www.sarovar.com,,3.3,694,Well-located hotel offering quality service in Surat,12:00,10:00,"Standard Room, Deluxe Room, Business Suite",Generated
Surat International,Surat,Gujarat,"779 Airport Road, Near Hospital, Surat",4,6477,Premium (₹5000-10000),21.211953,72.908589,"Free WiFi, Air Conditioning, 24/7 Front Desk, Restaurant, Travel Desk, Parking",Premium,+91-7724-435727,reservations@hyattsur.com,https://www.hyatt.com,,4.0,333,Modern premium accommodation with excellent amenities,12:00,11:00,"Standard Room, Deluxe Room, Twin Room",Generated
Classic Treebo Suites,Surat,Gujarat,"849 Commercial Street, Near University, Surat",5,9547,Premium (₹5000-10000),21.213264,72.810302,"Free WiFi, Air Conditioning, 24/7 Front Desk, Conference Hall, Airport Shuttle, Gym, Restaurant, Meeting Rooms",Business,+91-6187-810606,reservations@treebosur.com,https://www.treebo.com,,3.8,698,Well-located hotel offering quality service in Surat,12:00,10:00,"Standard Room, Deluxe Room, Conference Room",Generated
