hotel_id,city,display_name,latitude,longitude,formatted_address,hospitals_count_1km,pharmacies_count_1km,shopping_count_1km,restaurants_count_1km,banks_count_1km,parks_count_1km,fuel_stations_count_2_5km,ev_charging_count_2_5km,entertainment_count_2_5km,transport_hubs_count_2_5km,walkability_score,shopping_score,restaurant_score,bank_score,green_space_score,hospital_score,pharmacy_score,entertainment_score,locality_score
che011,Chennai,The Park Chennai,13.0534739,80.2502674,"601, Anna Salai, near US Embassy, Tirumurthy Nagar, Nungambakkam, Chennai, Tamil Nadu 600006, India",20,0,6,52,24,1,34,0,17,53,73,75,100,100,20,100,0,100,100
che012,Chennai,Hyatt Regency Chennai,13.0430452,80.2486854,"365, Anna Salai, Sadras, Teynampet, Chennai, Tamil Nadu 600018, India",16,3,8,23,23,1,31,1,12,72,85,100,92,100,20,100,37,100,100
che013,Chennai,Hilton Chennai,13.0166092,80.2049517,"124, 1, Jawaharlal Nehru Salai, Poomagal Nagar, Guindy, Chennai, Tamil Nadu 600032, India",2,0,0,3,11,0,14,0,2,59,25,0,12,100,0,40,0,40,100
che014,Chennai,Holiday Inn Chennai Omr It Expressway by IHG,12.9803155,80.2529862,"110, Rajiv Gandhi Salai, PTK nagar, Thiruvanmiyur, Chennai, Tamil Nadu 600041, India",18,3,3,9,14,0,5,0,2,39,58,37,36,100,0,100,37,40,100
che015,Chennai,UPAR Hotels Nungambakkam,13.0592811,80.24466489999999,"Ponnagipuram, Noor Veerasamy Ln, Nungambakkam, Chennai, Tamil Nadu 600034, India",26,1,6,52,34,1,28,0,15,52,76,75,100,100,20,100,12,100,100
che016,Chennai,"Taj Connemara, Chennai",13.062946799999999,80.2616561,"Binny Rd, Anna Salai, Chennai, Tamil Nadu 600002, India",8,0,2,27,20,1,24,1,10,85,61,25,100,100,20,100,0,100,100
che017,Chennai,ibis Chennai Sipcot,12.8312463,80.2306008,"ibis Chennai Sipcot, Rajiv Gandhi Salai, opp. Sipcot It Park, near state highway 49, Chennai, Egattur, Tamil Nadu 603103, India",1,1,1,11,5,0,4,0,2,0,25,12,44,50,0,20,12,40,32
che018,Chennai,Ilara Hotels & Spa,12.8518779,80.2261188,"1A, 1B, Rajiv Gandhi Salai, OMR, Navalur, Chennai, Tamil Nadu 600130, India",1,1,0,3,1,0,4,0,3,0,10,0,12,10,0,20,12,60,22
che019,Chennai,Hotel Taz Kamar Inn,13.0392733,80.2293064,"36, Rangan St, Postal Colony, T. Nagar, Chennai, Tamil Nadu 600017, India",16,15,6,23,16,1,18,1,7,42,92,75,92,100,20,100,100,100,100
che020,Chennai,The Accord Metropolitan,13.046098599999999,80.2426019,"Just 2 kms away from US Embassy, 35, Gopathi Narayanaswami Chetty Rd, Lakshimi Colony, T. Nagar, Chennai, Tamil Nadu 600017, India",20,2,7,27,31,0,32,1,10,51,81,87,100,100,0,100,25,100,100
che021,Chennai,"Taj Club House, Chennai",13.0615995,80.26360969999999,"2, Club House Rd, near Bank of Baroda, Express Estate, Royapettah, Chennai, Tamil Nadu 600002, India",4,0,0,18,18,1,24,1,10,85,45,0,72,100,20,80,0,100,100
che022,Chennai,Pullman Chennai Anna Salai,13.0339478,80.2438914,"636, Anna Salai, Satya Murthy Nagar, Teynampet, Chennai, Tamil Nadu 600035, India",19,3,3,24,25,1,30,1,9,55,70,37,96,100,20,100,37,100,100
che023,Chennai,"Taj Coromandel, Chennai",13.058353199999999,80.2481706,"37, Uthamar Gandhi Rd, near Makkal TV Office, Nungambakkam, Chennai, Tamil Nadu 600034, India",24,1,6,49,31,1,32,0,14,59,76,75,100,100,20,100,12,100,100
che024,Chennai,Woodlands Inn,13.0637276,80.2779228,"No.2/2, New, CN Krishna Swamy Salai, opp. M. A. Chidambaram Cricket Stadium, Chepauk, Triplicane, Chennai, Tamil Nadu 600005, India",14,4,0,32,15,0,9,1,6,79,65,0,100,100,0,100,50,100,100
che025,Chennai,Novotel Chennai OMR,12.9052408,80.2292039,"It Expressway, opp. Elcot Sez, Sholinganallur, Chennai, Tamil Nadu 600119, India",7,0,0,9,4,0,5,0,2,3,33,0,36,40,0,100,0,40,43
che026,Chennai,Park Hyatt Chennai,13.010804,80.2233187,"39, Velachery Rd, near Raj Bhavan, Little Mount, Guindy, Chennai, Tamil Nadu 600032, India",3,2,2,8,1,2,11,0,2,45,31,25,32,10,40,60,25,40,100
che027,Chennai,"The Pride Hotel, Chennai",13.0791922,80.2490584,"216, E V R Periyar Salai, Poonamalle High Road, near Sangam Cinema, Kilpauk, Chennai, Tamil Nadu 600010, India",45,1,0,11,8,0,14,1,7,52,43,0,44,80,0,100,12,100,100
che028,Chennai,A.R Residency,13.0450258,80.2306223,"26, Ramachandra St, T. Nagar, Chennai, Tamil Nadu 600017, India",14,8,5,23,11,1,22,1,8,46,88,62,92,100,20,100,100,100,100
che029,Chennai,GRAND ONE TOWER,13.0614238,80.25081689999999,"3-2, Wallace Gdn 3rd St, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600006, India",19,1,6,52,29,0,26,1,14,71,76,75,100,100,0,100,12,100,100
che030,Chennai,Somerset Greenways Chennai,13.017274299999999,80.2703878,"94, Sathyadev Ave, MRC Nagar, Raja Annamalai Puram, Chennai, Tamil Nadu 600028, India",4,0,1,3,0,0,5,0,5,37,21,12,12,0,0,80,0,100,100
che031,Chennai,THE K11 HOTELS - CHENNAI,13.0372101,80.2324139,"28, Sarojini St, near Saibaba Temple, T. Nagar, Chennai, Tamil Nadu 600017, India",20,5,5,21,16,1,20,1,5,40,79,62,84,100,20,100,62,100,100
che032,Chennai,GT Grande Hotel-Near US Consulate & Singapore Consulate,13.046313999999999,80.2464463,"30, 2nd Street, N Boag Rd, near Singapore Consulate, Neelangarai, T. Nagar, Chennai, Tamil Nadu 600017, India",19,4,9,27,30,1,34,1,14,56,90,100,100,100,20,100,50,100,100
che033,Chennai,M Stays,13.065561299999999,80.1514468,"2nd Floor, 98/99, Vanagaram-Ambattur Rd, Rajankuppam, Vanagaram, Chennai, Tamil Nadu 600095, India",1,0,1,1,4,0,6,0,0,4,13,12,4,40,0,20,0,0,31
che034,Chennai,Kaira Park,13.0349243,80.2576144,"14/14A, CV Raman Rd, Natesan Colony, Alwarpet, Chennai, Tamil Nadu 600018, India",35,5,6,32,16,0,28,1,13,60,86,75,100,100,0,100,62,100,100
che035,Chennai,Welcomhotel By ITC Hotels - Cathedral Road,13.0457143,80.2569176,"Cathedral Rd, Parthasarathypuram, Teynampet, Chennai, Tamil Nadu 600086, India",23,4,4,28,16,1,31,1,13,72,77,50,100,100,20,100,50,100,100
che036,Chennai,S Hotels Chennai,13.0348881,80.2377867,"42, Thanikachalam Rd, T. Nagar, Chennai, Tamil Nadu 600017, India",20,0,6,24,19,1,26,1,7,42,72,75,96,100,20,100,0,100,100
che037,Chennai,ibis Chennai OMR,12.9052895,80.2293703,"It Expressway, opp. Elcot Sez, Sholinganallur, Chennai, Tamil Nadu 600119, India",7,0,0,9,4,0,5,0,2,3,33,0,36,40,0,100,0,40,43
che038,Chennai,Ramada Plaza by Wyndham Chennai,13.012081,80.2223638,"36, Sardar Patel Rd, Venkta Puram, Guindy, Chennai, Tamil Nadu 600032, India",3,1,2,9,9,2,12,0,3,45,41,25,36,90,40,60,12,60,100
che039,Chennai,Stay Court (Business Class Hotel),13.083972600000001,80.2699234,"Old.No.06, New.No.08, Nabikhan, Shaik Ali Subedar St, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India",23,0,5,35,20,1,14,1,2,83,70,62,100,100,20,100,0,40,100
che040,Chennai,Royal Palace Hotel Marina Chennai,13.065665,80.274056,"NO 1, Tassuddin, Jani Jhan Khan Rd, near Adam Market, Police Quarters, Triplicane, Chennai, Tamil Nadu 600005, India",14,4,0,34,23,0,11,1,5,79,65,0,100,100,0,100,50,100,100
che041,Chennai,Layalee Grande Hotel Chennai,13.0242187,80.20705939999999,"12A, Jawaharlal Nehru Salai, opp. Jaya TV Office, Thiru Vi Ka Industrial Estate, Ekkatuthangal, Chennai, Tamil Nadu 600034, India",7,4,5,10,22,0,14,0,2,45,68,62,40,100,0,100,50,40,100
che042,Chennai,The Park Avenue Hotel,13.083984000000001,80.2702425,"nabi khan, Shaik Ali Subedar St, opposite to sheraton grande hotel, Periamet, periyamet, Chennai, Tamil Nadu 600003, India",23,0,5,35,19,1,14,1,2,82,70,62,100,100,20,100,0,40,100
che043,Chennai,UPAR Hotels T Nagar,13.0417183,80.23748169999999,"13, Gopalakrishna St, T. Nagar, Chennai, Tamil Nadu 600017, India",26,1,10,25,17,1,31,1,8,42,82,100,100,100,20,100,12,100,100
che044,Chennai,Novotel Chennai Chamiers Road,13.030010299999999,80.2442236,"City Centre, near Boat Club Road, &, Nandanam, Chennai, Tamil Nadu 600035, India",15,0,1,22,13,1,24,1,6,52,55,12,88,100,20,100,0,100,100
che045,Chennai,Hotel Greenpark Chennai,13.0511013,80.20830099999999,"N.S.K. Salai, Arcot Rd, Vadapalani, Chennai, Tamil Nadu 600026, India",33,2,3,9,8,0,11,0,7,34,53,37,36,80,0,100,25,100,100
che046,Chennai,Hotel AKMG Towers - Chennai,13.0838333,80.2770628,"7, 11, Stringer St, Edapalaiyam, Park Town, Chennai, Tamil Nadu 600003, India",7,3,5,49,22,0,11,1,1,80,77,62,100,100,0,100,37,20,100
che047,Chennai,Super Hotel O Park Town Near Nehru Stadium,13.0812578,80.2673815,"hotel, 36/42, Thiruvengadam St, near Golden Tower, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India",28,0,3,29,18,1,14,1,4,81,64,37,100,100,20,100,0,80,100
che048,Chennai,Four Points by Sheraton Chennai OMR,12.8755984,80.2272522,"Survey, No 169 Plot 1B, Four Points 1, 1A, Rajiv Gandhi Salai, Kumaran Nagar, Sholinganallur, Chennai, Tamil Nadu 600119, India",1,0,0,8,0,1,4,0,1,2,10,0,32,0,20,20,0,20,27
che049,Chennai,Hotel Thaj Regency,13.0625061,80.2740748,"300, Triplicane High Rd, Padupakkam, Triplicane, Chennai, Tamil Nadu 600005, India",17,4,0,35,22,0,14,1,6,84,65,0,100,100,0,100,50,100,100
che050,Chennai,HOTEL CRYSTAL PARK,13.054492999999999,80.25305689999999,"51/22, Model School Rd, OPP. U.S CONSULATE, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600006, India",12,0,5,44,15,1,34,0,15,58,70,62,100,100,20,100,0,100,100
che051,Chennai,Sun City Chennai,13.0856055,80.2761716,"16/1, Bommu chetty street, Edapalaiyam, George Town, Chennai, Tamil Nadu 600003, India",8,4,5,64,27,0,11,1,1,74,80,62,100,100,0,100,50,20,100
che052,Chennai,"Park Avenue Hotel, Chennai",13.064020399999999,80.2437126,"No. 67, 84, Nungambakkam High Road, Block Z, Tirumurthy Nagar, Nungambakkam, Subba Road Avenue, Nungambakkam, Chennai, Tamil Nadu 600034, India",23,1,4,37,25,1,23,0,12,61,69,50,100,100,20,100,12,100,100
che053,Chennai,"Lemon Tree Hotel, Shimona Chennai",13.0202948,80.18480079999999,"31/3, Mount Poonamallee Rd, Parthasarathy Nagar, Manapakkam, Chennai, Tamil Nadu 600089, India",6,1,4,15,9,0,10,0,0,15,60,50,60,90,0,100,12,0,100
che054,Chennai,Palette - Hotel chennai le palace,13.0363955,80.1568078,"5/9, Arcot Rd, Karambakkam, Devi Nagar, Porur, Chennai, Tamil Nadu 600116, India",4,0,4,2,1,0,4,0,0,1,31,50,8,10,0,80,0,0,32
che055,Chennai,S R Residency,13.081697499999999,80.2707291,"39, 15, Raja Muthiah Rd, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India",26,0,5,36,17,1,14,1,2,85,70,62,100,100,20,100,0,40,100
che056,Chennai,The Westin Chennai Velachery,12.9893786,80.2208854,"154, Velachery Rd, TN Police Housing Colony, Velachery, Chennai, Tamil Nadu 600042, India",4,7,8,33,12,2,5,0,2,57,93,100,100,100,40,80,87,40,100
che057,Chennai,The Belstead Hotel,13.062333299999999,80.2453104,"103, Nungambakkam High Rd, Ponnangipuram, Subba Road Avenue, Nungambakkam, Chennai, Tamil Nadu 600034, India",24,1,6,39,30,1,25,0,13,63,76,75,100,100,20,100,12,100,100
che058,Chennai,Ginger Chennai OMR,12.840293899999999,80.22792369999999,"10, OMR, Toll plaza, Rajiv Gandhi Salai, Navalur, Tamil Nadu 600130, India",2,2,1,11,4,0,2,0,2,0,30,12,44,40,0,40,25,40,30
che059,Chennai,Grand Cascade Hotels,13.0815933,80.2702819,"27/28, V.V. Kovil street Opp. Ripon building 03, Behind S.R Guest House, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India",26,0,5,36,16,1,15,1,3,86,70,62,100,100,20,100,0,60,100
che060,Chennai,Hotel Rivera,13.079204599999999,80.2550438,"943, Poonamallee High Rd, Purasaiwakkam, Chennai, Tamil Nadu 600084, India",39,1,2,22,20,0,14,1,9,87,61,25,88,100,0,100,12,100,100
che061,Chennai,Grand Elegant,13.0818198,80.2703958,"21, VV Koil St, opp. Ripon Building, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India",27,0,5,36,15,1,14,1,3,86,70,62,100,100,20,100,0,60,100
che062,Chennai,La Woods Hotel,13.062298199999999,80.2642351,"La Woods Hotel, 1, Woods Road, Anna Salai, Chennai, Tamil Nadu 600002, India",6,0,0,15,19,1,24,1,10,82,47,0,60,100,20,100,0,100,100
che063,Chennai,Blu Iris (Hot Plate),13.0710594,80.219553,"37, Govinda St, Ayyavoo Colony, Aminjikarai, Chennai, Tamil Nadu 600030, India",11,0,5,6,5,0,7,0,4,40,47,62,24,50,0,100,0,80,100
che064,Chennai,Hotel White Park,13.0839853,80.269611,"14, Kumarappa St, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India",23,0,5,36,19,1,14,1,3,83,70,62,100,100,20,100,0,60,100
che065,Chennai,Turyaa Chennai,12.9733389,80.2508572,"No 144 7, Rajiv Gandhi Salai, Elango Nagar, Perungudi, Chennai, Tamil Nadu 600096, India",12,3,4,4,10,0,5,0,2,32,58,50,16,100,0,100,37,40,100
che066,Chennai,Eldoris Hotels Resorts,12.9732869,80.26494919999999,"No. 35, Kaveri Nagar Near Bella Ciao Waterland Drive Thiruvanmiyur, Valmiki Nagar, Kaveri Nagar, Kottivakkam, Chennai, Tamil Nadu 600041, India",15,3,3,4,8,0,5,0,2,18,51,37,16,80,0,100,37,40,98
che067,Chennai,Hotel Metro Manor,13.086788300000002,80.2698089,"Gate No.4, Metro Manor, 97, Raja Muthiah Rd, opposite Nehru Stadium, Periyamedu, Choolai, Chennai, Tamil Nadu 600003, India",13,0,5,30,19,0,12,1,3,81,70,62,100,100,0,100,0,60,100
che068,Chennai,Kings Hotel - Egmore,13.0725053,80.25477839999999,"32, Tamil Salai, Opposite Egmore Baby Hospital, Egmore, Chennai, Tamil Nadu 600008, India",29,0,2,27,22,1,20,1,11,85,61,25,100,100,20,100,0,100,100
che069,Chennai,Hotel Orchid Inns,13.054385,80.2602361,"164, Peter's Rd, opposite to new college, Peters Colony, Royapettah, Chennai, Tamil Nadu 600014, India",7,0,1,22,8,0,31,0,14,72,52,12,88,80,0,100,0,100,100
che070,Chennai,GRAND VIEW RESIDENCY CHENNAI,13.0648758,80.2772773,"40/2 Venkatesan street, Wallahjah Rd, Chepauk, Triplicane, Chennai, Tamil Nadu 600005, India",13,4,0,33,15,0,10,1,6,79,65,0,100,100,0,100,50,100,100
che071,Chennai,"Taj Wellington Mews, Chennai",12.991660699999999,80.2502329,"X6RW+G74 TRIL Infopark Limited, Rajiv Gandhi IT Expy, near Ramanujan Intellion Park, Tharamani, Chennai, Tamil Nadu 600113, India",5,1,2,13,10,0,2,0,4,53,54,25,52,100,0,100,12,80,100
che072,Chennai,The Residency Towers Chennai,13.040408099999999,80.2437989,"115, Sir Thyagaraya Rd, T. Nagar, Chennai, Tamil Nadu 600017, India",23,3,9,24,30,0,31,1,10,51,86,100,96,100,0,100,37,100,100
che073,Chennai,Le Royal Méridien Chennai,13.0066522,80.2055563,"1, Grand Southern Trunk Rd, Ramapuram, Alandur, St.Thomas Mount, Chennai, Tamil Nadu 600016, India",9,0,1,10,3,0,11,0,1,55,35,12,40,30,0,100,0,20,100
che074,Chennai,Courtyard by Marriott Chennai,13.0460041,80.24782479999999,"564, Anna Salai, Teynampet, Thiru Vi Ka Kudiyiruppu, Teynampet, Chennai, Tamil Nadu 600018, India",19,5,8,29,26,1,34,1,15,63,92,100,100,100,20,100,62,100,100
che075,Chennai,Fairfield by Marriott Chennai OMR,12.8759144,80.2271413,"169 Rajiv Gandhi Salai, Old, Mahabalipuram Road, Semmancheri, Chennai, Tamil Nadu 600119, India",1,0,0,8,0,1,4,0,1,2,10,0,32,0,20,20,0,20,27
che076,Chennai,Citadines OMR Chennai,12.9004296,80.2271239,"Citadines Omr Chennai, OMR, Rajiv Gandhi Salai, Sholinganallur, Chennai, Tamil Nadu 600119, India",5,0,0,9,5,0,2,0,2,4,34,0,36,50,0,100,0,40,41
che077,Chennai,"The Residency, Chennai",13.0449141,80.24074089999999,"49, Gopathi Narayanaswami Chetty Rd, Lakshimi Colony, T. Nagar, Chennai, Tamil Nadu 600017, India",22,2,7,27,27,1,33,1,9,46,81,87,100,100,20,100,25,100,100
che078,Chennai,Novotel Chennai Sipcot,12.83115,80.23007799999999,"Old Mamallapuram Rd, opp. Sipcot It Park, near Ecr Beach, Siruseri, Chennai, Tamil Nadu 603103, India",1,1,1,11,5,0,4,0,2,0,25,12,44,50,0,20,12,40,32
che079,Chennai,Accord Chrome,12.9549782,80.136938,"CLC Works Rd, Shankar Nagar, Chromepet, Chennai, Tamil Nadu 600044, India",47,3,2,12,6,0,8,0,3,10,52,25,48,60,0,100,37,60,86
che080,Chennai,Raj Park Hotel Chennai,13.0442894,80.2593333,"180, TT Krishnamachari Rd, Parthasarathypuram, Alwarpet, Chennai, Tamil Nadu 600018, India",28,1,3,31,17,0,28,1,13,72,66,37,100,100,0,100,12,100,100
che081,Chennai,Feathers A Radha Hotel,13.0216077,80.1807062,"4, 129, Mount Poonamallee Rd, Manapakkam, Chennai, Tamil Nadu 600089, India",7,3,7,21,14,0,7,0,0,4,80,87,84,100,0,100,37,0,83
che082,Chennai,Ramada by Wyndham Chennai Egmore,13.076759200000001,80.265051,"Gandhi Irwin Rd, Ansari Estate, Egmore, Chennai, Tamil Nadu 600008, India",36,0,2,23,20,1,15,1,7,92,59,25,92,100,20,100,0,100,100
che083,Chennai,MGM Beach Resorts,12.827029399999999,80.2403862,"Beside MGM Dizzee World, 1/74, SH 49, Muthukadu, Tamil Nadu 603112, India",0,0,0,1,0,0,4,0,1,0,0,0,4,0,0,0,0,20,11
che084,Chennai,B8 Hotel,13.122653,80.1991713,"8 AR Garden Road, 200 feet road, North, behind DRJ Hospital, Santhosh Nagar, Kolathur, Chennai, Tamil Nadu 600080, India",4,1,4,11,5,0,6,0,1,4,47,50,44,50,0,80,12,20,59
che085,Chennai,The Savera,13.0456244,80.26112859999999,"146, Dr Radha Krishnan Salai, Mylapore, Chennai, Tamil Nadu 600004, India",29,1,3,28,13,0,27,0,13,71,66,37,100,100,0,100,12,100,100
che086,Chennai,Park Plaza Chennai OMR,12.9421967,80.2371837,"Rajiv Gandhi Salai, 142, OMR Service Rd, Mettukuppam, Thoraipakkam, Chennai, Tamil Nadu 600096, India",7,0,2,7,4,0,4,0,0,0,37,25,28,40,0,100,0,0,30
che087,Chennai,Bloom Hub | Guindy,13.0140116,80.2229145,"30, Anna Salai, near Hinduja Housing Finance, Guindy, Saidapet, Chennai, Tamil Nadu 600015, India",4,10,2,12,13,2,11,0,3,45,66,25,48,100,40,80,100,60,100
che088,Chennai,"Vivanta Chennai, IT Expressway",12.905403399999999,80.2277465,"309, Rajiv Gandhi Salai, Elcot Sez, Sholinganallur, Chennai, Tamil Nadu 600119, India",6,0,0,9,4,0,5,0,2,3,33,0,36,40,0,100,0,40,43
che089,Chennai,"The Raintree, St Mary's Road",13.028685,80.252661,"120, St Marys Rd, Austin Nagar, Alwarpet, Chennai, Tamil Nadu 600018, India",20,2,5,31,9,1,28,1,9,63,74,62,100,90,20,100,25,100,100
che090,Chennai,"Regenta Central RS, Chennai(OMR). 4 Star Hotel",12.8360623,80.22951719999999,"13/ 1 A, near Navalur Toll, adjacent to Marina Mall, OMR, Egattur Village, Chennai, Egattur, Tamil Nadu 603103, India",1,1,1,12,5,0,3,0,2,0,26,12,48,50,0,20,12,40,31
che091,Chennai,"Zone by The Park Hotel, Chennai",12.9489776,80.19963659999999,"430, Chennai Outer Ring Rd, near Kamakshi Hospital, S. Kolathur, S.Kolathur, Viduthalai Nagar, Kovilambakkam, Chennai, Tamil Nadu 600117, India",0,3,2,2,1,0,9,0,0,32,16,25,8,10,0,0,37,0,100
che092,Chennai,Grand Residence,13.037745099999999,80.1599025,"No.85, 86, Arcot Rd, Karambakkam, Rajeswari Nagar, Porur, Chennai, Tamil Nadu 600116, India",4,0,4,2,1,0,4,0,0,1,31,50,8,10,0,80,0,0,32
che093,Chennai,Hotel Benzz Park,13.046000399999999,80.2394012,"62, Thirumalai Pillai Rd, T. Nagar, Chennai, Tamil Nadu 600017, India",24,2,7,28,22,1,32,1,11,42,81,87,100,100,20,100,25,100,100
che094,Chennai,Ambassador Pallava Chennai,13.067157,80.25845500000001,"30, Red Cross Rd, Egmore, Chennai, Tamil Nadu 600008, India",19,0,2,28,25,1,21,1,10,80,61,25,100,100,20,100,0,100,100
che095,Chennai,E Hotel Chennai,13.0587535,80.2629335,"Gate No 1, Express Avenue Mall, Pattullos Rd, Express Estate, Royapettah, Chennai, Tamil Nadu 600014, India",2,0,0,20,15,1,26,1,14,78,39,0,80,100,20,40,0,100,100
che096,Chennai,BOULEVARD by Design Hotel Chennai,12.991968,80.2170968,"Phoenix Market City, 142, Velachery Rd, Indira Gandhi Nagar, Velachery, Chennai, Tamil Nadu 600042, India",3,3,4,29,0,2,8,0,2,58,51,50,100,0,40,60,37,40,100
che097,Chennai,Maple Tree Hotels,13.0549802,80.2112212,"77, Jawaharlal Nehru Salai, near City Union Bank, NGO Colony, Vadapalani, Chennai, Tamil Nadu 600026, India",27,2,4,9,10,0,10,0,7,37,59,50,36,100,0,100,25,100,100
che098,Chennai,Gokulam Park Sabari,12.8421016,80.2273369,"33, IT Expressway, Rajiv Gandhi Salai, Navalur, Tamil Nadu 600130, India",2,2,1,10,3,0,2,0,2,0,28,12,40,30,0,40,25,40,29
che099,Chennai,Kalyan Grand - a business hotel,12.8736119,80.0785367,"247, Grand Southern Trunk Rd, Next to Vandalur Zoo, Chennai, Tamil Nadu 600048, India",4,1,1,6,1,0,2,0,0,1,27,12,24,10,0,80,12,0,23
che100,Chennai,The King's Park Residency,13.0656568,80.27612409999999,"1. Arunachalam Street, Wallahjah Rd, opposite to KALAIVANAR ARANGAM, Chepauk, Triplicane, Chennai, Tamil Nadu 600005, India",13,4,0,33,18,0,10,1,5,79,65,0,100,100,0,100,50,100,100
che101,Chennai,Hotel Halez,12.8996125,80.2288172,"102, SH 49A, Ezhil Nagar, Sholinganallur, Chennai, Tamil Nadu 600119, India",5,0,0,9,5,0,2,0,2,3,34,0,36,50,0,100,0,40,38
che102,Chennai,Palette - The Slate Hotel Nungambakkam,13.060151099999999,80.2489392,"23, 13, Khader Nawaz Khan Rd, Srirampuram, Thousand Lights West, Nungambakkam, Chennai, Poombukar Nagar, Tamil Nadu 600006, India",24,1,6,52,35,0,29,0,14,68,76,75,100,100,0,100,12,100,100
che103,Chennai,Hotel Mallika | Budget Hotel in Chennai,13.068793,80.270557,"No: 14, Meeran Sahib St, Mount Road, Chintadripet, Chennai, Tamil Nadu 600002, India",27,3,0,30,25,0,13,1,4,83,62,0,100,100,0,100,37,80,100
che104,Chennai,ANL RESIDENCY,13.0818193,80.2674909,"20 & 21, Thiruvengadam St, Periamet, Periyamet, Chennai, Tamil Nadu 600003, India",29,0,3,35,17,1,14,1,3,81,64,37,100,100,20,100,0,60,100
che105,Chennai,JJS PARK INN,13.037066,80.23213,"NO:29, Sarojini St, T. Nagar, Chennai, Tamil Nadu 600017, India",21,7,5,21,15,1,19,1,5,40,84,62,84,100,20,100,87,100,100
che106,Chennai,Sheraton Grande near Puratchi Thalaivar Dr MGR Central Railway Station at periamet,13.083927,80.2701318,"1/1, Shaik Ali Subedar St, near Nehru Indoor Stadium, Periamet, Nabhikhan, Poongavanapuram, Chennai, Tamil Nadu 600003, India",23,0,5,35,20,1,14,1,2,82,70,62,100,100,20,100,0,40,100
che107,Chennai,Best Guest House,13.06555,80.2743531,"No 18, Tassudin Khan Street, Near Adambakkam Market Bus Stop, Triplicane, Police Quarters, Triplicane, Chennai, Tamil Nadu 600005, India",14,4,0,34,23,0,11,1,6,79,65,0,100,100,0,100,50,100,100
