hotel_id,landmark_type,landmark_name,distance_km,travel_time_minutes,traffic_aware
che028,marina_beach,Marina Beach,5.63,,False
che029,airport,Chennai International Airport,11.45,,False
che029,railway,Chennai Central Railway Station,3.59,,False
che029,bus,CMBT Bus Stand,3.88,,False
che029,business,Guindy Industrial Estate,7.01,,False
che029,marina_beach,Marina Beach,3.67,,False
che030,airport,Chennai International Airport,11.08,,False
che030,railway,Chennai Central Railway Station,7.3,,False
che030,bus,CMBT Bus Stand,8.47,,False
che030,business,Guindy Industrial Estate,6.31,,False
che030,marina_beach,Marina Beach,3.8,,False
che031,airport,Chennai International Airport,8.21,,False
che031,railway,Chennai Central Railway Station,6.9,,False
che031,bus,CMBT Bus Stand,4.31,,False
che031,business,Guindy Industrial Estate,3.66,,False
che031,marina_beach,Marina Beach,5.58,,False
che032,airport,Chennai International Airport,10.03,,False
che032,railway,Chennai Central Railway Station,5.14,,False
che032,bus,CMBT Bus Stand,4.35,,False
che032,business,Guindy Industrial Estate,5.41,,False
che032,marina_beach,Marina Beach,3.91,,False
che033,airport,Chennai International Airport,8.22,,False
che033,railway,Chennai Central Railway Station,13.59,,False
che033,bus,CMBT Bus Stand,7.15,,False
che033,business,Guindy Industrial Estate,9.02,,False
che033,marina_beach,Marina Beach,14.3,,False
che034,airport,Chennai International Airport,10.43,,False
che034,railway,Chennai Central Railway Station,5.66,,False
che034,bus,CMBT Bus Stand,6.1,,False
che034,business,Guindy Industrial Estate,5.58,,False
che034,marina_beach,Marina Beach,3.13,,False
che035,airport,Chennai International Airport,10.94,,False
che035,railway,Chennai Central Railway Station,4.59,,False
che035,bus,CMBT Bus Stand,5.28,,False
che035,business,Guindy Industrial Estate,6.2,,False
che035,marina_beach,Marina Beach,2.79,,False
che036,airport,Chennai International Airport,8.55,,False
che036,railway,Chennai Central Railway Station,6.72,,False
che036,bus,CMBT Bus Stand,4.79,,False
che036,business,Guindy Industrial Estate,3.85,,False
che036,marina_beach,Marina Beach,5.1,,False
che037,airport,Chennai International Airport,11.73,,False
che037,railway,Chennai Central Railway Station,20.36,,False
che037,bus,CMBT Bus Stand,18.69,,False
che037,business,Guindy Industrial Estate,11.84,,False
che037,marina_beach,Marina Beach,17.02,,False
che038,airport,Chennai International Airport,5.92,,False
che038,railway,Chennai Central Railway Station,9.75,,False
che038,bus,CMBT Bus Stand,6.79,,False
che038,business,Guindy Industrial Estate,1.07,,False
che038,marina_beach,Marina Beach,7.71,,False
che039,airport,Chennai International Airport,14.66,,False
che039,railway,Chennai Central Railway Station,0.64,,False
che039,bus,CMBT Bus Stand,5.86,,False
che039,business,Guindy Industrial Estate,10.26,,False
che039,marina_beach,Marina Beach,4.07,,False
che040,airport,Chennai International Airport,13.72,,False
che040,railway,Chennai Central Railway Station,1.9,,False
che040,bus,CMBT Bus Stand,6.23,,False
che040,business,Guindy Industrial Estate,9.05,,False
che040,marina_beach,Marina Beach,2.02,,False
che041,airport,Chennai International Airport,5.15,,False
che041,railway,Chennai Central Railway Station,9.88,,False
che041,bus,CMBT Bus Stand,5.52,,False
che041,business,Guindy Industrial Estate,1.64,,False
che041,marina_beach,Marina Beach,8.63,,False
che042,airport,Chennai International Airport,14.69,,False
che042,railway,Chennai Central Railway Station,0.61,,False
che042,bus,CMBT Bus Stand,5.9,,False
che042,business,Guindy Industrial Estate,10.28,,False
che042,marina_beach,Marina Beach,4.06,,False
che043,airport,Chennai International Airport,8.95,,False
che043,railway,Chennai Central Railway Station,6.16,,False
che043,bus,CMBT Bus Stand,4.12,,False
che043,business,Guindy Industrial Estate,4.39,,False
che043,marina_beach,Marina Beach,4.94,,False
che044,airport,Chennai International Airport,8.89,,False
che044,railway,Chennai Central Railway Station,6.78,,False
che044,bus,CMBT Bus Stand,5.61,,False
che044,business,Guindy Industrial Estate,4.06,,False
che044,marina_beach,Marina Beach,4.66,,False
che045,airport,Chennai International Airport,7.52,,False
che045,railway,Chennai Central Railway Station,8.1,,False
che045,bus,CMBT Bus Stand,2.6,,False
che045,business,Guindy Industrial Estate,4.54,,False
che045,marina_beach,Marina Beach,8.03,,False
che046,airport,Chennai International Airport,15.23,,False
che046,railway,Chennai Central Railway Station,0.19,,False
che046,bus,CMBT Bus Stand,6.62,,False
che046,business,Guindy Industrial Estate,10.74,,False
che046,marina_beach,Marina Beach,3.87,,False
che047,airport,Chennai International Airport,14.25,,False
che047,railway,Chennai Central Railway Station,0.92,,False
che047,bus,CMBT Bus Stand,5.54,,False
che047,business,Guindy Industrial Estate,9.85,,False
che047,marina_beach,Marina Beach,3.9,,False
che048,airport,Chennai International Airport,14.52,,False
che048,railway,Chennai Central Railway Station,23.62,,False
che048,bus,CMBT Bus Stand,21.97,,False
che048,business,Guindy Industrial Estate,15.08,,False
che048,marina_beach,Marina Beach,20.23,,False
che049,airport,Chennai International Airport,13.52,,False
che049,railway,Chennai Central Railway Station,2.25,,False
che049,bus,CMBT Bus Stand,6.29,,False
che049,business,Guindy Industrial Estate,8.82,,False
che049,marina_beach,Marina Beach,1.71,,False
che050,airport,Chennai International Airport,11.15,,False
che050,railway,Chennai Central Railway Station,3.98,,False
che050,bus,CMBT Bus Stand,4.41,,False
che050,business,Guindy Industrial Estate,6.57,,False
che050,marina_beach,Marina Beach,3.23,,False
che051,airport,Chennai International Airport,15.28,,False
che051,railway,Chennai Central Railway Station,0.33,,False
che051,bus,CMBT Bus Stand,6.56,,False
che051,business,Guindy Industrial Estate,10.82,,False
che051,marina_beach,Marina Beach,4.08,,False
che052,airport,Chennai International Airport,11.08,,False
che052,railway,Chennai Central Railway Station,4.04,,False
che052,bus,CMBT Bus Stand,3.06,,False
che052,business,Guindy Industrial Estate,6.84,,False
che052,marina_beach,Marina Beach,4.49,,False
che053,airport,Chennai International Airport,3.28,,False
che053,railway,Chennai Central Railway Station,12.05,,False
che053,bus,CMBT Bus Stand,6.81,,False
che053,business,Guindy Industrial Estate,3.2,,False
che053,marina_beach,Marina Beach,11.06,,False
che054,airport,Chennai International Airport,4.94,,False
che054,railway,Chennai Central Railway Station,13.87,,False
che054,bus,CMBT Bus Stand,7.68,,False
che054,business,Guindy Industrial Estate,6.7,,False
che054,marina_beach,Marina Beach,13.68,,False
che055,airport,Chennai International Airport,14.55,,False
che055,railway,Chennai Central Railway Station,0.55,,False
che055,bus,CMBT Bus Stand,5.9,,False
che055,business,Guindy Industrial Estate,10.12,,False
che055,marina_beach,Marina Beach,3.81,,False
che056,airport,Chennai International Airport,5.44,,False
che056,railway,Chennai Central Railway Station,11.96,,False
che056,bus,CMBT Bus Stand,9.3,,False
che056,business,Guindy Industrial Estate,2.51,,False
che056,marina_beach,Marina Beach,9.43,,False
che057,airport,Chennai International Airport,11.07,,False
che057,railway,Chennai Central Railway Station,4.0,,False
che057,bus,CMBT Bus Stand,3.28,,False
che057,business,Guindy Industrial Estate,6.77,,False
che057,marina_beach,Marina Beach,4.27,,False
che058,airport,Chennai International Airport,18.18,,False
che058,railway,Chennai Central Railway Station,27.45,,False
che058,bus,CMBT Bus Stand,25.89,,False
che058,business,Guindy Industrial Estate,19.0,,False
che058,marina_beach,Marina Beach,23.99,,False
che059,airport,Chennai International Airport,14.51,,False
che059,railway,Chennai Central Railway Station,0.6,,False
che059,bus,CMBT Bus Stand,5.85,,False
che059,business,Guindy Industrial Estate,10.08,,False
che059,marina_beach,Marina Beach,3.81,,False
che060,airport,Chennai International Airport,13.14,,False
che060,railway,Chennai Central Railway Station,2.27,,False
che060,bus,CMBT Bus Stand,4.18,,False
che060,business,Guindy Industrial Estate,8.92,,False
che060,marina_beach,Marina Beach,4.45,,False
che061,airport,Chennai International Airport,14.54,,False
che061,railway,Chennai Central Railway Station,0.58,,False
che061,bus,CMBT Bus Stand,5.87,,False
che061,business,Guindy Industrial Estate,10.1,,False
che061,marina_beach,Marina Beach,3.83,,False
che062,airport,Chennai International Airport,12.64,,False
che062,railway,Chennai Central Railway Station,2.59,,False
che062,bus,CMBT Bus Stand,5.25,,False
che062,business,Guindy Industrial Estate,8.03,,False
che062,marina_beach,Marina Beach,2.43,,False
che063,airport,Chennai International Airport,10.05,,False
che063,railway,Chennai Central Railway Station,6.22,,False
che063,bus,CMBT Bus Stand,0.34,,False
che063,business,Guindy Industrial Estate,6.78,,False
che063,marina_beach,Marina Beach,7.22,,False
che064,airport,Chennai International Airport,14.64,,False
che064,railway,Chennai Central Railway Station,0.67,,False
che064,bus,CMBT Bus Stand,5.83,,False
che064,business,Guindy Industrial Estate,10.24,,False
che064,marina_beach,Marina Beach,4.09,,False
che065,airport,Chennai International Airport,8.97,,False
che065,railway,Chennai Central Railway Station,12.45,,False
che065,bus,CMBT Bus Stand,11.66,,False
che065,business,Guindy Industrial Estate,5.85,,False
che065,marina_beach,Marina Beach,9.12,,False
che066,airport,Chennai International Airport,10.45,,False
che066,railway,Chennai Central Railway Station,12.22,,False
che066,bus,CMBT Bus Stand,12.23,,False
che066,business,Guindy Industrial Estate,7.02,,False
che066,marina_beach,Marina Beach,8.67,,False
che067,airport,Chennai International Airport,14.87,,False
che067,railway,Chennai Central Railway Station,0.78,,False
che067,bus,CMBT Bus Stand,5.92,,False
che067,business,Guindy Industrial Estate,10.51,,False
che067,marina_beach,Marina Beach,4.38,,False
che068,airport,Chennai International Airport,12.59,,False
che068,railway,Chennai Central Railway Station,2.53,,False
che068,bus,CMBT Bus Stand,4.09,,False
che068,business,Guindy Industrial Estate,8.27,,False
che068,marina_beach,Marina Beach,3.94,,False
che069,airport,Chennai International Airport,11.77,,False
che069,railway,Chennai Central Railway Station,3.57,,False
che069,bus,CMBT Bus Stand,5.12,,False
che069,business,Guindy Industrial Estate,7.1,,False
che069,marina_beach,Marina Beach,2.46,,False
che070,airport,Chennai International Airport,13.95,,False
che070,railway,Chennai Central Railway Station,1.99,,False
che070,bus,CMBT Bus Stand,6.59,,False
che070,business,Guindy Industrial Estate,9.25,,False
che070,marina_beach,Marina Beach,1.81,,False
che071,airport,Chennai International Airport,8.6,,False
che071,railway,Chennai Central Railway Station,10.49,,False
che071,bus,CMBT Bus Stand,9.72,,False
che071,business,Guindy Industrial Estate,4.58,,False
che071,marina_beach,Marina Beach,7.31,,False
che072,airport,Chennai International Airport,9.43,,False
che072,railway,Chennai Central Railway Station,5.84,,False
che072,bus,CMBT Bus Stand,4.63,,False
che072,business,Guindy Industrial Estate,4.74,,False
che072,marina_beach,Marina Beach,4.3,,False
che073,airport,Chennai International Airport,4.01,,False
che073,railway,Chennai Central Railway Station,11.37,,False
che073,bus,CMBT Bus Stand,7.47,,False
che073,business,Guindy Industrial Estate,0.87,,False
che073,marina_beach,Marina Beach,9.59,,False
che074,airport,Chennai International Airport,10.14,,False
che074,railway,Chennai Central Railway Station,5.08,,False
che074,bus,CMBT Bus Stand,4.48,,False
che074,business,Guindy Industrial Estate,5.49,,False
che074,marina_beach,Marina Beach,3.76,,False
che075,airport,Chennai International Airport,14.49,,False
che075,railway,Chennai Central Railway Station,23.59,,False
che075,bus,CMBT Bus Stand,21.93,,False
che075,business,Guindy Industrial Estate,15.05,,False
che075,marina_beach,Marina Beach,20.2,,False
che076,airport,Chennai International Airport,12.07,,False
che076,railway,Chennai Central Railway Station,20.94,,False
che076,bus,CMBT Bus Stand,19.21,,False
che076,business,Guindy Industrial Estate,12.34,,False
che076,marina_beach,Marina Beach,17.61,,False
che077,airport,Chennai International Airport,9.44,,False
che077,railway,Chennai Central Railway Station,5.66,,False
che077,bus,CMBT Bus Stand,4.04,,False
che077,business,Guindy Industrial Estate,4.89,,False
che077,marina_beach,Marina Beach,4.54,,False
che078,airport,Chennai International Airport,19.22,,False
che078,railway,Chennai Central Railway Station,28.4,,False
che078,bus,CMBT Bus Stand,26.92,,False
che078,business,Guindy Industrial Estate,20.03,,False
che078,marina_beach,Marina Beach,24.92,,False
che079,airport,Chennai International Airport,5.7,,False
che079,railway,Chennai Central Railway Station,20.68,,False
che079,bus,CMBT Bus Stand,15.72,,False
che079,business,Guindy Industrial Estate,10.26,,False
che079,marina_beach,Marina Beach,18.94,,False
che080,airport,Chennai International Airport,11.09,,False
che080,railway,Chennai Central Railway Station,4.62,,False
che080,bus,CMBT Bus Stand,5.58,,False
che080,business,Guindy Industrial Estate,6.3,,False
che080,marina_beach,Marina Beach,2.56,,False
che081,airport,Chennai International Airport,3.24,,False
che081,railway,Chennai Central Railway Station,12.33,,False
che081,bus,CMBT Bus Stand,6.93,,False
che081,business,Guindy Industrial Estate,3.67,,False
che081,marina_beach,Marina Beach,11.44,,False
che082,airport,Chennai International Airport,13.73,,False
che082,railway,Chennai Central Railway Station,1.33,,False
che082,bus,CMBT Bus Stand,5.22,,False
che082,business,Guindy Industrial Estate,9.3,,False
che082,marina_beach,Marina Beach,3.58,,False
che083,airport,Chennai International Airport,20.05,,False
che083,railway,Chennai Central Railway Station,28.69,,False
che083,bus,CMBT Bus Stand,27.46,,False
che083,business,Guindy Industrial Estate,20.62,,False
che083,marina_beach,Marina Beach,25.14,,False
che084,airport,Chennai International Airport,14.62,,False
che084,railway,Chennai Central Railway Station,9.4,,False
che084,bus,CMBT Bus Stand,5.86,,False
che084,business,Guindy Industrial Estate,12.56,,False
che084,marina_beach,Marina Beach,12.15,,False
che085,airport,Chennai International Airport,11.33,,False
che085,railway,Chennai Central Railway Station,4.41,,False
che085,bus,CMBT Bus Stand,5.66,,False
che085,business,Guindy Industrial Estate,6.55,,False
che085,marina_beach,Marina Beach,2.34,,False
che086,airport,Chennai International Airport,9.21,,False
che086,railway,Chennai Central Railway Station,16.17,,False
che086,bus,CMBT Bus Stand,14.7,,False
che086,business,Guindy Industrial Estate,8.05,,False
che086,marina_beach,Marina Beach,12.89,,False
che087,airport,Chennai International Airport,6.05,,False
che087,railway,Chennai Central Railway Station,9.54,,False
che087,bus,CMBT Bus Stand,6.58,,False
che087,business,Guindy Industrial Estate,1.18,,False
che087,marina_beach,Marina Beach,7.55,,False
che088,airport,Chennai International Airport,11.63,,False
che088,railway,Chennai Central Railway Station,20.39,,False
che088,bus,CMBT Bus Stand,18.66,,False
che088,business,Guindy Industrial Estate,11.8,,False
che088,marina_beach,Marina Beach,17.07,,False
che089,airport,Chennai International Airport,9.66,,False
che089,railway,Chennai Central Railway Station,6.5,,False
che089,bus,CMBT Bus Stand,6.25,,False
che089,business,Guindy Industrial Estate,4.79,,False
che089,marina_beach,Marina Beach,3.96,,False
che090,airport,Chennai International Airport,18.69,,False
che090,railway,Chennai Central Railway Station,27.88,,False
che090,bus,CMBT Bus Stand,26.37,,False
che090,business,Guindy Industrial Estate,19.48,,False
che090,marina_beach,Marina Beach,24.4,,False
che091,airport,Chennai International Airport,5.91,,False
che091,railway,Chennai Central Railway Station,17.0,,False
che091,bus,CMBT Bus Stand,13.91,,False
che091,business,Guindy Industrial Estate,6.98,,False
che091,marina_beach,Marina Beach,14.32,,False
che092,airport,Chennai International Airport,5.0,,False
che092,railway,Chennai Central Railway Station,13.5,,False
che092,bus,CMBT Bus Stand,7.32,,False
che092,business,Guindy Industrial Estate,6.46,,False
che092,marina_beach,Marina Beach,13.33,,False
che093,airport,Chennai International Airport,9.4,,False
che093,railway,Chennai Central Railway Station,5.67,,False
che093,bus,CMBT Bus Stand,3.85,,False
che093,business,Guindy Industrial Estate,4.9,,False
che093,marina_beach,Marina Beach,4.67,,False
che094,airport,Chennai International Airport,12.49,,False
che094,railway,Chennai Central Railway Station,2.54,,False
che094,bus,CMBT Bus Stand,4.54,,False
che094,business,Guindy Industrial Estate,8.02,,False
che094,marina_beach,Marina Beach,3.26,,False
che095,airport,Chennai International Airport,12.29,,False
che095,railway,Chennai Central Railway Station,3.0,,False
che095,bus,CMBT Bus Stand,5.22,,False
che095,business,Guindy Industrial Estate,7.65,,False
che095,marina_beach,Marina Beach,2.35,,False
che096,airport,Chennai International Airport,5.01,,False
che096,railway,Chennai Central Railway Station,11.92,,False
che096,bus,CMBT Bus Stand,9.0,,False
che096,business,Guindy Industrial Estate,2.12,,False
che096,marina_beach,Marina Beach,9.53,,False
che097,airport,Chennai International Airport,8.06,,False
che097,railway,Chennai Central Railway Station,7.63,,False
che097,bus,CMBT Bus Stand,2.09,,False
che097,business,Guindy Industrial Estate,4.95,,False
che097,marina_beach,Marina Beach,7.74,,False
che098,airport,Chennai International Airport,17.97,,False
che098,railway,Chennai Central Railway Station,27.26,,False
che098,bus,CMBT Bus Stand,25.69,,False
che098,business,Guindy Industrial Estate,18.79,,False
che098,marina_beach,Marina Beach,23.81,,False
che099,airport,Chennai International Airport,16.72,,False
che099,railway,Chennai Central Railway Station,31.57,,False
che099,bus,CMBT Bus Stand,26.76,,False
che099,business,Guindy Industrial Estate,21.04,,False
che099,marina_beach,Marina Beach,29.5,,False
che100,airport,Chennai International Airport,13.9,,False
che100,railway,Chennai Central Railway Station,1.9,,False
che100,bus,CMBT Bus Stand,6.45,,False
che100,business,Guindy Industrial Estate,9.22,,False
che100,marina_beach,Marina Beach,1.93,,False
che101,airport,Chennai International Airport,12.24,,False
che101,railway,Chennai Central Railway Station,20.98,,False
che101,bus,CMBT Bus Stand,19.31,,False
che101,business,Guindy Industrial Estate,12.45,,False
che101,marina_beach,Marina Beach,17.64,,False
che102,airport,Chennai International Airport,11.2,,False
che102,railway,Chennai Central Railway Station,3.83,,False
che102,bus,CMBT Bus Stand,3.74,,False
che102,business,Guindy Industrial Estate,6.78,,False
che102,marina_beach,Marina Beach,3.82,,False
che103,airport,Chennai International Airport,13.62,,False
che103,railway,Chennai Central Railway Station,1.64,,False
che103,bus,CMBT Bus Stand,5.82,,False
che103,business,Guindy Industrial Estate,9.02,,False
che103,marina_beach,Marina Beach,2.51,,False
che104,airport,Chennai International Airport,14.3,,False
che104,railway,Chennai Central Railway Station,0.89,,False
che104,bus,CMBT Bus Stand,5.56,,False
che104,business,Guindy Industrial Estate,9.91,,False
che104,marina_beach,Marina Beach,3.95,,False
che105,airport,Chennai International Airport,8.17,,False
che105,railway,Chennai Central Railway Station,6.93,,False
che105,bus,CMBT Bus Stand,4.31,,False
che105,business,Guindy Industrial Estate,3.63,,False
che105,marina_beach,Marina Beach,5.62,,False
che106,airport,Chennai International Airport,14.67,,False
che106,railway,Chennai Central Railway Station,0.62,,False
che106,bus,CMBT Bus Stand,5.88,,False
che106,business,Guindy Industrial Estate,10.27,,False
che106,marina_beach,Marina Beach,4.06,,False
che107,airport,Chennai International Airport,13.74,,False
che107,railway,Chennai Central Railway Station,1.91,,False
che107,bus,CMBT Bus Stand,6.27,,False
che107,business,Guindy Industrial Estate,9.07,,False
che107,marina_beach,Marina Beach,2.0,,False
che108,airport,Chennai International Airport,13.46,,False
che108,railway,Chennai Central Railway Station,1.6,,False
che108,bus,CMBT Bus Stand,4.97,,False
che108,business,Guindy Industrial Estate,9.06,,False
che108,marina_beach,Marina Beach,3.61,,False
che109,airport,Chennai International Airport,13.79,,False
che109,railway,Chennai Central Railway Station,2.13,,False
che109,bus,CMBT Bus Stand,6.51,,False
che109,business,Guindy Industrial Estate,9.08,,False
che109,marina_beach,Marina Beach,1.71,,False
che110,airport,Chennai International Airport,15.45,,False
che110,railway,Chennai Central Railway Station,0.63,,False
che110,bus,CMBT Bus Stand,6.58,,False
che110,business,Guindy Industrial Estate,11.03,,False
che110,marina_beach,Marina Beach,4.4,,False
che111,airport,Chennai International Airport,14.64,,False
che111,railway,Chennai Central Railway Station,0.57,,False
che111,bus,CMBT Bus Stand,5.9,,False
che111,business,Guindy Industrial Estate,10.23,,False
che111,marina_beach,Marina Beach,3.98,,False
che112,airport,Chennai International Airport,14.26,,False
che112,railway,Chennai Central Railway Station,0.89,,False
che112,bus,CMBT Bus Stand,5.56,,False
che112,business,Guindy Industrial Estate,9.85,,False
che112,marina_beach,Marina Beach,3.86,,False
che113,airport,Chennai International Airport,14.55,,False
che113,railway,Chennai Central Railway Station,0.58,,False
che113,bus,CMBT Bus Stand,5.87,,False
che113,business,Guindy Industrial Estate,10.12,,False
che113,marina_beach,Marina Beach,3.84,,False
che114,airport,Chennai International Airport,14.28,,False
che114,railway,Chennai Central Railway Station,0.9,,False
che114,bus,CMBT Bus Stand,5.55,,False
che114,business,Guindy Industrial Estate,9.88,,False
che114,marina_beach,Marina Beach,3.92,,False
che115,airport,Chennai International Airport,14.54,,False
che115,railway,Chennai Central Railway Station,0.58,,False
che115,bus,CMBT Bus Stand,5.87,,False
che115,business,Guindy Industrial Estate,10.1,,False
che115,marina_beach,Marina Beach,3.83,,False
che116,airport,Chennai International Airport,15.28,,False
che116,railway,Chennai Central Railway Station,0.33,,False
che116,bus,CMBT Bus Stand,6.55,,False
che116,business,Guindy Industrial Estate,10.82,,False
che116,marina_beach,Marina Beach,4.09,,False
che117,airport,Chennai International Airport,13.14,,False
che117,railway,Chennai Central Railway Station,2.04,,False
che117,bus,CMBT Bus Stand,5.42,,False
che117,business,Guindy Industrial Estate,8.56,,False
che117,marina_beach,Marina Beach,2.57,,False
che118,airport,Chennai International Airport,14.52,,False
che118,railway,Chennai Central Railway Station,0.57,,False
che118,bus,CMBT Bus Stand,5.88,,False
che118,business,Guindy Industrial Estate,10.08,,False
