hotel_id,landmark_type,landmark_name,distance_km,travel_time_minutes,traffic_aware
hyd029,charminar,Charminar,15.37,,False
hyd030,airport,Rajiv Gandhi International Airport,18.36,,False
hyd030,railway,Hyderabad Deccan (Nampally),1.42,,False
hyd030,bus,MGBS Bus Stand,3.7,,False
hyd030,business,HITEC City,8.92,,False
hyd030,charminar,Charminar,4.81,,False
hyd031,airport,Rajiv Gandhi International Airport,18.7,,False
hyd031,railway,Hyderabad Deccan (Nampally),1.52,,False
hyd031,bus,MGBS Bus Stand,3.72,,False
hyd031,business,HITEC City,9.12,,False
hyd031,charminar,Charminar,4.96,,False
hyd032,airport,Rajiv Gandhi International Airport,22.11,,False
hyd032,railway,Hyderabad Deccan (Nampally),8.88,,False
hyd032,bus,MGBS Bus Stand,11.07,,False
hyd032,business,HITEC City,1.46,,False
hyd032,charminar,Charminar,11.64,,False
hyd033,airport,Rajiv Gandhi International Airport,28.5,,False
hyd033,railway,Hyderabad Deccan (Nampally),15.79,,False
hyd033,bus,MGBS Bus Stand,18.03,,False
hyd033,business,HITEC City,5.64,,False
hyd033,charminar,Charminar,18.71,,False
hyd034,airport,Rajiv Gandhi International Airport,23.78,,False
hyd034,railway,Hyderabad Deccan (Nampally),11.76,,False
hyd034,bus,MGBS Bus Stand,13.91,,False
hyd034,business,HITEC City,1.94,,False
hyd034,charminar,Charminar,14.38,,False
hyd035,airport,Rajiv Gandhi International Airport,22.87,,False
hyd035,railway,Hyderabad Deccan (Nampally),14.9,,False
hyd035,bus,MGBS Bus Stand,16.73,,False
hyd035,business,HITEC City,7.0,,False
hyd035,charminar,Charminar,16.72,,False
hyd036,airport,Rajiv Gandhi International Airport,18.8,,False
hyd036,railway,Hyderabad Deccan (Nampally),1.69,,False
hyd036,bus,MGBS Bus Stand,3.91,,False
hyd036,business,HITEC City,8.92,,False
hyd036,charminar,Charminar,5.12,,False
hyd037,airport,Rajiv Gandhi International Airport,22.06,,False
hyd037,railway,Hyderabad Deccan (Nampally),5.25,,False
hyd037,bus,MGBS Bus Stand,7.42,,False
hyd037,business,HITEC City,6.79,,False
hyd037,charminar,Charminar,8.68,,False
hyd038,airport,Rajiv Gandhi International Airport,2.67,,False
hyd038,railway,Hyderabad Deccan (Nampally),16.64,,False
hyd038,bus,MGBS Bus Stand,15.01,,False
hyd038,business,HITEC City,23.83,,False
hyd038,charminar,Charminar,13.41,,False
hyd039,airport,Rajiv Gandhi International Airport,23.4,,False
hyd039,railway,Hyderabad Deccan (Nampally),11.14,,False
hyd039,bus,MGBS Bus Stand,13.3,,False
hyd039,business,HITEC City,1.41,,False
hyd039,charminar,Charminar,13.79,,False
hyd040,airport,Rajiv Gandhi International Airport,19.85,,False
hyd040,railway,Hyderabad Deccan (Nampally),3.2,,False
hyd040,bus,MGBS Bus Stand,5.46,,False
hyd040,business,HITEC City,7.45,,False
hyd040,charminar,Charminar,6.58,,False
hyd041,airport,Rajiv Gandhi International Airport,20.8,,False
hyd041,railway,Hyderabad Deccan (Nampally),4.96,,False
hyd041,bus,MGBS Bus Stand,7.24,,False
hyd041,business,HITEC City,5.57,,False
hyd041,charminar,Charminar,8.21,,False
hyd042,airport,Rajiv Gandhi International Airport,22.83,,False
hyd042,railway,Hyderabad Deccan (Nampally),5.79,,False
hyd042,bus,MGBS Bus Stand,7.85,,False
hyd042,business,HITEC City,7.37,,False
hyd042,charminar,Charminar,9.21,,False
hyd043,airport,Rajiv Gandhi International Airport,17.62,,False
hyd043,railway,Hyderabad Deccan (Nampally),0.66,,False
hyd043,bus,MGBS Bus Stand,2.11,,False
hyd043,business,HITEC City,10.65,,False
hyd043,charminar,Charminar,3.5,,False
hyd044,airport,Rajiv Gandhi International Airport,24.16,,False
hyd044,railway,Hyderabad Deccan (Nampally),14.19,,False
hyd044,bus,MGBS Bus Stand,16.21,,False
hyd044,business,HITEC City,5.04,,False
hyd044,charminar,Charminar,16.45,,False
hyd045,airport,Rajiv Gandhi International Airport,4.78,,False
hyd045,railway,Hyderabad Deccan (Nampally),16.07,,False
hyd045,bus,MGBS Bus Stand,15.29,,False
hyd045,business,HITEC City,20.29,,False
hyd045,charminar,Charminar,13.72,,False
hyd046,airport,Rajiv Gandhi International Airport,21.31,,False
hyd046,railway,Hyderabad Deccan (Nampally),4.15,,False
hyd046,bus,MGBS Bus Stand,5.44,,False
hyd046,business,HITEC City,10.57,,False
hyd046,charminar,Charminar,7.04,,False
hyd047,airport,Rajiv Gandhi International Airport,18.61,,False
hyd047,railway,Hyderabad Deccan (Nampally),1.41,,False
hyd047,bus,MGBS Bus Stand,3.6,,False
hyd047,business,HITEC City,9.22,,False
hyd047,charminar,Charminar,4.84,,False
hyd048,airport,Rajiv Gandhi International Airport,26.7,,False
hyd048,railway,Hyderabad Deccan (Nampally),14.83,,False
hyd048,bus,MGBS Bus Stand,17.01,,False
hyd048,business,HITEC City,4.62,,False
hyd048,charminar,Charminar,17.54,,False
hyd049,airport,Rajiv Gandhi International Airport,20.48,,False
hyd049,railway,Hyderabad Deccan (Nampally),16.05,,False
hyd049,bus,MGBS Bus Stand,17.49,,False
hyd049,business,HITEC City,10.31,,False
hyd049,charminar,Charminar,17.1,,False
hyd050,airport,Rajiv Gandhi International Airport,22.88,,False
hyd050,railway,Hyderabad Deccan (Nampally),11.79,,False
hyd050,bus,MGBS Bus Stand,13.85,,False
hyd050,business,HITEC City,2.86,,False
hyd050,charminar,Charminar,14.18,,False
hyd051,airport,Rajiv Gandhi International Airport,18.59,,False
hyd051,railway,Hyderabad Deccan (Nampally),1.38,,False
hyd051,bus,MGBS Bus Stand,3.56,,False
hyd051,business,HITEC City,9.26,,False
hyd051,charminar,Charminar,4.81,,False
hyd052,airport,Rajiv Gandhi International Airport,18.73,,False
hyd052,railway,Hyderabad Deccan (Nampally),1.53,,False
hyd052,bus,MGBS Bus Stand,3.71,,False
hyd052,business,HITEC City,9.16,,False
hyd052,charminar,Charminar,4.96,,False
hyd053,airport,Rajiv Gandhi International Airport,28.08,,False
hyd053,railway,Hyderabad Deccan (Nampally),13.23,,False
hyd053,bus,MGBS Bus Stand,15.51,,False
hyd053,business,HITEC City,4.84,,False
hyd053,charminar,Charminar,16.49,,False
hyd054,airport,Rajiv Gandhi International Airport,24.29,,False
hyd054,railway,Hyderabad Deccan (Nampally),12.77,,False
hyd054,bus,MGBS Bus Stand,14.9,,False
hyd054,business,HITEC City,2.98,,False
hyd054,charminar,Charminar,15.33,,False
hyd055,airport,Rajiv Gandhi International Airport,22.65,,False
hyd055,railway,Hyderabad Deccan (Nampally),5.35,,False
hyd055,bus,MGBS Bus Stand,7.13,,False
hyd055,business,HITEC City,8.93,,False
hyd055,charminar,Charminar,8.64,,False
hyd056,airport,Rajiv Gandhi International Airport,31.04,,False
hyd056,railway,Hyderabad Deccan (Nampally),30.37,,False
hyd056,bus,MGBS Bus Stand,31.77,,False
hyd056,business,HITEC City,23.28,,False
hyd056,charminar,Charminar,31.27,,False
hyd057,airport,Rajiv Gandhi International Airport,41.72,,False
hyd057,railway,Hyderabad Deccan (Nampally),25.09,,False
hyd057,bus,MGBS Bus Stand,25.91,,False
hyd057,business,HITEC City,26.52,,False
hyd057,charminar,Charminar,27.53,,False
hyd058,airport,Rajiv Gandhi International Airport,21.24,,False
hyd058,railway,Hyderabad Deccan (Nampally),4.31,,False
hyd058,bus,MGBS Bus Stand,6.46,,False
hyd058,business,HITEC City,7.36,,False
hyd058,charminar,Charminar,7.74,,False
hyd059,airport,Rajiv Gandhi International Airport,10.91,,False
hyd059,railway,Hyderabad Deccan (Nampally),6.7,,False
hyd059,bus,MGBS Bus Stand,5.06,,False
hyd059,business,HITEC City,15.29,,False
hyd059,charminar,Charminar,3.44,,False
hyd060,airport,Rajiv Gandhi International Airport,20.43,,False
hyd060,railway,Hyderabad Deccan (Nampally),3.95,,False
hyd060,bus,MGBS Bus Stand,4.49,,False
hyd060,business,HITEC City,12.0,,False
hyd060,charminar,Charminar,6.13,,False
hyd061,airport,Rajiv Gandhi International Airport,23.29,,False
hyd061,railway,Hyderabad Deccan (Nampally),15.21,,False
hyd061,bus,MGBS Bus Stand,17.05,,False
hyd061,business,HITEC City,7.07,,False
hyd061,charminar,Charminar,17.07,,False
hyd062,airport,Rajiv Gandhi International Airport,17.24,,False
hyd062,railway,Hyderabad Deccan (Nampally),2.42,,False
hyd062,bus,MGBS Bus Stand,1.38,,False
hyd062,business,HITEC City,12.54,,False
hyd062,charminar,Charminar,2.97,,False
hyd063,airport,Rajiv Gandhi International Airport,23.27,,False
hyd063,railway,Hyderabad Deccan (Nampally),10.44,,False
hyd063,bus,MGBS Bus Stand,12.63,,False
hyd063,business,HITEC City,0.57,,False
hyd063,charminar,Charminar,13.19,,False
hyd064,airport,Rajiv Gandhi International Airport,18.66,,False
hyd064,railway,Hyderabad Deccan (Nampally),1.48,,False
hyd064,bus,MGBS Bus Stand,3.67,,False
hyd064,business,HITEC City,9.16,,False
hyd064,charminar,Charminar,4.91,,False
hyd065,airport,Rajiv Gandhi International Airport,18.45,,False
hyd065,railway,Hyderabad Deccan (Nampally),1.6,,False
hyd065,bus,MGBS Bus Stand,2.62,,False
hyd065,business,HITEC City,10.93,,False
hyd065,charminar,Charminar,4.19,,False
hyd066,airport,Rajiv Gandhi International Airport,23.65,,False
hyd066,railway,Hyderabad Deccan (Nampally),12.93,,False
hyd066,bus,MGBS Bus Stand,14.98,,False
hyd066,business,HITEC City,3.69,,False
hyd066,charminar,Charminar,15.29,,False
hyd067,airport,Rajiv Gandhi International Airport,19.67,,False
hyd067,railway,Hyderabad Deccan (Nampally),6.29,,False
hyd067,bus,MGBS Bus Stand,8.38,,False
hyd067,business,HITEC City,4.28,,False
hyd067,charminar,Charminar,8.86,,False
hyd068,airport,Rajiv Gandhi International Airport,17.8,,False
hyd068,railway,Hyderabad Deccan (Nampally),2.08,,False
hyd068,bus,MGBS Bus Stand,1.84,,False
hyd068,business,HITEC City,12.0,,False
hyd068,charminar,Charminar,3.48,,False
hyd069,airport,Rajiv Gandhi International Airport,26.57,,False
hyd069,railway,Hyderabad Deccan (Nampally),26.77,,False
hyd069,bus,MGBS Bus Stand,24.64,,False
hyd069,business,HITEC City,36.97,,False
hyd069,charminar,Charminar,24.42,,False
hyd070,airport,Rajiv Gandhi International Airport,20.61,,False
hyd070,railway,Hyderabad Deccan (Nampally),4.19,,False
hyd070,bus,MGBS Bus Stand,6.46,,False
hyd070,business,HITEC City,6.6,,False
hyd070,charminar,Charminar,7.55,,False
hyd071,airport,Rajiv Gandhi International Airport,23.49,,False
hyd071,railway,Hyderabad Deccan (Nampally),10.81,,False
hyd071,bus,MGBS Bus Stand,13.0,,False
hyd071,business,HITEC City,0.84,,False
hyd071,charminar,Charminar,13.55,,False
hyd072,airport,Rajiv Gandhi International Airport,24.61,,False
hyd072,railway,Hyderabad Deccan (Nampally),12.98,,False
hyd072,bus,MGBS Bus Stand,15.12,,False
hyd072,business,HITEC City,3.06,,False
hyd072,charminar,Charminar,15.57,,False
hyd073,airport,Rajiv Gandhi International Airport,22.18,,False
hyd073,railway,Hyderabad Deccan (Nampally),13.23,,False
hyd073,bus,MGBS Bus Stand,15.11,,False
hyd073,business,HITEC City,5.42,,False
hyd073,charminar,Charminar,15.17,,False
hyd074,airport,Rajiv Gandhi International Airport,22.34,,False
hyd074,railway,Hyderabad Deccan (Nampally),14.06,,False
hyd074,bus,MGBS Bus Stand,15.89,,False
hyd074,business,HITEC City,6.33,,False
hyd074,charminar,Charminar,15.9,,False
hyd075,airport,Rajiv Gandhi International Airport,5.85,,False
hyd075,railway,Hyderabad Deccan (Nampally),12.22,,False
hyd075,bus,MGBS Bus Stand,11.32,,False
hyd075,business,HITEC City,17.63,,False
hyd075,charminar,Charminar,9.73,,False
hyd076,airport,Rajiv Gandhi International Airport,21.89,,False
hyd076,railway,Hyderabad Deccan (Nampally),10.73,,False
hyd076,bus,MGBS Bus Stand,12.76,,False
hyd076,business,HITEC City,2.68,,False
hyd076,charminar,Charminar,13.06,,False
hyd077,airport,Rajiv Gandhi International Airport,19.75,,False
hyd077,railway,Hyderabad Deccan (Nampally),6.53,,False
hyd077,bus,MGBS Bus Stand,8.62,,False
hyd077,business,HITEC City,4.09,,False
hyd077,charminar,Charminar,9.08,,False
hyd078,airport,Rajiv Gandhi International Airport,26.03,,False
hyd078,railway,Hyderabad Deccan (Nampally),13.5,,False
hyd078,bus,MGBS Bus Stand,15.71,,False
hyd078,business,HITEC City,3.27,,False
hyd078,charminar,Charminar,16.31,,False
hyd079,airport,Rajiv Gandhi International Airport,18.95,,False
hyd079,railway,Hyderabad Deccan (Nampally),2.83,,False
hyd079,bus,MGBS Bus Stand,5.09,,False
hyd079,business,HITEC City,7.43,,False
hyd079,charminar,Charminar,6.02,,False
hyd080,airport,Rajiv Gandhi International Airport,22.41,,False
hyd080,railway,Hyderabad Deccan (Nampally),14.2,,False
hyd080,bus,MGBS Bus Stand,16.02,,False
hyd080,business,HITEC City,6.45,,False
hyd080,charminar,Charminar,16.02,,False
hyd081,airport,Rajiv Gandhi International Airport,22.19,,False
hyd081,railway,Hyderabad Deccan (Nampally),13.23,,False
hyd081,bus,MGBS Bus Stand,15.11,,False
hyd081,business,HITEC City,5.41,,False
hyd081,charminar,Charminar,15.17,,False
hyd082,airport,Rajiv Gandhi International Airport,5.43,,False
hyd082,railway,Hyderabad Deccan (Nampally),17.28,,False
hyd082,bus,MGBS Bus Stand,16.58,,False
hyd082,business,HITEC City,21.04,,False
hyd082,charminar,Charminar,15.02,,False
hyd083,airport,Rajiv Gandhi International Airport,23.69,,False
hyd083,railway,Hyderabad Deccan (Nampally),11.27,,False
hyd083,bus,MGBS Bus Stand,13.44,,False
hyd083,business,HITEC City,1.32,,False
hyd083,charminar,Charminar,13.96,,False
hyd084,airport,Rajiv Gandhi International Airport,22.73,,False
hyd084,railway,Hyderabad Deccan (Nampally),11.8,,False
hyd084,bus,MGBS Bus Stand,13.84,,False
hyd084,business,HITEC City,3.02,,False
hyd084,charminar,Charminar,14.15,,False
hyd085,airport,Rajiv Gandhi International Airport,25.55,,False
hyd085,railway,Hyderabad Deccan (Nampally),13.2,,False
hyd085,bus,MGBS Bus Stand,15.4,,False
hyd085,business,HITEC City,2.99,,False
hyd085,charminar,Charminar,15.97,,False
hyd086,airport,Rajiv Gandhi International Airport,22.19,,False
hyd086,railway,Hyderabad Deccan (Nampally),5.31,,False
hyd086,bus,MGBS Bus Stand,7.45,,False
hyd086,business,HITEC City,6.95,,False
hyd086,charminar,Charminar,8.74,,False
hyd087,airport,Rajiv Gandhi International Airport,15.98,,False
hyd087,railway,Hyderabad Deccan (Nampally),1.83,,False
hyd087,bus,MGBS Bus Stand,0.57,,False
hyd087,business,HITEC City,11.91,,False
hyd087,charminar,Charminar,1.72,,False
hyd088,airport,Rajiv Gandhi International Airport,22.87,,False
hyd088,railway,Hyderabad Deccan (Nampally),10.39,,False
hyd088,bus,MGBS Bus Stand,12.55,,False
hyd088,business,HITEC City,1.06,,False
hyd088,charminar,Charminar,13.05,,False
hyd089,airport,Rajiv Gandhi International Airport,16.99,,False
hyd089,railway,Hyderabad Deccan (Nampally),3.2,,False
hyd089,bus,MGBS Bus Stand,4.97,,False
hyd089,business,HITEC City,7.85,,False
hyd089,charminar,Charminar,5.28,,False
hyd090,airport,Rajiv Gandhi International Airport,16.46,,False
hyd090,railway,Hyderabad Deccan (Nampally),3.99,,False
hyd090,bus,MGBS Bus Stand,2.03,,False
hyd090,business,HITEC City,14.21,,False
hyd090,charminar,Charminar,2.87,,False
hyd091,airport,Rajiv Gandhi International Airport,21.45,,False
hyd091,railway,Hyderabad Deccan (Nampally),5.08,,False
hyd091,bus,MGBS Bus Stand,7.34,,False
hyd091,business,HITEC City,6.04,,False
hyd091,charminar,Charminar,8.46,,False
hyd092,airport,Rajiv Gandhi International Airport,31.55,,False
hyd092,railway,Hyderabad Deccan (Nampally),14.3,,False
hyd092,bus,MGBS Bus Stand,16.03,,False
hyd092,business,HITEC City,12.5,,False
hyd092,charminar,Charminar,17.57,,False
hyd093,airport,Rajiv Gandhi International Airport,25.58,,False
hyd093,railway,Hyderabad Deccan (Nampally),9.71,,False
hyd093,bus,MGBS Bus Stand,11.96,,False
hyd093,business,HITEC City,4.56,,False
hyd093,charminar,Charminar,13.08,,False
hyd094,airport,Rajiv Gandhi International Airport,23.4,,False
hyd094,railway,Hyderabad Deccan (Nampally),11.0,,False
hyd094,bus,MGBS Bus Stand,13.16,,False
hyd094,business,HITEC City,1.21,,False
hyd094,charminar,Charminar,13.67,,False
hyd095,airport,Rajiv Gandhi International Airport,24.11,,False
hyd095,railway,Hyderabad Deccan (Nampally),12.77,,False
hyd095,bus,MGBS Bus Stand,14.88,,False
hyd095,business,HITEC City,3.11,,False
hyd095,charminar,Charminar,15.28,,False
hyd096,airport,Rajiv Gandhi International Airport,28.92,,False
hyd096,railway,Hyderabad Deccan (Nampally),14.13,,False
hyd096,bus,MGBS Bus Stand,16.41,,False
hyd096,business,HITEC City,5.57,,False
hyd096,charminar,Charminar,17.4,,False
hyd097,airport,Rajiv Gandhi International Airport,22.36,,False
hyd097,railway,Hyderabad Deccan (Nampally),5.13,,False
hyd097,bus,MGBS Bus Stand,6.51,,False
hyd097,business,HITEC City,10.39,,False
hyd097,charminar,Charminar,8.11,,False
hyd098,airport,Rajiv Gandhi International Airport,26.63,,False
hyd098,railway,Hyderabad Deccan (Nampally),14.5,,False
hyd098,bus,MGBS Bus Stand,16.7,,False
hyd098,business,HITEC City,4.28,,False
hyd098,charminar,Charminar,17.26,,False
hyd099,airport,Rajiv Gandhi International Airport,23.98,,False
hyd099,railway,Hyderabad Deccan (Nampally),10.66,,False
hyd099,bus,MGBS Bus Stand,12.89,,False
hyd099,business,HITEC City,0.51,,False
hyd099,charminar,Charminar,13.54,,False
hyd100,airport,Rajiv Gandhi International Airport,24.14,,False
hyd100,railway,Hyderabad Deccan (Nampally),12.62,,False
hyd100,bus,MGBS Bus Stand,14.74,,False
hyd100,business,HITEC City,2.87,,False
hyd100,charminar,Charminar,15.16,,False
hyd101,airport,Rajiv Gandhi International Airport,24.1,,False
hyd101,railway,Hyderabad Deccan (Nampally),15.75,,False
hyd101,bus,MGBS Bus Stand,17.64,,False
hyd101,business,HITEC City,7.2,,False
hyd101,charminar,Charminar,17.71,,False
hyd102,airport,Rajiv Gandhi International Airport,23.42,,False
hyd102,railway,Hyderabad Deccan (Nampally),10.92,,False
hyd102,bus,MGBS Bus Stand,13.09,,False
hyd102,business,HITEC City,1.07,,False
hyd102,charminar,Charminar,13.62,,False
hyd103,airport,Rajiv Gandhi International Airport,23.27,,False
hyd103,railway,Hyderabad Deccan (Nampally),5.99,,False
hyd103,bus,MGBS Bus Stand,7.49,,False
hyd103,business,HITEC City,10.09,,False
hyd103,charminar,Charminar,9.07,,False
hyd104,airport,Rajiv Gandhi International Airport,17.45,,False
hyd104,railway,Hyderabad Deccan (Nampally),0.92,,False
hyd104,bus,MGBS Bus Stand,1.78,,False
hyd104,business,HITEC City,11.02,,False
hyd104,charminar,Charminar,3.25,,False
hyd105,airport,Rajiv Gandhi International Airport,18.42,,False
hyd105,railway,Hyderabad Deccan (Nampally),1.33,,False
hyd105,bus,MGBS Bus Stand,3.57,,False
hyd105,business,HITEC City,9.12,,False
hyd105,charminar,Charminar,4.75,,False
hyd106,airport,Rajiv Gandhi International Airport,5.12,,False
hyd106,railway,Hyderabad Deccan (Nampally),17.0,,False
hyd106,bus,MGBS Bus Stand,16.27,,False
hyd106,business,HITEC City,20.93,,False
hyd106,charminar,Charminar,14.7,,False
hyd107,airport,Rajiv Gandhi International Airport,23.58,,False
hyd107,railway,Hyderabad Deccan (Nampally),11.14,,False
hyd107,bus,MGBS Bus Stand,13.31,,False
hyd107,business,HITEC City,1.23,,False
hyd107,charminar,Charminar,13.83,,False
hyd108,airport,Rajiv Gandhi International Airport,17.04,,False
hyd108,railway,Hyderabad Deccan (Nampally),1.19,,False
hyd108,bus,MGBS Bus Stand,1.3,,False
hyd108,business,HITEC City,11.4,,False
hyd108,charminar,Charminar,2.79,,False
hyd109,airport,Rajiv Gandhi International Airport,19.09,,False
hyd109,railway,Hyderabad Deccan (Nampally),1.78,,False
hyd109,bus,MGBS Bus Stand,3.76,,False
