hotel_id,city,display_name,latitude,longitude,formatted_address,hospitals_count_1km,pharmacies_count_1km,shopping_count_1km,restaurants_count_1km,banks_count_1km,parks_count_1km,fuel_stations_count_2_5km,ev_charging_count_2_5km,entertainment_count_2_5km,transport_hubs_count_2_5km,walkability_score,shopping_score,restaurant_score,bank_score,green_space_score,hospital_score,pharmacy_score,entertainment_score,locality_score
hyd011,Hyderabad,"Taj Krishna, Hyderabad",17.416487999999998,78.4496669,"Rd Number 1, near Bartel India Expo, Mada Manzil, Banjara Hills, Hyderabad, Telangana 500034, India",22,3,5,30,9,2,13,0,15,32,76,62,100,90,40,100,37,100,100
hyd012,Hyderabad,Hyatt Place Hyderabad Banjara Hills,17.4192197,78.447467,"Rd Number 1, Zahara Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",19,3,5,38,9,2,13,0,16,36,76,62,100,90,40,100,37,100,100
hyd013,Hyderabad,Hotel Hyderabad Grand,17.2587568,78.3839754,"11-2/4 & 11-2/5, AH43, Madhura Nagar, Shamshabad, Hyderabad, Telangana 501218, India",2,0,0,1,0,0,1,0,0,6,8,0,4,0,0,40,0,0,23
hyd014,Hyderabad,Taj Deccan,17.4179195,78.45076449999999,"Rd Number 1, Balapur Basthi, Banjara Hills, Hyderabad, Telangana 500034, India",22,3,5,34,10,2,14,0,15,39,77,62,100,100,40,100,37,100,100
hyd015,Hyderabad,Radisson Hotel Hyderabad Hitec City,17.4472705,78.3628044,"Gachibowli - Miyapur Rd, Chhota Anjaiah Nagar, Gachibowli, Hyderabad, Telangana 500032, India",6,3,7,42,24,0,4,0,8,7,84,87,100,100,0,100,37,100,100
hyd016,Hyderabad,"The Manohar, Hyderabad",17.445075499999998,78.4710829,"Begumpet Airport Road, Motilal Nehru Nagar, Begumpet, Hyderabad, Telangana 500016, India",9,0,1,10,15,2,12,0,1,30,46,12,40,100,40,100,0,20,100
hyd017,Hyderabad,Radisson Blu Plaza Hotel Hyderabad Banjara Hills,17.4223517,78.4414201,"8-2-409, Road No.6, Green Valley, Banjara Hills, Hyderabad, Telangana 500034, India",14,2,3,24,20,3,12,0,12,37,68,37,96,100,60,100,25,100,100
hyd018,Hyderabad,"Lemon Tree Premier, HITEC City, Hyderabad",17.4432076,78.376736,"Plot No. 2, Survey No. 64, HITEC City, Phase 2, Madhapur, Hyderabad, Telangana 500081, India",6,0,3,36,17,1,8,0,10,10,64,37,100,100,20,100,0,100,100
hyd019,Hyderabad,The Platinum Boutique Inn,17.406655999999998,78.478152,"Liberty Crossroads, Sama Towers, 3-6-365, near TTD Balaji Temple, Gagan Mahal, Domalguda, Himayatnagar, Hyderabad, Telangana 500029, India",25,7,6,15,19,0,20,0,15,43,83,75,60,100,0,100,87,100,100
hyd020,Hyderabad,ibis Hyderabad HITEC City,17.4474801,78.3788625,"Plot 3, Hitech City Main Rd, HUDA Techno Enclave, HITEC City, Hyderabad, Telangana 500081, India",10,4,4,59,35,1,9,0,11,9,77,50,100,100,20,100,50,100,100
hyd021,Hyderabad,"Lemon Tree Hotel, Banjara Hills, Hyderabad",17.4119852,78.4504311,"Next, CARE HOSPITALS BANJARA HILLS, Rd Number 1, Prem Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",20,0,5,34,10,2,13,0,13,27,70,62,100,100,40,100,0,100,100
hyd022,Hyderabad,Bloom Hotel - HITEC City,17.4507619,78.3870819,"No. 98/8/5, Jaihind Rd, near Danyon IT Technology, Cyber Hills Colony, VIP Hills, Jaihind Enclave, Madhapur, Hyderabad, Telangana 500081, India",15,7,6,92,36,0,5,0,6,18,91,75,100,100,0,100,87,100,100
hyd023,Hyderabad,"ITC Kakatiya, a Luxury Collection Hotel, Hyderabad",17.432513999999998,78.4573526,"6 -3 -1187, Teachers Colony, Greenlands, Begumpet, Hyderabad, Telangana 500016, India",20,1,10,22,12,0,11,0,10,46,80,100,88,100,0,100,12,100,100
hyd024,Hyderabad,Park Hyatt Hyderabad,17.4248087,78.4295882,"Road No. 2, Sri Nagar Colony, Kamalapuri Colony, Banjara Hills, Hyderabad, Telangana 500034, India",14,3,2,20,10,1,9,0,10,28,64,25,80,100,20,100,37,100,100
hyd025,Hyderabad,The Westin Hyderabad Mindspace,17.4425419,78.3816452,"Raheja It Park Hitec City, HUDA Techno Enclave, Madhapur, Hyderabad, Telangana 500081, India",12,6,3,76,41,1,7,0,10,12,79,37,100,100,20,100,75,100,100
hyd026,Hyderabad,Sheraton Hyderabad Hotel,17.4218786,78.3372744,"115/1, Nanakramguda Rd, Financial District, Gachibowli, Hyderabad, Nanakramguda, Telangana 500032, India",0,0,1,9,4,0,1,0,0,0,16,12,36,40,0,0,0,0,15
hyd027,Hyderabad,The Golkonda Hotel,17.4044783,78.4537234,"10-1-124, Mehdipatnam - Banjara Hills Rd, Ambedkar Nagar, Masab Tank, Hyderabad, Telangana 500028, India",17,4,4,22,15,2,16,0,11,36,75,50,88,100,40,100,50,100,100
hyd028,Hyderabad,Katriya Hotel & Towers,17.4247838,78.4594924,"8, Raj Bhavan Rd, Somajiguda, Hyderabad, Telangana 500082, India",20,4,9,31,17,0,13,0,14,45,90,100,100,100,0,100,50,100,100
hyd029,Hyderabad,Hyatt Hyderabad Gachibowli,17.4180912,78.3424841,"Road No. 2, Financial District, Gachibowli, Hyderabad, Nanakramguda, Telangana 500019, India",0,0,1,15,7,0,1,0,0,0,25,12,60,70,0,0,0,0,22
hyd030,Hyderabad,"Hotel Wood Bridge Grand, Hyderabad",17.4026977,78.46063749999999,"AC Guards Rd, Red Hills, Lakdikapul, Hyderabad, Telangana 500004, India",26,11,3,36,27,2,21,0,12,39,84,37,100,100,40,100,100,100,100
hyd031,Hyderabad,Hampshire Plaza Hotel,17.405120699999998,78.4645687,"6-1-79 & 80, Telephone Bhavan Rd, Ambedkar Colony, Lakdikapul, Hyderabad, Telangana 500004, India",21,10,3,31,29,1,20,0,11,37,84,37,100,100,20,100,100,100,100
hyd032,Hyderabad,Hotel Daspalla Hyderabad,17.4369591,78.39850480000001,"Rd Number 37, CBI Colony, Jubilee Hills, Hyderabad, Telangana 500033, India",7,5,4,55,23,1,6,0,5,18,79,50,100,100,20,100,62,100,100
hyd033,Hyderabad,The Elite Hotel Hyderabad,17.4871651,78.3573187,"Gachibowli - Miyapur Rd, near to Genpact, Old Hafeezpet, Sai Nagar, Hafeezpet, Hyderabad, Telangana 500050, India",4,1,3,11,11,2,6,1,3,7,51,37,44,100,40,80,12,60,78
hyd034,Hyderabad,"Holiday Inn Express Hyderabad Hitec City, an IHG Hotel",17.4473339,78.37326750000001,"Survey No. 35, Phoenix Avance Business Park, Phase 2, HITEC City, Hyderabad, Telangana 500081, India",3,0,3,27,11,1,8,0,10,10,56,37,100,100,20,60,0,100,100
hyd035,Hyderabad,"Lemon Tree Hotel, Gachibowli, Hyderabad",17.4232846,78.3309826,"Survey No 115/1 Financial District, Nanakramguda, Financial District, Gachibowli, Serilingampalle (M), Hyderabad, Telangana 500032, India",1,2,1,5,5,0,1,0,0,0,23,12,20,50,0,20,25,0,16
hyd036,Hyderabad,THE CENT HOTEL,17.4063189,78.4631335,"Pillar- 1201, Collectorate, 6-1-1063/C, opposite to RR District, Taj Enclave, Lakdikapul, Hyderabad, Telangana 500004, India",21,7,3,33,23,0,18,0,10,36,81,37,100,100,0,100,87,100,100
hyd037,Hyderabad,Marigold Hotel,17.4372519,78.454483,"7-1-25, Ameerpet Rd, Leelanagar, Begumpet, Hyderabad, Telangana 500016, India",28,2,11,30,19,1,10,0,9,46,85,100,100,100,20,100,25,100,100
hyd038,Hyderabad,Novotel Hyderabad Airport,17.2425896,78.4544531,"R. Gandhi International Airport, Shamshabad, Hyderabad, Mamidpally, Telangana 500108, India",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
hyd039,Hyderabad,White Ridge Premium Hotel - Hitec City,17.4451219,78.3786228,"Plot no.26, Sector 2, HUDA Techno Enclave, HITEC City, Hyderabad, Telangana 500081, India",10,6,4,56,38,1,8,0,11,13,82,50,100,100,20,100,75,100,100
hyd040,Hyderabad,"Holiday Inn Express Hyderabad Banjara Hills, an IHG Hotel",17.417273899999998,78.45372909999999,"6-3-563/2nd Floor/A Erranmanzil Colony, Somajiguda, Venkataraman Colony, Banjara Hills, Hyderabad, Telangana 500082, India",24,4,7,28,11,1,12,0,14,37,86,87,100,100,20,100,50,100,100
hyd041,Hyderabad,The Leela Hyderabad,17.427106,78.43908669999999,"Road No. 2, Sagar Society, Sri Nagar Colony, Aurora Colony, Banjara Hills, Hyderabad, Telangana 500034, India",19,2,2,21,20,4,11,0,12,36,63,25,84,100,80,100,25,100,100
hyd042,Hyderabad,"Vivanta Hyderabad, Begumpet",17.443389,78.4607812,"1-10-147 & 148, Mayuri Marg, Mayur Marg, Begumpet, Hyderabad, Telangana 500016, India",7,0,4,6,11,3,8,0,7,46,52,50,24,100,60,100,0,100,100
hyd043,Hyderabad,Royalton Hotel,17.393077599999998,78.4735482,"5-9-208/2, Chirag Ali Ln, Mahesh Nagar, Abids, Hyderabad, Telangana 500001, India",18,1,1,18,21,1,23,0,13,48,54,12,72,100,20,100,12,100,100
hyd044,Hyderabad,Ellaa Hotel,17.4418427,78.34447329999999,"ISB Rd, Hill Ridge Springs, Gachibowli, Hyderabad, Telangana 500032, India",0,0,1,4,5,0,2,0,3,1,13,12,16,50,0,0,0,60,25
hyd045,Hyderabad,Hotel Rainbow Tower,17.265821499999998,78.39321319999999,"1,8-27/2, International Airport Road Opposite:, Rajiv Gandhi International Airport, Police station, Shamshabad, Hyderabad, Telangana 501218, India",0,0,0,1,0,0,2,0,0,6,0,0,4,0,0,0,0,0,22
hyd046,Hyderabad,Courtyard Hyderabad,17.423700699999998,78.48769469999999,"1-3-1024, Lower Tank Bund Rd, Bhagyalaxmi Nagar, Kavadiguda, Hyderabad, Telangana 500080, India",4,0,0,1,4,0,12,0,6,48,22,0,4,40,0,80,0,100,100
hyd047,Hyderabad,The Central Court Hotel,17.4041939,78.4650802,"6-1-71, Lakdikapul Rd, beside HDFC Bank, Saifabad, Khairtabad, Hyderabad, Telangana 500004, India",20,10,3,33,29,1,21,0,11,37,84,37,100,100,20,100,100,100,100
hyd048,Hyderabad,Oak Business Hotel,17.4693725,78.3539189,"Kondapur, Raja Rajeshwara Nagar, Hyderabad, Telangana 500084, India",4,0,4,5,3,2,2,0,2,3,37,50,20,30,40,80,0,40,48
hyd049,Hyderabad,The Golkonda Resorts & Spa,17.3895229,78.316285,"Sagar Mahal Complex, near Osman Sagar Lake, Gandipet, Telangana 500075, India",0,0,0,1,1,0,0,0,0,0,2,0,4,10,0,0,0,0,1
hyd050,Hyderabad,"Hotel Deccan Serai Grande, Gachibowli, Hyderabad | Hotels in Gachibowli",17.4373146,78.3671583,"Sy no 18 & 19, 42, 44, Plot No: 25, Behind Vyshnavi Cynosure, Telecom Nagar, Gachibowli, Hyderabad, Telangana 500032, India",3,6,4,32,19,0,4,0,10,10,74,50,100,100,0,60,75,100,100
hyd051,Hyderabad,Best Western Ashoka ( Hotel & AC Banquets),17.4039563,78.4653786,"Metro Station 6-1, 70, Lakdikapul Rd, near to Lakdikapul, Ambedkar Colony, Khairtabad, Hyderabad, Telangana 500004, India",20,10,2,33,28,1,21,0,11,37,81,25,100,100,20,100,100,100,100
hyd052,Hyderabad,Hotel Abode,17.4052725,78.4651094,"Lakdikapul Rd, Saifabad, Lakdikapul, Hyderabad, Telangana 500004, India",21,9,3,31,26,1,20,0,11,37,84,37,100,100,20,100,100,100,100
hyd053,Hyderabad,RCC Hotels Pride - Kukatpally,17.4911898,78.39907819999999,"PHASE 1 & 2, Rcc Pride, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500085, India",55,7,22,56,40,3,6,0,7,14,97,100,100,100,60,100,87,100,100
hyd054,Hyderabad,Le Meridien Hyderabad,17.4495115,78.3634513,"Plot No: 25, 132, Gachibowli - Miyapur Rd, Jayabheri Enclave, Gachibowli, Hyderabad, Telangana 500032, India",6,2,7,24,13,0,6,0,8,7,80,87,96,100,0,100,25,100,100
hyd055,Hyderabad,"Manasarovar The Fern, Hyderabad",17.4392675,78.4751754,"U.S. Consulate Chiraan Fort Club, Chiran Fort Club Ln, Patigadda, Begumpet, Secunderabad, Hyderabad, Telangana 500003, India",10,4,1,12,13,2,11,0,2,34,57,12,48,100,40,100,50,40,100
hyd056,Hyderabad,Pragati Resorts,17.388111,78.1813258,"Proddutur Village, Chilukuru Balaji Temple Road, Shankarpally Mandal, Ranga Reddy District, Hyderabad, Telangana 501203, India",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hyd057,Hyderabad,Leonia Holistic Destination,17.5775531,78.60167659999999,"Bommaraspet, Shamirpet, Hyderabad, Secunderabad, Telangana 500078, India",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hyd058,Hyderabad,Our Nest,17.4293364,78.4579688,"Plot No:6-3, 1119/1/A, Kirtilal jeweellers lane, beside Aditya Elite Apartments, Nishat Bagh Colony, Somajiguda, Hyderabad, Telangana 500016, India",24,4,11,28,19,0,11,0,12,43,90,100,100,100,0,100,50,100,100
hyd059,Hyderabad,"Taj Falaknuma Palace, Hyderabad",17.3314792,78.4674647,"Engine Bowli, Falaknuma, Hyderabad, Telangana 500053, India",2,0,0,2,1,0,3,0,0,13,11,0,8,10,0,40,0,0,50
hyd060,Hyderabad,Hotel Elite Swagath Grand - HRR Hotels - Hyderabad,17.4120003,78.4980162,"H.No.1, Metro Pillar No: B 1082, 7-145/C, Traffic Police Station, Golconda X Roads, beside Chikkadapalli, Musheerabad, Zamistanpur, Hyderabad, Telangana 500044, India",16,4,9,17,29,1,11,0,7,47,83,100,68,100,20,100,50,100,100
hyd061,Hyderabad,Elite Hotel Gachibowli,17.4264323,78.3288781,"Plot No 28, Sai Tulasi Enclave Opp Us Consulate, Vattinagulapalli, near Financial District, Gachibowli, Hyderabad, Telangana 500032, India",1,2,1,1,1,0,1,0,0,0,14,12,4,10,0,20,25,0,10
hyd062,Hyderabad,Hotel Haridwar,17.3845492,78.4890072,"4-6-464, 4-6-464, Sultan Bazar Rd, near Women's College, Esamiya Bazaar, Koti, Hyderabad, Telangana 500027, India",17,0,1,10,8,0,20,0,8,56,43,12,40,80,0,100,0,100,100
hyd063,Hyderabad,Theo suites hotel,17.4455852,78.38689959999999,"1/98/6/A/66/A, VIP Hills, Jaihind Enclave, Madhapur, Hyderabad, Telangana 500081, India",19,11,6,129,51,0,7,0,8,12,93,75,100,100,0,100,100,100,100
hyd064,Hyderabad,Hotel Shree Venkateshwara,17.4047023,78.4647048,"6-1-74,LAKDIKAPUL METRO STATION NEAR, PILLAR NO:1209, Ambedkar Colony, Lakdikapul, Hyderabad, Telangana 500004, India",22,10,3,33,29,1,20,0,11,37,84,37,100,100,20,100,100,100,100
hyd065,Hyderabad,Hotel Central Park,17.398897299999998,78.4805629,"3-5-863, 864, Old MLA Quarters Rd, Old MLA Quarters, King Koti, Hyderguda, Telangana 500029, India",37,5,8,25,25,0,20,0,14,59,92,100,100,100,0,100,62,100,100
hyd066,Hyderabad,Hotel Marigold @nest,17.4416144,78.35746929999999,"Plot No.69 7 71, beside Dominos, Vinayak Nagar, Indira Nagar, Gachibowli, Hyderabad, Telangana 500032, India",2,3,4,41,27,0,3,0,6,4,62,50,100,100,0,40,37,100,80
hyd067,Hyderabad,Hotel NS Royal Emirates,17.416562199999998,78.4142687,"Journalist colony B/14, near Apollo Hospital, beside Bake Away Bakery, MLA Colony, Jubilee Hills, Hyderabad, Telangana 500033, India",2,4,2,18,19,0,9,0,5,13,53,25,72,100,0,40,50,100,100
hyd068,Hyderabad,Dash Hotels - Affordable Luxury,17.3905635,78.4870929,"4-2-708, Shakthi Ganapathi Temple, 2nd, 3rd, 4th, behind Shakti Ganesh Temple, Ramkoti, King Koti, Kachiguda, Hyderabad, Hyderguda, Telangana 500001, India",32,0,2,11,13,0,18,0,10,57,50,25,44,100,0,100,0,100,100
hyd069,Hyderabad,Sitara Luxury Hotel Ramoji Film City,17.2601709,78.6787226,"Ramoji Film City Main Rd, Hyderabad, Telangana 501512, India",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hyd070,Hyderabad,Treebo Destination Inn,17.4247863,78.4485921,"20, 6-3-349, Alpha Business Centre, lower ground floor Nagarjuna Circle, 2A, Rd Number 1, Dwarakapuri, Banjara Hills, Hyderabad, Telangana 500034, India",32,4,9,47,22,2,11,0,14,38,90,100,100,100,40,100,50,100,100
hyd071,Hyderabad,Avasa,17.44702,78.38368299999999,"Survey No. 64 15, 24 25 & 26, Hitech City Main Rd, HUDA Techno Enclave, HITEC City, Hyderabad, Telangana 500081, India",17,7,6,104,45,0,7,0,10,12,91,75,100,100,0,100,87,100,100
hyd072,Hyderabad,Marriott Executive Apartments Hyderabad,17.4523613,78.3629784,"Level 10, Survey No 133, SLN Terminus, beside Botanical Garden Road, Jayabheri Enclave, Gachibowli, Hyderabad, Telangana 500032, India",6,1,7,19,5,0,5,0,6,7,66,87,76,50,0,100,12,100,96
hyd073,Hyderabad,Fairfield by Marriott Hyderabad Gachibowli,17.4237589,78.3473854,"Road No. 2, Financial District, Gachibowli, Hyderabad, Telangana 500032, India",0,0,0,14,7,0,2,0,1,1,21,0,56,70,0,0,0,20,26
hyd074,Hyderabad,Oakwood Residence Kapil Hyderabad,17.4216568,78.338732,"115 /1, Road No. 2, Financial District, Gachibowli, Hyderabad, Nanakramguda, Telangana 500032, India",0,0,1,15,6,0,1,0,0,0,24,12,60,60,0,0,0,0,22
hyd075,Hyderabad,Citadel Hotels & Conventions By Vinnca,17.2919806,78.4191623,"Airport Road, Opp. METRO Wholesale, NH 44, Shamshabad, Gaganpahad, Telangana 500052, India",0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,23
hyd076,Hyderabad,Peerless Hotel Hyderabad,17.4301657,78.3747949,"Plot No.15 to 18, near Biodiversity Complex, Silpa Gram Craft Village, Gachibowli, Hyderabad, Telangana 500032, India",2,3,3,7,3,1,6,0,8,10,34,37,28,30,20,40,37,100,82
hyd077,Hyderabad,Mango Suites - Viera,17.4171324,78.4120178,"11A, Road No 3, Film Nagar, near Apollo Hospital, MLA Colony, Jubilee Hills, Hyderabad, Telangana 500033, India",2,4,2,21,17,0,8,0,5,10,56,25,84,100,0,40,50,100,99
hyd078,Hyderabad,Siesta Hitech Hyderabad,17.466827,78.3675762,"55, Gachibowli - Miyapur Rd, Kondapur, Hanuman Nagar, Marthanda Nagar, Shilpa Hills, Hyderabad, Telangana 500084, India",11,4,7,29,11,3,3,0,4,6,86,87,100,100,60,100,50,80,100
hyd079,Hyderabad,"Taj Banjara, Hyderabad",17.409748,78.448753,"CC5X+VGR, Rd Number 1, Mithila Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",16,0,4,31,10,2,15,0,13,26,67,50,100,100,40,100,0,100,100
hyd080,Hyderabad,Regenta One,17.4217686,78.3374719,"115/1, ISB Road, Financial District, Nanakramguda, Gachibowli, Financial District, Hyderabad, Nanakramguda, Telangana 500032, India",0,0,1,9,4,0,1,0,0,0,16,12,36,40,0,0,0,0,15
hyd081,Hyderabad,Holiday Inn Express & Suites Hyderabad Gachibowli,17.4238317,78.3474236,"Road No. 2, Madhava Reddy Colony, Gachibowli, Hyderabad, Telangana 500032, India",0,0,0,14,7,0,2,0,1,1,21,0,56,70,0,0,0,20,26
hyd082,Hyderabad,Hotel O A R International,17.2592999,78.3822904,"National Highway 44, Plot. No.29 & 30, beside Tredent Hospital, opposite Hotel Hyderabad Grand, Shamshabad, Hyderabad, Telangana 501218, India",2,0,0,1,0,0,1,0,0,6,8,0,4,0,0,40,0,0,23
hyd083,Hyderabad,Sapphire Pearl,17.4478196,78.3790674,"Plot No 34, Behind IBIS Hotel , Near Medicover Hospital Madhapur, Patrika Nagar, HITEC City, Hyderabad, Telangana 500081, India",10,4,4,60,35,1,9,0,11,9,77,50,100,100,20,100,50,100,100
hyd084,Hyderabad,Super Townhouse Whiteridge Gachibowli Near AIG Hospital,17.4356875,78.36631249999999,"Sri Shyam Nagar, Telecom Nagar, Gachibowli, Hyderabad, Telangana 500032, India",3,6,4,30,16,0,4,0,9,10,74,50,100,100,0,60,75,100,100
hyd085,Hyderabad,KHYATHI HOTELS,17.462377000000004,78.367481,"Plot No. 148/B, Hemalatha Nivas, Rd Number 3, Kondapur, Hanuman Nagar, Jubilee Garden Layout, Hyderabad, Telangana 500084, India",12,4,11,43,17,2,4,0,5,12,90,100,100,100,40,100,50,100,100
hyd086,Hyderabad,Super Townhouse 359 Begumpet Near Hyderabad Central,17.4382089,78.4562033,"Opposite: Country Club, Railway Station, 7-1-119/3a, Greenlands Rd, near Begumpet, Leelanagar, Begumpet, Hyderabad, Telangana 500016, India",16,2,10,17,12,2,10,0,9,46,78,100,68,100,40,100,25,100,100
hyd087,Hyderabad,Hotel Tara International,17.377097,78.475388,"15-2-399, Siddiamber Bazar Rd, Siddiamber Bazar, Kishan Gunj, Jam Bagh, Hyderabad, Telangana 500063, India",14,0,1,6,7,2,16,1,3,44,38,12,24,70,40,100,0,60,100
hyd088,Hyderabad,Prime Hitech Service Apartments,17.4414502,78.38456289999999,"1st Floor, C block, Fresh Living Apartments,, Vittal Rao Nagar, Madhapur,, Vittal Rao Nagar, Madhapur, Hyderabad, Telangana 500081, India",13,10,6,113,47,0,7,0,8,12,93,75,100,100,0,100,100,100,100
hyd089,Hyderabad,Goldhorn Hotels Mehdipatnam Near Snt Ann's college,17.3929448,78.4373586,"Apoorva Hospital, Park, St Ann's College Road, opposite Bank of India, near Arvind Eye Hospital, Santosh Nagar, Mehdipatnam, Hyderabad, Telangana 500006, India",15,2,8,21,19,1,8,0,2,3,81,100,84,100,20,100,25,40,93
hyd090,Hyderabad,HOTEL SOHAIL,17.372457999999998,78.49928249999999,"No-16-8-992, Government Printing Press Rd, beside Government Hospital, Officers Colony, Malakpet, Hyderabad, Telangana 500036, India",17,0,2,4,10,1,15,0,2,40,44,25,16,100,20,100,0,40,100
hyd091,Hyderabad,OYO Grandeur By orbit Hotels Near Chennai shopping mall,17.43254,78.44598049999999,"8-3-945/A/1/1, Ameerpet Rd, opp. Chennai Shopping Mall, beside New Science College Lane, Nagarjuna Nagar colony, Yella Reddy Guda, Hyderabad, Telangana 500073, India",41,4,10,38,31,4,12,0,11,40,90,100,100,100,80,100,50,100,100
hyd092,Hyderabad,Townhouse De Alphabet,17.51947,78.48268999999999,"samshabad airport, balaji hospital, NCL Enclave South, Caton Residential Twp, Bolarum, Hyderabad, Secunderabad, Telangana 500100, India",6,0,1,8,0,0,4,0,2,0,29,12,32,0,0,100,0,40,32
hyd093,Hyderabad,Hotel Devi Grand,17.470358,78.4277164,"Moosapet 'X' Roads, Plot No. 11-5-152, Moosapet Rd, Bhavani Nagar, Moosapet, Hyderabad, Telangana 500018, India",19,2,4,3,4,1,9,0,7,25,45,50,12,40,20,100,25,100,100
hyd094,Hyderabad,Bigson Service Apartments Hitech City,17.4454873,78.3804993,"Hallmark Developer's,Street no 7,Patrika Nagar, HUDA Techno Enclave, HITEC City, Hyderabad, Telangana 500081, India",13,6,4,77,41,1,7,0,11,12,82,50,100,100,20,100,75,100,100
hyd095,Hyderabad,Divya Darshini Hospitality Services PVT LTD,17.447401199999998,78.3622383,"Phase 2, Plot No 9, behind Radisson, Jayabheri Enclave, Gachibowli, Hyderabad, Telangana 500032, India",6,3,7,42,24,0,4,0,8,7,84,87,100,100,0,100,37,100,100
hyd096,Hyderabad,"Hotel Lotus Blue JNTU , KPHB",17.498313700000004,78.394958,"51-A, Adagutta Society, opp. JNTU College, Addagutta Society, Western Hills, KPHB, Kukatpally, Hyderabad, Telangana 500085, India",43,5,14,44,35,3,6,0,6,18,92,100,100,100,60,100,62,100,100
hyd097,Hyderabad,Hotel O Priya Residency,17.433383799999998,78.4882231,"Maithri Arcade, 2342/52, Mahatma Gandhi Rd, Rani Gunj, Hyderabad, Telangana 500003, India",13,1,2,17,7,0,14,0,4,48,52,25,68,70,0,100,12,80,100
hyd098,Hyderabad,OYO Townhouse 123 White Ridge Kondapur,17.4698808,78.358125,"1550, Seshadri Marg, Kondapur, Raja Rajeshwara Nagar, Hyderabad, Telangana 500084, India",4,1,4,8,4,4,2,0,2,3,43,50,32,40,80,80,12,40,56
