hotel_name,city,state,address,star_rating,price_per_night,price_range,latitude,longitude,amenities,hotel_type,phone_number,email,website,booking_url,guest_rating,review_count,description,check_in_time,check_out_time,room_types,data_source
Holiday Inn Express Pune Pimpri,Pune,Maharashtra,"Plot No.- 2 CTS No.- 5758 B, Pune",,,,18.6282118,73.8075688,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,20-66354444,info@holidayin.com,https://www.ihg.com/holidayinnexpress/hotels/us/en/pune-pimpri/pnqpp/hoteldetail,,4.0,430,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Royal Palace,Pune,Maharashtra,,,,,18.5253347,73.8495974,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-8216-224912,info@hotelroya.com,https://www.hotelroyalpal.com,,4.1,477,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Ranadeep Lodge,Pune,Maharashtra,,,,,18.5309914,73.8756484,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7764-294508,info@ranadeepl.com,https://www.ranadeeplodge.com,,3.2,248,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Treebo Ranjana's,Pune,Maharashtra,,,,,18.6038733,73.7539775,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8864-243101,info@treeboran.com,https://www.treeboranjana.com,,3.5,366,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Keys Hotel,Pune,Maharashtra,,,,,18.631858,73.8015798,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8860-137300,info@keyshotel.com,https://www.keyshotel.com,,3.4,393,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Nishigandha,Pune,Maharashtra,,,,,18.5232218,73.8530683,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7409-738034,info@nishigandh.com,https://www.nishigandha.com,,4.0,399,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Lakevilla,Pune,Maharashtra,,,,,18.4304461,73.8367335,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9705-460681,info@lakevilla.com,https://www.lakevilla.com,,3.2,169,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
57. Lorraine.,Pune,Maharashtra,"57, S.t Patrick's Town, Pune",,,,18.5092824,73.9085467,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6192-106793,info@57lorrai.com,https://www.57lorraine.com,,4.1,126,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Central Government Touring Officers Guest House,Pune,Maharashtra,,,,,18.495322,73.8621703,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8232-868194,info@centralgo.com,https://www.centralgovernm.com,,3.7,450,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Ambience,Pune,Maharashtra,,,,,18.6002848,73.775589,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6412-352009,info@ambience.com,https://www.ambience.com,,3.6,63,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Muktai Veg & Non Veg,Pune,Maharashtra,"Sinhagad Road, Pune",,,,18.4445206,73.7854961,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7829-554123,info@hotelmukt.com,https://www.hotelmuktaive.com,,3.9,124,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Mejwani pure veg,Pune,Maharashtra,"Sinhagad Road, Pune",,,,18.4445889,73.7855709,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6539-513483,info@mejwanipu.com,https://www.mejwanipureve.com,,3.6,230,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
hotel5,Pune,Maharashtra,,,,,18.6083116,73.9112408,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9173-899548,info@hotel5.com,https://www.hotel5.com,,3.6,95,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Raj Mahal,Pune,Maharashtra,,,,,18.49755,73.8538827,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6420-790500,info@rajmahal.com,https://www.rajmahal.com,,4.0,141,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
FabExpress SRH,Pune,Maharashtra,"No 285, 285/3/B Sr, 3/B,, Hinjawadi Phase 1 Road, Pune",,,,18.5950724,73.730659,Internet,Budget,+91-9757-943415,info@fabexpress.com,https://www.fabhotels.com/?source=google&medium=ppc&campaignid=1751436608&adgroupid=67318237623&device=c&keyword=fabhotels,,3.9,360,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Treebo Trend Niraali Executive,Pune,Maharashtra,,,,,18.5854133,73.7313554,"Free WiFi, Air Conditioning, 24/7 Front Desk, Business Center, Meeting Rooms, Gym",Business,+91-7286-668082,info@treebotre.com,https://www.treebotrendni.com,,4.4,91,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Ibis Hinjawadi,Pune,Maharashtra,,,,,18.5961238,73.7174831,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7838-203473,info@ibishinja.com,https://www.ibishinjawadi.com,,3.4,316,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Desi Kitchen,Pune,Maharashtra,,,,,18.5814406,73.7252039,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6794-538670,info@desikitch.com,https://www.desikitchen.com,,3.5,370,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
OYO Flagship IT Park,Pune,Maharashtra,,,,,18.5855164,73.7404677,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8110-531465,info@oyoflagsh.com,https://www.oyoflagshipit.com,,3.7,355,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Apapa Idali Dosa Center,Pune,Maharashtra,"Shop No, JQ66+VWG, 4, Dange Chowk Rd, Yashoda Colony, Wakad, Pune, Maharashtra 411057",,,,18.6125864,73.762636,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6903-429068,info@apapaidal.com,https://www.apapaidalidos.com,,3.8,131,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
O Hotel Pune,Pune,Maharashtra,,,,,18.5398003,73.8877419,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8271-559207,info@ohotelpu.com,https://www.ohotelpune.com,,3.9,63,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Mahi Dhaba,Pune,Maharashtra,,,,,18.5827075,73.7397323,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6899-927677,info@mahidhaba.com,https://www.mahidhaba.com,,4.1,342,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
swa rashtra,Pune,Maharashtra,maan road,,,,18.5844788,73.7311584,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8484-977816,info@swarashtr.com,https://www.swarashtra.com,,3.2,308,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Shree Inn,Pune,Maharashtra,Sakhare Vasti Road,,,,18.5883877,73.7412591,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9009-217548,info@shreeinn.com,https://www.shreeinn.com,,3.6,313,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Nana Shri Hotel,Pune,Maharashtra,,,,,18.6107793,73.7922832,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7391-842813,info@nanashri.com,https://www.nanashrihotel.com,,3.5,327,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Haveli,Pune,Maharashtra,"Indrayani Nagar Bus Stop, Near, Pune - Nashik Hwy, , Sector No. 1, Bhosari, Pimpri-Chinchwad, Maharashtra, Pune Nashik Road",,,,18.6344931,73.8493801,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9916-160162,info@hotelhave.com,https://www.hotelhaveli.com,,3.5,314,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Executive Tamanna,Pune,Maharashtra,,,,,18.5857369,73.7349768,"Free WiFi, Air Conditioning, 24/7 Front Desk, Business Center, Meeting Rooms, Gym",Business,+91-6995-227748,info@executive.com,https://www.executivetaman.com,,4.3,371,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
OYO Vys Inn,Pune,Maharashtra,,,,,18.5553113,73.7978999,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8233-597183,info@oyovysin.com,https://www.oyovysinn.com,,4.0,216,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
YKS Sizzlers,Pune,Maharashtra,,,,,18.509757,73.8343856,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8129-239155,info@ykssizzle.com,https://www.ykssizzlers.com,,3.8,70,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Samadhan Mutton Khanawal,Pune,Maharashtra,,,,,18.6355676,73.7501222,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8407-744186,info@samadhanm.com,https://www.samadhanmutton.com,,3.3,487,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Oyo Kamini,Pune,Maharashtra,,,,,18.6327503,73.7847402,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7782-433292,info@oyokamini.com,https://www.oyokamini.com,,4.1,243,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Sheetal,Pune,Maharashtra,"1180, Gopal Krushna Gokhale Path, Pune, Pune",,,,18.5276184,73.8427918,Internet,Budget,+91 20 2553 5165;+91 20 2553 5627;+91 20 2553 5168;+91 20 2553 5149,info@hotelshee.com,https://hotelsheetal.net,,3.9,418,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Lotus,Pune,Maharashtra,,,,,18.536234,73.8970481,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7505-800429,info@hotellotu.com,https://www.hotellotus.com,,3.4,469,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Centro,Pune,Maharashtra,,,,,18.5224671,73.8441616,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6150-397161,info@hotelcent.com,https://www.hotelcentro.com,,3.2,338,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Arusai,Pune,Maharashtra,"Dhanori - Kalwad Road, Pune",,,,18.5967799,73.9076094,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8127-894649,info@hotelarus.com,https://www.hotelarusai.com,,3.7,457,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
"Aura Celestia - Bar, Kitchen & Celebration",Pune,Maharashtra,,,,,18.4604555,73.7862933,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8604-196174,info@auraceles.com,https://www.auracelestia.com,,3.2,371,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
AQUARIUS Resort & Lawns,Pune,Maharashtra,"Sinhagad Road, Pune",,,,18.4291281,73.7556585,"Free WiFi, Air Conditioning, 24/7 Front Desk, Pool, Restaurant, Gym, Spa",Resort,+91-6811-186804,info@aquariusr.com,https://www.aquariusresort.com,,3.7,218,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hyatt Regency Pune,Pune,Maharashtra,"Nagar Road, Pune, Pune",,,,18.5594575,73.9119574,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7523-455258,info@hyattrege.com,https://www.hyattregencyp.com,,3.2,239,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
H.A. Hotel,Pune,Maharashtra,"pimpri, pune",,,,18.625453,73.8118102,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6170-300770,info@hahotel.com,https://www.hahotel.com,,3.9,408,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
ICAR-NRC Grapes,Pune,Maharashtra,Solapur Road,,,,18.4939073,73.9837011,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9614-230758,info@icarnrcg.com,https://www.icarnrcgrapes.com,,4.0,268,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Regenta,Pune,Maharashtra,,,,,18.648223,73.7883785,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6422-323944,info@regenta.com,https://www.regenta.com,,3.4,326,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
FabHotels FabExpress The Corporate Hub,Pune,Maharashtra,,,,,18.5673619,73.7752769,"Free WiFi, Air Conditioning, 24/7 Front Desk, Business Center, Meeting Rooms, Gym",Business,+91-8457-151527,info@fabhotels.com,https://www.fabhotels.com/hotels-in-pune/fabexpress-the-corporate-hub-giyeqqqp.html,,4.3,137,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
The Highstreet Legacy,Pune,Maharashtra,,,,,18.5673278,73.7753078,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91 90901 68989;+91 90907 68989,thehighstreetlegacy@gmail.com,https://www.thehighstreet.com,,4.2,459,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Yellow House,Pune,Maharashtra,,,,,18.5691742,73.7805725,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91 76339 47633,info@hotelyell.com,https://www.hotelyellowho.com,,3.7,157,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Sheraton Grand Pune,Pune,Maharashtra,,,,,18.5301673,73.8713588,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-6309-498738,info@sheratong.com,https://www.sheratongrand.com,,4.5,474,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Central Park,Pune,Maharashtra,,,,,18.5274938,73.8786098,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6773-759026,info@centralpa.com,https://www.centralpark.com,,3.7,347,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
The Pride Hotel,Pune,Maharashtra,"Ganeshkhind Road, Pune",,,,18.5313574,73.8472504,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6207-508515,info@thepride.com,https://www.pridehotel.com/pune-hotels/,,3.6,131,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
St. Laurn Business Hotel,Pune,Maharashtra,Pune,,,,18.5385851,73.8858865,"Free WiFi, Air Conditioning, 24/7 Front Desk, Business Center, Meeting Rooms, Gym",Business,+91-8280-976432,info@stlaurn.com,https://www.stlaurnbusin.com,,4.3,149,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Westin,Pune,Maharashtra,Pune,,,,18.5394176,73.9061274,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91 20 6721 0000,info@westin.com,https://www.westin.com,,3.4,483,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
"Vivanta By Taj - Blue Diamond, Pune",Pune,Maharashtra,"11, Koregaon Road, Koregaon Park, Pune",,,,18.5382626,73.886456,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91 20 66025555,info@vivantaby.com,https://www.vivantabytaj.com/Blue-Diamond-Pune/Overview.html,,4.2,59,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
The O Hotel,Pune,Maharashtra,,,,,18.5399935,73.8877506,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9277-312342,info@theohote.com,https://www.theohotel.com,,4.1,245,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Woodland,Pune,Maharashtra,"Dr. Annie Besant Path, Pune",,,,18.5251923,73.8753748,Bar,Budget,+91-7103-472552,info@hotelwood.com,https://www.hotelwoodland.com,,3.8,209,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
The Corinthians Club,Pune,Maharashtra,"Pune, Pune",5,,,18.4640711,73.9183076,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91 20 2695 2222,reservations@thecorinthianspune.com,https://www.thecorinthianspune.com/,,3.6,413,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Royal Orchid Central,Pune,Maharashtra,"Kalyani Nagar, Pune",,,,18.5463157,73.9064797,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6426-284624,info@royalorch.com,http://www.royalorchidhotels.com,,3.6,357,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Deccan Pavilion,Pune,Maharashtra,,,,,18.4594128,73.8249868,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9027-927856,info@deccanpav.com,https://www.deccanpavilion.com,,4.2,51,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Ibis Pune Viman Nagar,Pune,Maharashtra,,,,,18.5597437,73.912994,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7761-925615,info@ibispune.com,https://www.ibispuneviman.com,,3.9,277,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hyatt Pune,Pune,Maharashtra,"88, Nagar Road, Pune",,,,18.5538952,73.9047204,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91 91 58 897654,reservations.pune@istahotels.com,http://www.istahotels.com/hotels-pune.aspx,,3.3,133,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
The Oakwood Hotel,Pune,Maharashtra,,3,,,18.5174917,73.8408673,Internet,Budget,+91-9670-933211,info@theoakwoo.com,https://www.theoakwoodhot.com,,3.5,192,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Krishna Hotel And Restaurant,Pune,Maharashtra,,,,,18.5149196,73.8285163,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8838-909227,info@krishnaho.com,https://www.krishnahotela.com,,3.6,389,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
JW Marriott Pune,Pune,Maharashtra,,5,,,18.5323484,73.8295571,Air Conditioning,Budget,+91-8463-917991,info@jwmarriot.com,https://www.jwmarriottpun.com,,4.0,272,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Kohinoor Executive,Pune,Maharashtra,,,,,18.5180904,73.8430294,"Free WiFi, Air Conditioning, 24/7 Front Desk, Business Center, Meeting Rooms, Gym",Business,+91-9307-244375,info@kohinoore.com,https://www.kohinoorhotels.com/Executive/info.htm,,3.9,492,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Smart Inn,Pune,Maharashtra,,,,,18.5192586,73.8422293,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9725-945945,info@smartinn.com,http://www.smartinn.co.in/,,3.4,26,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Ashish Plaza,Pune,Maharashtra,,,,,18.5237529,73.8416815,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8441-827596,info@ashishpla.com,https://www.ashishplaza.com,,4.1,87,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Crowne Plaza,Pune,Maharashtra,,,,,18.5311678,73.8767658,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9746-541940,info@crownepla.com,https://www.crowneplaza.com,,3.5,296,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
The Orchid,Pune,Maharashtra,,,,,18.5705337,73.7639265,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7241-344942,info@theorchid.com,www.orchidhotelpune.com,,3.5,338,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Four Points by Sheraton,Pune,Maharashtra,"5th Mile Stone, Nagar Road, Viman Nagar",,,,18.5626892,73.9221478,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,91 20-67606699,info@fourpoint.com,https://www.marriott.com/en-us/hotels/pnqfp-four-points-by-sheraton-hotel-and-serviced-apartments-pune/overview/,,4.0,263,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Lemon Tree Hotel,Pune,Maharashtra,,,,,18.5855657,73.7343331,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8494-668817,info@lemontree.com,https://www.lemontreehotels.com/lemon-tree-hotel/pune/hinjawadi-pune.aspx,,3.2,355,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Cocoon Hotel,Pune,Maharashtra,Pune,,,,18.5091733,73.9285786,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91 20 6624 4444,info@cocoonhot.com,https://www.cocoonpune.com/,,4.2,432,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
