hotel_name,city,state,address,star_rating,price_per_night,price_range,latitude,longitude,amenities,hotel_type,phone_number,email,website,booking_url,guest_rating,review_count,description,check_in_time,check_out_time,room_types,data_source
Hotel Tourist,Bangalore,Karnataka,,,,,12.9813835,77.5753478,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8329-494927,info@hoteltour.com,https://www.hoteltourist.com,,3.9,125,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel City Centaur International,Bangalore,Karnataka,"Gubbi Thotadappa Road, Bangalore",,,,12.9750295,77.5703109,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-80-41419191,resv@hotelcitycentaur.com,https://www.hotelcitycentaur.com/index.html,,4.1,452,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Sri Thirumala Lodge,Bangalore,Karnataka,Cottonpete Main Road,,,,12.9738994,77.5706296,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7363-450452,info@srithirum.com,https://www.srithirumalal.com,,3.5,372,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Shree Lodge,Bangalore,Karnataka,,,,,12.975607,77.5751762,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6709-578348,info@shreelodg.com,https://www.shreelodge.com,,3.7,261,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Samrat Residency,Bangalore,Karnataka,"Subedar Chatram Road, Seshadripuram, Bangalore",,,,12.9894357,77.5729477,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,"00918023560099, 23560930, 23563726, 23561725, 23468316, 23460822",info@hotelsamr.com,www.samratresidency.co.in,,3.9,337,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
JP Cordial,Bangalore,Karnataka,,,,,12.979285,77.5748279,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8429-262992,info@jpcordial.com,https://www.jpcordial.com,,4.0,155,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Rajaprakash,Bangalore,Karnataka,,,,,12.9789865,77.574935,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6289-340474,info@rajaprakas.com,https://www.rajaprakash.com,,3.4,480,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Ksheera Sagar,Bangalore,Karnataka,,,,,12.9805241,77.5750066,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9588-197809,info@ksheerasa.com,https://www.ksheerasagar.com,,3.7,111,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Kapila,Bangalore,Karnataka,,,,,12.979643,77.5751455,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6545-516131,info@hotelkapi.com,https://www.hotelkapila.com,,4.1,201,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Login Serviced Apartments,Bangalore,Karnataka,,,,,12.9313893,77.623888,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6666-506038,info@loginserv.com,https://www.loginserviced.com,,3.6,411,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
The Royal Comfort,Bangalore,Karnataka,,,,,12.9306091,77.5853075,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8347-894095,info@theroyal.com,https://www.theroyalcomfo.com,,4.0,477,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Rekha Residency,Bangalore,Karnataka,,,,,12.988584,77.5474906,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7673-353650,info@rekharesi.com,https://www.rekharesidency.com,,4.1,24,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Shivas,Bangalore,Karnataka,,,,,12.9857195,77.5520611,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7435-835210,info@shivas.com,https://www.shivas.com,,3.6,394,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Blue Diamond,Bangalore,Karnataka,,,,,12.9870577,77.572403,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8462-653318,info@hotelblue.com,https://www.hotelbluediam.com,,3.5,471,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Suvali,Bangalore,Karnataka,,,,,12.9881972,77.5494003,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6275-515832,info@suvali.com,https://www.suvali.com,,3.4,352,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Cafe Coffee Day,Bangalore,Karnataka,,,,,12.9959438,77.5548935,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9373-552728,info@cafecoffe.com,https://www.cafecoffeeday.com,,3.8,148,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Mallika Residency,Bangalore,Karnataka,,,,,12.9917517,77.5576615,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6792-965346,info@mallikare.com,https://www.mallikaresiden.com,,4.2,308,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Kashyap Lodge,Bangalore,Karnataka,,,,,12.987225,77.5397658,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7327-712766,info@kashyaplo.com,https://www.kashyaplodge.com,,3.5,441,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Vintage Residency,Bangalore,Karnataka,,,,,12.9633735,77.5898343,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7693-492896,info@hotelvint.com,https://www.hotelvintager.com,,4.2,218,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Grand Bee,Bangalore,Karnataka,,,,,13.0200701,77.5544961,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-6620-503796,info@hotelgran.com,https://www.hotelgrandbee.com,,4.3,154,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Hotel Safina,Bangalore,Karnataka,"Main Guard Cross Road, Bangalore",,,,12.9796492,77.6070313,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7593-138533,info@hotelsafi.com,https://www.hotelsafina.com,,4.0,216,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Rajath Lodge,Bangalore,Karnataka,"4th Cross, Gandhi Nagar, Bangalore",,,,12.9786599,77.5740904,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6657-857632,info@rajathlod.com,https://www.rajathlodge.com,,3.6,282,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Sajjan Lodge,Bangalore,Karnataka,"2nd Cross Road, Gandhi Nagar, Bangalore",,,,12.9772171,77.5766278,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9665-655382,info@sajjanlod.com,https://www.sajjanlodge.com,,3.4,409,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Grand Mercure,Bangalore,Karnataka,,,,,12.9290137,77.6276776,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,080 45121212,info@grandmerc.com,https://www.grandmercure.com,,4.0,176,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
The Basil,Bangalore,Karnataka,,,,,12.9937001,77.571322,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9193-528061,info@thebasil.com,https://www.thebasil.com,,3.9,325,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Royal Shades,Bangalore,Karnataka,,,,,12.9621219,77.6492356,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7366-747957,info@royalshad.com,https://www.royalshades.com,,3.4,489,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Sandhya Lodge,Bangalore,Karnataka,,,,,12.9797725,77.5747917,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7239-316802,info@sandhyalo.com,https://www.sandhyalodge.com,,3.4,118,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Grand Inn,Bangalore,Karnataka,,,,,12.9770921,77.5795669,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-7411-989247,info@hotelgran.com,https://www.hotelgrandinn.com,,4.4,442,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Hotel Check Inn,Bangalore,Karnataka,,,,,13.0209593,77.5844241,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8401-870456,info@hotelchec.com,https://www.hotelcheckinn.com,,3.6,393,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Ekaa,Bangalore,Karnataka,,,,,12.8900044,77.6398044,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6798-165151,info@ekaa.com,www.hotelekaa.com,,4.0,224,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Raj Elegance,Bangalore,Karnataka,,,,,13.0388864,77.6249175,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6115-910124,info@hotelraj.com,https://www.hotelrajelega.com,,3.8,160,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
The Royal Senate,Bangalore,Karnataka,"24, Bellary Road, Hebbal, Bengaluru",,,,13.0364837,77.5895892,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6876-213414,info@theroyalesenate.com,http://theroyalsenate.com,,3.3,452,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Planet Earth,Bangalore,Karnataka,,,,,12.8831063,77.7501677,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7295-554675,info@planetear.com,https://www.planetearth.com,,4.1,449,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
The Monarch Luxor Hotel,Bangalore,Karnataka,,,,,12.9801755,77.6049823,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9734-819149,info@themonarc.com,https://www.themonarchlux.com,,3.2,441,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Coral Tree by Goldfinch,Bangalore,Karnataka,,,,,13.0174207,77.5916073,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7557-253191,info@coraltree.com,https://www.coraltreebyg.com,,3.3,388,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Air Force Officers' Mess,Bangalore,Karnataka,Trinity Church Road,,,,12.9707054,77.6199809,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8827-718471,info@airforce.com,https://www.airforceoffic.com,,3.4,277,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Chevron Orchards Hotel,Bangalore,Karnataka,"137-7, 9th Main Road, 6th A Cross Street, Sadashivnagar, Bangalore",,,,13.0108784,77.5788998,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6814-975762,info@chevronor.com,https://www.thechevronhotels.com/orchards/,,4.2,494,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Signature Inn,Bangalore,Karnataka,Old Taluk Cutchery Road,,,,12.9731115,77.5701532,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6067-540390,info@signature.com,https://www.signatureinn.com,,3.8,390,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Srinidhi Residency,Bangalore,Karnataka,,,,,12.9568142,77.6538254,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7917-290852,info@srinidhir.com,https://www.srinidhireside.com,,3.4,494,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Chalet Citadel,Bangalore,Karnataka,,,,,12.9584498,77.6563621,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9851-479527,info@chaletcit.com,https://www.chaletcitadel.com,,3.9,170,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Status,Bangalore,Karnataka,,,,,12.9531464,77.652966,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9802-278186,info@status.com,https://www.status.com,,4.1,21,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Shalimar,Bangalore,Karnataka,,,,,12.9783904,77.6373978,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8081-124986,info@shalimar.com,https://www.shalimar.com,,3.5,420,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
The Himalayan Inn,Bangalore,Karnataka,,,,,12.9787061,77.6369437,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8892-755154,info@thehimala.com,https://www.thehimalayani.com,,4.1,119,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
