hotel_name,city,state,address,star_rating,price_per_night,price_range,latitude,longitude,amenities,hotel_type,phone_number,email,website,booking_url,guest_rating,review_count,description,check_in_time,check_out_time,room_types,data_source
Odisha Hotel,Faridabad,Haryana,,,,,28.519364,77.2004958,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-99109-08551,info@odishahot.com,https://www.odishahotel.com,,4.2,427,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Kehar Palace,Faridabad,Haryana,,,,,28.5194075,77.2005124,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-6538-711532,info@keharpala.com,https://www.keharpalace.com,,4.3,201,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
The desire Hostel,Faridabad,Haryana,,,,,28.5385119,77.2119983,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9670-489833,info@thedesire.com,https://www.thedesirehost.com,,3.8,101,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
OYO Townhouse,Faridabad,Haryana,,,,,28.564053,77.2498752,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8750-207658,info@oyotownho.com,https://www.oyotownhouse.com,,3.9,403,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Chalet,Faridabad,Haryana,E-155,,,,28.5223998,77.2064556,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-11-4183-1111;+91-11-4184-1111;+91-11-4283-1111,info@chalet.com,www.chaletdelhi.com,,3.4,303,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
OM PLAZA,Faridabad,Haryana,,,,,28.536286,77.2968367,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7335-717754,info@omplaza.com,https://www.omplaza.com,,3.6,351,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Wellcome hotel,Faridabad,Haryana,1,,,,28.5433298,77.2922764,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8454-985340,info@wellcomeh.com,https://www.wellcomehotel.com,,3.9,329,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
The Sentinel,Faridabad,Haryana,,,,,28.5397595,77.2942105,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6216-242614,info@thesentin.com,https://www.thesentinel.com,,3.7,72,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Anantkoti,Faridabad,Haryana,,,,,28.4983845,77.18613,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8873-350233,info@anantkoti.com,https://www.anantkoti.com,,3.9,127,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
The Crescent,Faridabad,Haryana,,,,,28.5246586,77.1907499,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8688-248090,info@thecresce.com,https://www.thecrescent.com,,4.0,240,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Flagship Le Grand,Faridabad,Haryana,,,,,28.536729,77.2578258,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-7144-622183,info@flagshipl.com,https://www.flagshiplegra.com,,4.4,469,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
my hotel,Faridabad,Haryana,,,,,28.5311214,77.2103788,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6964-957871,info@myhotel.com,https://www.myhotel.com,,3.6,298,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
OYO SilverKey,Faridabad,Haryana,,,,,28.5102941,77.2012843,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8373-916866,info@oyosilver.com,https://www.oyosilverkey.com,,3.5,80,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Shyama International,Faridabad,Haryana,,,,,28.5460006,77.1977467,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9755-784702,info@hotelshya.com,https://www.hotelshyamain.com,,4.2,407,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
karon Hotel,Faridabad,Haryana,,,,,28.5656138,77.2416422,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8314-745630,info@karonhote.com,https://www.karonhotel.com,,4.1,86,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
The Orion Plaza,Faridabad,Haryana,,,,,28.5469541,77.2537949,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8141-228132,info@theorion.com,https://www.theorionplaza.com,,3.9,454,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
The Oakland Plaza,Faridabad,Haryana,,,,,28.5469213,77.2540743,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+911147000829,info@theoaklan.com,https://www.theoaklandpla.com,,3.5,413,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
KUNDAN PALACE,Faridabad,Haryana,,,,,28.5459335,77.2918462,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-6006-376029,info@kundanpal.com,https://www.kundanpalace.com,,4.7,57,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Clark Inn,Faridabad,Haryana,,,,,28.5465156,77.2529361,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9798-278253,info@clarkinn.com,https://www.clarkinn.com,,3.5,405,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
OYO Aakash Residency,Faridabad,Haryana,,,,,28.5128795,77.2043322,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9569-181263,info@oyoaakash.com,https://www.oyoaakashresi.com,,3.8,325,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Richa Palace,Faridabad,Haryana,,,,,28.5749328,77.2390762,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-6110-722557,info@hotelrich.com,https://www.hotelrichapal.com,,4.1,78,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Royal Ashray,Faridabad,Haryana,,,,,28.5605976,77.3510215,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6295-323351,info@royalashr.com,https://www.royalashray.com,,3.6,445,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Ashira Inn,Faridabad,Haryana,,,,,28.4766991,77.476817,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7380-626368,info@ashirainn.com,https://www.ashirainn.com,,3.8,488,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Block q5,Faridabad,Haryana,,,,,28.548071,77.2043379,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6282-455398,info@blockq5.com,https://www.blockq5.com,,3.7,178,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Rainbow Residency,Faridabad,Haryana,,,,,28.5567579,77.2026067,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7785-500951,info@rainbowre.com,https://www.rainbowresiden.com,,3.4,425,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Colonel‘s Retreat 2,Faridabad,Haryana,,,,,28.5738162,77.2359199,"Free WiFi, Air Conditioning, 24/7 Front Desk, Pool, Restaurant, Gym, Spa",Resort,+91-6172-321999,info@colonels.com,https://www.colonelsretre.com,,3.4,464,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
SANGVI PALACE HOTEL,Faridabad,Haryana,"33/2D, KNOWLEDGE PARK III, GREATER NOIDA",,,,28.4793062,77.4925824,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-6595-516060,info@sangvipal.com,https://www.sangvipalaceh.com,,4.6,400,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
PK Residency,Faridabad,Haryana,,,,,28.5369936,77.365943,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9627-884470,info@pkresiden.com,https://www.pkresidency.com,,4.2,328,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Goodwill Hotel,Faridabad,Haryana,,,,,28.5508793,77.2453386,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6544-726987,info@goodwillh.com,https://www.goodwillhotel.com,,3.5,495,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Mi Casa Inn,Faridabad,Haryana,,,,,28.5284571,77.2086965,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7777-652432,info@micasain.com,https://www.micasainn.com,,3.9,358,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
society club,Faridabad,Haryana,,,,,28.4161453,77.3545508,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7874-403085,info@societycl.com,https://www.societyclub.com,,3.2,185,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Sandal Hotel,Faridabad,Haryana,,,,,28.4955596,77.402621,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8167-472372,info@sandalhot.com,https://www.sandalhotel.com,,3.6,388,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Swagath,Faridabad,Haryana,,,,,28.5365331,77.2114081,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7582-954888,info@swagath.com,https://www.swagath.com,,3.8,481,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Golden Galaxy,Faridabad,Haryana,,,,,28.2880899,77.2956511,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9168-506903,info@goldengal.com,https://www.goldengalaxy.com,,3.9,382,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Grace Home,Faridabad,Haryana,"D-182 Saket, New Delhi, Delhi 110017, India",,,,28.5241241,77.204222,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7670-574551,info@gracehome.com,https://www.gracehome.com,,4.1,329,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
fabhotel fortune city,Faridabad,Haryana,,,,,28.5019702,77.2829091,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6429-542521,info@fabhotelf.com,https://www.fabhotelfortun.com,,3.4,42,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
paradise hotel /pg,Faridabad,Haryana,,,,,28.4793927,77.2907288,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9896-548063,info@paradiseh.com,https://www.paradisehotel.com,,3.7,393,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
YD HOMESTAY,Faridabad,Haryana,,,,,28.4967289,77.2878545,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6734-633373,info@ydhomesta.com,https://www.ydhomestay.com,,3.2,142,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Solo Victoria,Faridabad,Haryana,,,,,28.5485283,77.2369688,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7580-536504,info@hotelsolo.com,https://www.hotelsolovict.com,,3.9,218,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Best Western,Faridabad,Haryana,,,,,28.5751842,77.2632525,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6954-942025,info@bestweste.com,https://www.bestwestern.com,,3.2,83,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Moydom,Faridabad,Haryana,,,,,28.5631545,77.2689553,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8052-835425,info@moydom.com,https://www.moydom.com,,4.0,222,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Oyo Town House,Faridabad,Haryana,,,,,28.4604974,77.2839889,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8131-374041,info@oyotownh.com,https://www.oyotownhouse.com,,4.1,356,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
White House,Faridabad,Haryana,,,,,28.4171512,77.2832094,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9848-604284,info@whitehous.com,https://www.whitehouse.com,,4.2,231,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel R.S. Villa,Faridabad,Haryana,,,,,28.5399731,77.251123,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8834-133546,info@hotelrs.com,https://www.hotelrsvill.com,,3.5,180,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Woodpacker Apartament,Faridabad,Haryana,,,,,28.5526515,77.2068452,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8717-924491,info@woodpacker.com,https://www.woodpackerapar.com,,4.1,238,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Woodpecker,Faridabad,Haryana,,,,,28.5518699,77.2065968,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9023-259882,info@woodpecker.com,https://www.woodpecker.com,,4.0,89,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Home@F37,Faridabad,Haryana,,,,,28.555259,77.2433131,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7089-724630,info@homef37.com,https://www.homef37.com,,3.9,306,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Orania BnB,Faridabad,Haryana,"A20, Aurobindo Marg, Green Park, New Delhi, Delhi",,,,28.5531829,77.2047049,Internet,Budget,9654333321,shafi@goroo.biz,https://orania.in,,4.1,347,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Holiday Inn Express Greater Noida Knowledge Park,Faridabad,Haryana,"Knowledge Park III, Gujarpur Knowledge Park Ii",,,,28.488763,77.4908123,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,911206651711,stay@hiexpress.co.in,https://www.ihg.com/holidayinnexpress/hotels/us/en/greater-noida/urpgn/hoteldetail,,4.0,244,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hilton Garden Inn New Delhi Saket,Faridabad,Haryana,New Delhi,4,,,28.5279835,77.2174969,Air Conditioning,Budget,+91 11 3919 1919,delsk_reservations@hilton.com,https://www.hilton.com/en/hotels/delskgi-hilton-garden-inn-new-delhi-saket/,,3.4,493,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Mosaic,Faridabad,Haryana,,,,,28.5710546,77.325225,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6992-219732,info@mosaic.com,https://www.mosaic.com,,3.9,171,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Crowne Plaza,Faridabad,Haryana,,,,,28.5286687,77.2725913,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7629-937420,info@crownepla.com,https://www.crowneplaza.com,,3.4,71,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Mahalakshmi,Faridabad,Haryana,,3,,,28.3899061,77.3068667,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9333-354877,info@hotelmaha.com,https://www.hotelmahalaksh.com,,3.7,380,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Avaron court yard,Faridabad,Haryana,,,,,28.4964729,77.1599413,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9169-573259,info@avaroncou.com,https://www.avaroncourtya.com,,3.6,396,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Eros Hotel,Faridabad,Haryana,,,,,28.5501814,77.2491737,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6834-316223,info@eroshotel.com,https://www.eroshotel.com,,3.2,464,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
OYO Flagship Shri Ram Residency,Faridabad,Haryana,,,,,28.5157222,77.2001975,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9021-508028,info@oyoflagsh.com,https://www.oyoflagshipsh.com,,4.1,292,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Mantra Amaltas,Faridabad,Haryana,"23, Friends Colony, Delhi",,,,28.5672822,77.2613765,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8683-525559,info@mantraama.com,https://www.mantraamaltas.com,,3.3,494,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel GTC,Faridabad,Haryana,"E-514, Greater Kailash 2, Delhi",,,,28.5369333,77.2394379,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91 011-40518400,info@hotelgtc.com,http://hotelgtc.in/,,4.0,208,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Vivanta by Taj - Surajkund,Faridabad,Haryana,,,,,28.4896182,77.284559,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-9807-724783,info@vivantaby.com,https://www.vivantabytaj.com,,4.6,202,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Private Affair,Faridabad,Haryana,,,,,28.5487228,77.2365389,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9382-353575,info@privateaf.com,https://www.privateaffair.com,,3.2,412,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
FabHotel Cabana,Faridabad,Haryana,"Hans Raj Gupta Marg, New Delhi",,,,28.5479037,77.2398073,Internet,Budget,+917042424242,info@fabhotelc.com,https://www.fabhotels.com/hotels-in-new-delhi/fabhotel-cabana-gk1.html,,3.3,483,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
juST aPanchsheel Park Hotel,Faridabad,Haryana,"Outer Ring Road, New Delhi",,,,28.5422836,77.2193308,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9558-833658,info@justapanc.com,https://www.justapanchshee.com,,3.7,381,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Vibe by The LaLiT Traveller,Faridabad,Haryana,,,,,28.4730881,77.3066011,"Swimming Pool, Air Conditioning",Budget,+91-1294-290-000,info@vibebyth.com,https://vibehotels.in/,,3.8,376,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
The Visaya,Faridabad,Haryana,,,,,28.5436809,77.2111513,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7359-517501,info@thevisaya.com,http://www.thevisaya.com,,3.6,225,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Amby Inn,Faridabad,Haryana,,,,,28.5688226,77.2479508,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6690-488758,info@ambyinn.com,https://www.ambyinn.com,,3.6,81,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Park Inn,Faridabad,Haryana,,,,,28.5639439,77.2347957,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8669-797187,info@parkinn.com,https://www.parkinn.com,,3.4,232,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Sarovar Portico,Faridabad,Haryana,"Shooting Range Road, Faridabad",,,,28.4896863,77.2829921,"Bar, Air Conditioning",Budget,+91 1294 0909 00,spsk@sarovarhotels.com,https://www.sarovarhotels.com/sarovar-portico-surajkund,,3.8,407,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Sheraton,Faridabad,Haryana,,,,,28.5265813,77.2160993,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7372-767307,info@sheraton.com,https://www.sheraton.com,,4.1,409,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Diplomat,Faridabad,Haryana,"S7, Lajpat Nagar 3",,,,28.5653561,77.2408838,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9273-168928,info@hoteldipl.com,https://www.hoteldiplomat.com,,3.5,98,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
