hotel_name,city,state,address,star_rating,price_per_night,price_range,latitude,longitude,amenities,hotel_type,phone_number,email,website,booking_url,guest_rating,review_count,description,check_in_time,check_out_time,room_types,data_source
Chail Palace,Shimla,Himachal Pradesh,,,,,30.9737111,77.1990309,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-9696-549017,info@chailpala.com,https://www.chailpalace.com,,4.3,206,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Hotel Uphar,Shimla,Himachal Pradesh,,,,,31.104993,77.1774148,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7930-158671,info@hotelupha.com,https://www.hoteluphar.com,,3.5,110,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Scenic View Stay in Shimla,Shimla,Himachal Pradesh,,,,,31.1303607,77.1708318,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6008-325177,info@scenicvie.com,https://www.scenicviewsta.com,,3.6,471,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Abhiaak Regency,Shimla,Himachal Pradesh,,,,,31.1302959,77.1710249,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6792-476269,info@abhiaakre.com,https://www.abhiaakregency.com,,3.9,77,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Satyam Regency,Shimla,Himachal Pradesh,,,,,31.1300145,77.1708657,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6203-193703,info@hotelsaty.com,https://www.hotelsatyamre.com,,3.8,332,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Yamuna Regency Shimla,Shimla,Himachal Pradesh,,,,,31.1300882,77.1700544,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9686-820081,info@yamunareg.com,https://www.yamunaregency.com,,3.4,329,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Seven Hills Hotel,Shimla,Himachal Pradesh,,,,,31.1305623,77.1695604,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7923-334221,info@sevenhill.com,https://www.sevenhillshot.com,,3.4,60,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Thakur Home Stay,Shimla,Himachal Pradesh,,,,,31.130346,77.169354,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8327-352793,info@thakurhom.com,https://www.thakurhomesta.com,,3.5,355,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Vipul Home Stay,Shimla,Himachal Pradesh,,,,,31.1297763,77.1697483,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6793-836169,info@vipulhome.com,https://www.vipulhomestay.com,,3.5,484,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Vipin Mantan,Shimla,Himachal Pradesh,,,,,31.1296497,77.1702999,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7139-707636,info@vipinmant.com,https://www.vipinmantan.com,,3.2,284,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Adiv Regency,Shimla,Himachal Pradesh,,,,,31.1293174,77.1689226,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9808-682628,info@adivregen.com,https://www.adivregency.com,,3.7,270,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Dev Home Stay,Shimla,Himachal Pradesh,,,,,31.1291565,77.1692122,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6566-871872,info@devhomes.com,https://www.devhomestay.com,,3.6,315,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Vatsalyam Home Stay,Shimla,Himachal Pradesh,,,,,31.1286818,77.1671818,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+919816077699,info@vatsalyam.com,https://vatsalyamhomestay.com/,,3.4,404,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Anurag Homestay,Shimla,Himachal Pradesh,,,,,31.1295548,77.1650497,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9672-883167,info@anuraghom.com,https://www.anuraghomestay.com,,3.7,119,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Rahat Home Stay,Shimla,Himachal Pradesh,,,,,31.1296708,77.1646923,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6163-173837,info@rahathome.com,https://www.rahathomestay.com,,3.6,23,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Home Inn Shimla,Shimla,Himachal Pradesh,,,,,31.1294783,77.1636017,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6235-605997,info@homeinns.com,https://www.homeinnshimla.com,,3.2,78,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Ridge View HomeStay,Shimla,Himachal Pradesh,,,,,31.1297078,77.1637187,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6735-343241,info@ridgeview.com,https://www.ridgeviewhome.com,,3.5,343,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Fair View Homestay,Shimla,Himachal Pradesh,,,,,31.1411422,77.1627456,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7696-255408,info@fairview.com,https://www.fairviewhomes.com,,3.9,292,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
BBMB Guest House Shimla,Shimla,Himachal Pradesh,,,,,31.1235282,77.1765354,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9177-597331,info@bbmbguest.com,https://www.bbmbguesthous.com,,3.6,360,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
The Bodhi Tree B&B,Shimla,Himachal Pradesh,,,,,31.124551,77.1739831,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9273-428884,info@thebodhi.com,https://www.thebodhitree.com,,4.1,191,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Claridges Residency A Block,Shimla,Himachal Pradesh,,,,,31.1234846,77.1755545,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8239-587802,info@claridges.com,https://www.claridgesresid.com,,4.1,320,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Victory,Shimla,Himachal Pradesh,,,,,31.1049379,77.1642485,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7178-505996,info@hotelvict.com,https://www.hotelvictory.com,,3.4,408,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
The Cedar Grand,Shimla,Himachal Pradesh,,,,,31.1049813,77.1658968,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-8923-831273,info@thecedar.com,https://www.thecedargrand.com,,4.3,413,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Uphar,Shimla,Himachal Pradesh,,,,,31.1056043,77.1785684,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6817-772641,info@uphar.com,https://www.uphar.com,,3.6,208,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
The Thistle Lodge,Shimla,Himachal Pradesh,,,,,31.1051618,77.1657667,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9048-801342,info@thethistl.com,https://www.thethistlelod.com,,3.9,480,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Annandale View,Shimla,Himachal Pradesh,,,,,31.1063724,77.1632484,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7973-609283,info@annandale.com,https://www.annandaleview.com,,3.8,498,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
pine residency,Shimla,Himachal Pradesh,,,,,31.084756,77.1918432,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8036-490100,info@pineresid.com,https://www.pineresidency.com,,3.2,189,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
HPTDC Cottage,Shimla,Himachal Pradesh,,,,,31.184744,77.1812003,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6480-423410,info@hptdccott.com,https://www.hptdccottage.com,,3.3,149,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
mehdudia guest house,Shimla,Himachal Pradesh,,,,,31.1075593,77.167121,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7358-561299,info@mehdudiag.com,https://www.mehdudiaguest.com,,3.4,403,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Karam Vidhata Resort,Shimla,Himachal Pradesh,,,,,31.106057,77.3118523,"Free WiFi, Air Conditioning, 24/7 Front Desk, Pool, Restaurant, Gym, Spa",Resort,+918265043000,info@karamvidh.com,www.karamvidhataresorts.com,,4.0,312,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hanu Vatika,Shimla,Himachal Pradesh,,,,,31.1064704,77.1635331,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9048-321310,info@hanuvatik.com,https://www.hanuvatika.com,,3.6,294,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Vaishnavi Home Stay,Shimla,Himachal Pradesh,,3,,,31.1300951,77.1674323,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9297-749932,info@vaishnavi.com,https://www.vaishnavihome.com,,3.4,65,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Welcomhotel Tavleen Chail,Shimla,Himachal Pradesh,"Bhalawag Forest, Kufri - Chail Rd, near Janedghat, Shimla",,,,30.9937377,77.2171383,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8426-411314,info@welcomhote.com,https://www.welcomhoteltav.com,,3.7,42,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hill View,Shimla,Himachal Pradesh,,,,,31.1840958,77.1831293,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9902-952971,info@hillview.com,https://www.hillview.com,,4.1,322,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Oak Wood,Shimla,Himachal Pradesh,,,,,30.9615574,77.1971543,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+919736350102,info@hoteloak.com,https://www.hoteloakwood.com,,3.2,163,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
PWD Rest House (H.P. Public Works Department),Shimla,Himachal Pradesh,,,,,30.9748384,77.1963537,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7477-939566,info@pwdresth.com,https://www.pwdresthouse.com,,3.5,260,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Avvassa Vacation Home,Shimla,Himachal Pradesh,,,,,31.1245351,77.1740876,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9138-392738,info@avvassava.com,https://www.avvassavacatio.com,,4.1,73,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Kumar Guest House,Shimla,Himachal Pradesh,,,,,31.1045737,77.1702533,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6226-217824,info@kumargues.com,https://www.kumarguesthou.com,,3.4,195,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Blue Diamond,Shimla,Himachal Pradesh,,,,,31.1083235,77.1672294,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9742-598039,info@hotelblue.com,https://www.hotelbluediam.com,,3.4,500,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Osheen,Shimla,Himachal Pradesh,,,,,31.1091848,77.1647236,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6930-858774,info@hoteloshe.com,https://www.hotelosheen.com,,3.8,450,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Meridian,Shimla,Himachal Pradesh,,,,,31.1087385,77.1648585,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6290-408829,info@hotelmeri.com,https://www.hotelmeridian.com,,3.4,318,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Ganga,Shimla,Himachal Pradesh,,,,,31.1061384,77.1656539,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9342-878419,info@hotelgang.com,https://www.hotelganga.com,,3.6,27,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Firhill,Shimla,Himachal Pradesh,,,,,31.1009022,77.1515115,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9976-654325,info@hotelfirh.com,https://www.hotelfirhill.com,,4.0,122,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Brightland Hotel,Shimla,Himachal Pradesh,,,,,31.1052257,77.1670481,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9527-895407,info@brightland.com,https://www.brightlandhote.com,,4.0,299,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Sunrise,Shimla,Himachal Pradesh,,,,,31.1093473,77.1650127,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9613-828197,info@hotelsunr.com,https://www.hotelsunrise.com,,3.3,453,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Valley View,Shimla,Himachal Pradesh,,,,,31.1091411,77.1647006,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7766-495815,info@valleyvie.com,https://www.valleyview.com,,3.6,328,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Lord's Grey Deluxe,Shimla,Himachal Pradesh,,,,,31.1066624,77.1654816,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8105-706730,info@hotellord.com,https://www.hotellordsgr.com,,3.6,306,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Dee Emm,Shimla,Himachal Pradesh,,,,,31.1062277,77.1649072,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8999-550730,info@hoteldee.com,https://www.hoteldeeemm.com,,3.7,304,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Baljees Regency,Shimla,Himachal Pradesh,,,,,31.1065085,77.1655527,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6899-240726,info@hotelbalj.com,https://www.hotelbaljeesr.com,,3.9,331,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Hans,Shimla,Himachal Pradesh,,,,,31.1061038,77.1653964,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9747-672696,info@hotelhans.com,https://www.hotelhans.com,,3.4,484,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Blossom,Shimla,Himachal Pradesh,,,,,31.1011918,77.1481421,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7528-946104,info@hotelblos.com,https://www.hotelblossom.com,,4.1,350,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Charlie Mount Lodge,Shimla,Himachal Pradesh,Jakhoo Temple Road,,,,31.1040282,77.1786948,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,8091211110,info@charliemo.com,https://www.charliemountl.com,,3.2,302,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Zen Homestay,Shimla,Himachal Pradesh,,,,,31.0697832,77.3183943,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7918-303864,info@zenhomest.com,https://www.zenhomestay.com,,3.6,341,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Sangeet,Shimla,Himachal Pradesh,,,,,31.0993435,77.1760032,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6516-527124,info@hotelsang.com,https://www.hotelsangeet.com,,3.9,284,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Shingar,Shimla,Himachal Pradesh,,,,,31.0994878,77.1760445,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7930-381845,info@hotelshin.com,https://www.hotelshingar.com,,3.4,240,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Eve,Shimla,Himachal Pradesh,,,,,31.0996427,77.1760392,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9401-278134,info@hoteleve.com,https://www.hoteleve.com,,3.2,168,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Marina,Shimla,Himachal Pradesh,,,,,31.0974668,77.1768644,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6229-210932,info@hotelmari.com,https://www.hotelmarina.com,,3.7,27,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Avadh Palace,Shimla,Himachal Pradesh,,,,,31.0994097,77.1760062,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-7185-807781,info@avadhpala.com,https://www.avadhpalace.com,,4.4,367,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Auram,Shimla,Himachal Pradesh,,,,,31.0997418,77.1759774,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6706-872307,info@auram.com,https://www.auram.com,,3.4,305,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Chandan,Shimla,Himachal Pradesh,,,,,31.100028,77.1757659,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9299-812443,info@hotelchan.com,https://www.hotelchandan.com,,3.4,199,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Prashant,Shimla,Himachal Pradesh,,,,,31.1004466,77.1762043,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6147-872875,info@hotelpras.com,https://www.hotelprashant.com,,4.2,270,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Rock Sea,Shimla,Himachal Pradesh,,,,,31.100602,77.1761439,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7863-452224,info@hotelrock.com,https://www.hotelrocksea.com,,3.5,198,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Ridge View Cottage Mashobra,Shimla,Himachal Pradesh,"Mashobra, Shimla",3,,,31.1357248,77.2258518,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91 94592 18388,info@ridgeview.com,https://www.ridgeviewcott.com,,3.4,123,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Mashobra Greens,Shimla,Himachal Pradesh,"Shipur Village, Mashobra, Shimla",,,,31.1305212,77.2327748,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91 9418265001,info@mashobrag.com,https://www.mashobragreens.com,,3.4,203,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Shipur Sojourn,Shimla,Himachal Pradesh,"Mashobra, Shimla",,,,31.1297052,77.2326719,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91 9418030209,info@shipursoj.com,https://www.shipursojourn.com,,3.4,81,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Amber Vista,Shimla,Himachal Pradesh,"C/O Virender Sharma, Retd. IPS Officer, Mashobra 2, Bus Stop, Forest Range Office Road, Mashobra, Shimla",,,,31.1356155,77.2260474,Internet,Budget,+91-7508036993,ambervistta@gmail.com,https://www.ambervista.com,,3.2,239,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Kufri Holiday Resort,Shimla,Himachal Pradesh,,,,,31.0977129,77.267567,"Free WiFi, Air Conditioning, 24/7 Front Desk, Pool, Restaurant, Gym, Spa",Resort,+91-9828-573203,info@kufriholi.com,https://www.kufriholidayr.com,,3.8,66,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Ashiana Clarks Exotica Revolving,Shimla,Himachal Pradesh,Shimla,,,,31.0865653,77.1390282,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,0177 262 1572,info@ashianacl.com,https://www.ashianaclarks.com,,3.8,322,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Oak View,Shimla,Himachal Pradesh,"Chakkar Court Complex Road, Shimla",,,,31.0888165,77.1384676,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7859-115802,info@oakview.com,https://www.oakview.com,,3.9,57,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Hill View Regency,Shimla,Himachal Pradesh,,,,,31.1306192,77.1705908,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9327-394900,info@hotelhill.com,https://www.hotelhillview.com,,3.7,169,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
