hotel_name,city,state,address,star_rating,price_per_night,price_range,latitude,longitude,amenities,hotel_type,phone_number,email,website,booking_url,guest_rating,review_count,description,check_in_time,check_out_time,room_types,data_source
Hotel Prashant,Indore,Madhya Pradesh,,,,,22.7009035,75.8756115,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8311-898364,info@hotelpras.com,https://www.hotelprashant.com,,3.6,149,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Emerald Park,Indore,Madhya Pradesh,"Vishnupuri Main,Vishnupuri colony, Old A. B. Road, Indore",,,,22.6907245,75.8631926,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8490-795768,info@hotelemer.com,https://www.hotelemeraldp.com,,3.4,396,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Ramada Encore by Wyndham Indore Nipania,Indore,Madhya Pradesh,,,,,22.7575834,75.9307149,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8717-578820,info@ramadaenc.com,https://www.ramadaencoreb.com,,3.8,145,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel The Chandra Leela,Indore,Madhya Pradesh,,,,,22.7539645,75.9341012,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-6011-604563,info@hotelthe.com,https://www.hotelthechand.com,,4.7,277,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
The Park Indore,Indore,Madhya Pradesh,,,,,22.7452591,75.9317647,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9716-517923,info@theparki.com,https://www.theparkindore.com,,3.4,378,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
golden gate,Indore,Madhya Pradesh,,,,,22.7563068,75.8926465,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9551-881855,info@goldengat.com,https://www.goldengate.com,,4.0,314,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
girigraj grandieur,Indore,Madhya Pradesh,,,,,22.7559033,75.894747,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-7195-533877,info@girigrajg.com,https://www.girigrajgrandi.com,,4.3,456,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap
Sayaji Hotel,Indore,Madhya Pradesh,Indore,5,,,22.7510979,75.889413,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9869-359245,info@sayajihot.com,https://www.sayajihotels.com/indore/,,3.4,348,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Lemon Tree,Indore,Madhya Pradesh,,,,,22.7181774,75.8726763,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7015-872206,info@lemontree.com,https://www.lemontree.com,,3.6,311,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Infiniti,Indore,Madhya Pradesh,,,,,22.7533364,75.9034122,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6607-237747,info@hotelinfi.com,https://www.hotelinfiniti.com,,3.3,111,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Radisson Blu,Indore,Madhya Pradesh,,,,,22.7502274,75.902763,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6113-698994,info@hotelradi.com,https://www.hotelradisson.com,,3.8,25,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Effotel,Indore,Madhya Pradesh,,4,,,22.7509008,75.9030417,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7939-956051,info@effotel.com,https://www.effotelhotels.com/,,3.8,150,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Shreemaya Residency,Indore,Madhya Pradesh,,,,,22.7397065,75.8925976,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9466-313604,info@hotelshre.com,https://www.hotelshreemaya.com,,3.8,443,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Waterlily,Indore,Madhya Pradesh,,,,,22.7626491,75.9344741,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9649-385068,info@hotelwate.com,https://www.hotelwaterlily.com,,3.9,363,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel President Park,Indore,Madhya Pradesh,,,,,22.6929711,75.9252443,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9874-663033,info@hotelpres.com,https://www.hotelpresident.com,,3.3,34,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Bonsai Hotel,Indore,Madhya Pradesh,,,,,22.7625086,75.8854311,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8725-820278,info@bonsaihot.com,https://www.bonsaihotel.com,,3.9,132,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Sonash,Indore,Madhya Pradesh,Indore,,,,22.6884831,75.8637069,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+919111400014,info@hotelsona.com,https://www.hotelsonash.com,,3.9,148,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Hotel Kings Park AB Road,Indore,Madhya Pradesh,"A1,AB Rd,Bhavarkuan thana Bhawar kuwa,Vishnupuri main,Vishnupuri Colony, Old A. B. Road, Indore",,,,22.6897459,75.8636812,Internet,Budget,+91-8268-932353,info@hotelking.com,https://www.hotelkingspar.com,,4.1,48,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Shubh shree hotel,Indore,Madhya Pradesh,scheme no 54,,,,22.7578421,75.8841041,Internet,Budget,+91-9695-730830,info@shubhshre.com,https://www.shubhshreehot.com,,3.3,267,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap
Comfort Indore,Indore,Madhya Pradesh,"563 MG Road, Near Shopping Mall, Indore",5,11461,Luxury (Above ₹10000),22.772662,75.802206,"Free WiFi, Air Conditioning, 24/7 Front Desk, Restaurant, Gym, Concierge, Bar, Spa",Luxury,+91-7997-277492,reservations@comfortind.com,https://www.comfort.com,,3.5,351,Well-located hotel offering quality service in Indore,13:00,10:00,"Standard Room, Deluxe Room, Junior Suite, Executive Suite, Presidential Suite",Generated
ITC Royal Indore,Indore,Madhya Pradesh,"182 Main Bazaar, Near Airport, Indore",3,1996,Budget (Under ₹2000),22.68454,75.926029,"Free WiFi, Air Conditioning, 24/7 Front Desk, Conference Hall, Restaurant, Business Center",Business,+91-9886-604260,reservations@itcind.com,https://www.itc.com,,4.5,676,Well-located hotel offering quality service in Indore,12:00,10:00,"Standard Room, Deluxe Room, Executive Room",Generated
Hilton Indore,Indore,Madhya Pradesh,"738 Downtown, Near Airport, Indore",4,4267,Mid-range (₹2000-5000),22.665606,75.785186,"Free WiFi, Air Conditioning, 24/7 Front Desk, Conference Hall, Airport Shuttle, Gym, Business Center",Business,+91-7224-948800,reservations@hiltonind.com,https://www.hilton.com,,4.1,683,Popular business hotel with convenient city access,14:00,12:00,"Standard Room, Deluxe Room, Conference Room",Generated
Palace Gardens,Indore,Madhya Pradesh,"329 Business District, Near Shopping Mall, Indore",4,7977,Premium (₹5000-10000),22.728206,75.895726,"Free WiFi, Air Conditioning, 24/7 Front Desk, Parking, Travel Desk, Laundry Service",Premium,+91-6923-332292,reservations@lemontreeind.com,https://www.lemontree.com,,3.2,592,Well-located hotel offering quality service in Indore,13:00,11:00,"Standard Room, Deluxe Room, Twin Room",Generated
Indore Palace,Indore,Madhya Pradesh,"482 Civil Lines, Near Airport, Indore",4,5893,Premium (₹5000-10000),22.642782,75.786055,"Free WiFi, Air Conditioning, 24/7 Front Desk, Travel Desk",Premium,+91-8855-475455,reservations@sarovarind.com,https://www.sarovar.com,,3.7,734,A comfortable premium hotel in the heart of Indore,14:00,12:00,"Standard Room, Deluxe Room, Family Room",Generated
The Ginger International,Indore,Madhya Pradesh,"752 Sector 1, Near Airport, Indore",4,3121,Mid-range (₹2000-5000),22.729421,75.853315,"Free WiFi, Air Conditioning, 24/7 Front Desk, Airport Shuttle, Gym, Business Center, Restaurant",Business,+91-7012-397768,reservations@gingerind.com,https://www.ginger.com,,4.0,493,Popular business hotel with convenient city access,13:00,12:00,"Standard Room, Deluxe Room, Executive Room, Conference Room",Generated
Indore Executive,Indore,Madhya Pradesh,"391 Main Bazaar, Near Airport, Indore",4,6115,Premium (₹5000-10000),22.73953,75.88779,"Free WiFi, Air Conditioning, 24/7 Front Desk, Gym, Conference Hall, Meeting Rooms",Business,+91-8918-991126,reservations@bloomind.com,https://www.bloom.com,,3.7,541,Popular business hotel with convenient city access,12:00,11:00,"Standard Room, Deluxe Room, Conference Room",Generated
Hyatt Tower Indore,Indore,Madhya Pradesh,"138 Railway Station, Near University, Indore",5,18975,Luxury (Above ₹10000),22.726097,75.837814,"Free WiFi, Air Conditioning, 24/7 Front Desk, Swimming Pool, Valet Parking, Concierge, Spa, Gym",Luxury,+91-9275-779356,reservations@hyattind.com,https://www.hyatt.com,,3.8,512,Modern luxury accommodation with excellent amenities,14:00,11:00,"Standard Room, Deluxe Room, Junior Suite, Executive Suite",Generated
Zostel Continental Indore,Indore,Madhya Pradesh,"56 Old City, Near Shopping Mall, Indore",3,2021,Mid-range (₹2000-5000),22.774761,75.84251,"Free WiFi, Air Conditioning, 24/7 Front Desk, Conference Hall, Airport Shuttle, Restaurant, Business Center, Meeting Rooms",Business,+91-8335-850376,reservations@zostelind.com,https://www.zostel.com,,4.4,120,Well-located hotel offering quality service in Indore,12:00,11:00,"Standard Room, Deluxe Room, Executive Room, Conference Room",Generated
Indore Palace,Indore,Madhya Pradesh,"112 City Center, Near Metro Station, Indore",3,3135,Mid-range (₹2000-5000),22.71689,75.853646,"Free WiFi, Air Conditioning, 24/7 Front Desk, Travel Desk, Laundry Service, Parking",Budget,+91-9320-482915,reservations@sarovarind.com,https://www.sarovar.com,,3.3,322,Popular budget hotel with convenient city access,14:00,12:00,"Standard Room, Deluxe Room, Twin Room",Generated
Hyatt Indore,Indore,Madhya Pradesh,"966 Commercial Street, Near University, Indore",5,17110,Luxury (Above ₹10000),22.758783,75.908667,"Free WiFi, Air Conditioning, 24/7 Front Desk, Gym, Conference Hall, Meeting Rooms, Airport Shuttle",Business,+91-9818-748404,reservations@hyattind.com,https://www.hyatt.com,,4.6,619,Popular business hotel with convenient city access,13:00,11:00,"Standard Room, Deluxe Room, Business Suite",Generated
Treebo Indore,Indore,Madhya Pradesh,"724 Brigade Road, Near Shopping Mall, Indore",4,3796,Mid-range (₹2000-5000),22.704572,75.840878,"Free WiFi, Air Conditioning, 24/7 Front Desk, Laundry Service",Premium,+91-7002-808453,reservations@treeboind.com,https://www.treebo.com,,4.3,258,A comfortable premium hotel in the heart of Indore,15:00,10:00,"Standard Room, Deluxe Room, Twin Room",Generated
Hotel Marriott Heights,Indore,Madhya Pradesh,"159 Downtown, Near Shopping Mall, Indore",4,4605,Mid-range (₹2000-5000),22.713263,75.78867,"Free WiFi, Air Conditioning, 24/7 Front Desk, Restaurant, Parking",Premium,+91-9200-308764,reservations@marriottind.com,https://www.marriott.com,,3.6,150,Popular premium hotel with convenient city access,14:00,12:00,"Standard Room, Deluxe Room, Twin Room",Generated
Treebo Indore,Indore,Madhya Pradesh,"577 Railway Station, Near Airport, Indore",5,10581,Luxury (Above ₹10000),22.667478,75.783334,"Free WiFi, Air Conditioning, 24/7 Front Desk, Gym, Conference Hall, Business Center, Restaurant, Meeting Rooms",Business,+91-6126-434925,reservations@treeboind.com,https://www.treebo.com,,3.7,370,Modern business accommodation with excellent amenities,14:00,11:00,"Standard Room, Deluxe Room, Conference Room, Executive Room",Generated
Red Fox Classic Indore,Indore,Madhya Pradesh,"973 City Center, Near Metro Station, Indore",3,3152,Mid-range (₹2000-5000),22.797312,75.79951,"Free WiFi, Air Conditioning, 24/7 Front Desk, Meeting Rooms, Restaurant, Gym, Airport Shuttle",Business,+91-6960-366655,reservations@redfoxind.com,https://www.redfox.com,,4.1,518,Popular business hotel with convenient city access,15:00,10:00,"Standard Room, Deluxe Room, Business Suite",Generated
Leela Indore,Indore,Madhya Pradesh,"809 Business District, Near Shopping Mall, Indore",3,2412,Mid-range (₹2000-5000),22.701602,75.859427,"Free WiFi, Air Conditioning, 24/7 Front Desk, Parking, Laundry Service",Budget,+91-8798-367550,reservations@leelaind.com,https://www.leela.com,,4.1,657,A comfortable budget hotel in the heart of Indore,13:00,12:00,"Standard Room, Deluxe Room, Family Room",Generated
FabHotel Lodge Indore,Indore,Madhya Pradesh,"52 Airport Road, Near Airport, Indore",5,8615,Premium (₹5000-10000),22.69009,75.815314,"Free WiFi, Air Conditioning, 24/7 Front Desk, Meeting Rooms, Gym, Restaurant",Business,+91-8874-482576,reservations@fabhotelind.com,https://www.fabhotel.com,,3.7,736,A comfortable business hotel in the heart of Indore,14:00,12:00,"Standard Room, Deluxe Room, Business Suite, Conference Room",Generated
Indore Classic,Indore,Madhya Pradesh,"309 Park Street, Near Shopping Mall, Indore",4,5448,Premium (₹5000-10000),22.76381,75.894616,"Free WiFi, Air Conditioning, 24/7 Front Desk, Laundry Service, Restaurant",Premium,+91-8409-379352,reservations@bloomind.com,https://www.bloom.com,,3.8,35,Popular premium hotel with convenient city access,12:00,12:00,"Standard Room, Deluxe Room, Twin Room",Generated
Hilton Residency Indore,Indore,Madhya Pradesh,"104 City Center, Near University, Indore",3,1590,Budget (Under ₹2000),22.778432,75.914583,"Free WiFi, Air Conditioning, 24/7 Front Desk, Conference Hall, Airport Shuttle, Gym",Business,+91-7086-464616,reservations@hiltonind.com,https://www.hilton.com,,3.8,548,Well-located hotel offering quality service in Indore,14:00,11:00,"Standard Room, Deluxe Room, Business Suite, Executive Room",Generated
Treebo Indore,Indore,Madhya Pradesh,"975 Downtown, Near Airport, Indore",3,3137,Mid-range (₹2000-5000),22.745243,75.839737,"Free WiFi, Air Conditioning, 24/7 Front Desk, Conference Hall, Gym, Airport Shuttle, Restaurant",Business,+91-9383-351283,reservations@treeboind.com,https://www.treebo.com,,3.3,45,Modern business accommodation with excellent amenities,13:00,11:00,"Standard Room, Deluxe Room, Conference Room, Business Suite",Generated
Grand Plaza,Indore,Madhya Pradesh,"139 Mall Road, Near Shopping Mall, Indore",5,11929,Luxury (Above ₹10000),22.656126,75.926449,"Free WiFi, Air Conditioning, 24/7 Front Desk, Meeting Rooms, Airport Shuttle, Business Center, Gym",Business,+91-8300-289892,reservations@radissonind.com,https://www.radisson.com,,3.4,136,Well-located hotel offering quality service in Indore,12:00,10:00,"Standard Room, Deluxe Room, Conference Room",Generated
Grand Continental,Indore,Madhya Pradesh,"871 Business District, Near Shopping Mall, Indore",5,16858,Luxury (Above ₹10000),22.71813,75.880256,"Free WiFi, Air Conditioning, 24/7 Front Desk, Airport Shuttle, Business Center, Restaurant, Conference Hall",Business,+91-9434-233001,reservations@radissonind.com,https://www.radisson.com,,3.7,482,Modern business accommodation with excellent amenities,13:00,12:00,"Standard Room, Deluxe Room, Business Suite, Executive Room",Generated
Crown Taj Grand,Indore,Madhya Pradesh,"462 Bus Stand, Near Airport, Indore",5,21948,Luxury (Above ₹10000),22.661492,75.856586,"Free WiFi, Air Conditioning, 24/7 Front Desk, Gym, Business Center, Airport Shuttle, Conference Hall, Meeting Rooms",Business,+91-8450-370539,reservations@tajind.com,https://www.taj.com,,3.5,718,Popular business hotel with convenient city access,12:00,12:00,"Standard Room, Deluxe Room, Business Suite, Conference Room",Generated
Indore Grand,Indore,Madhya Pradesh,"597 Park Street, Near Hospital, Indore",4,3345,Mid-range (₹2000-5000),22.742489,75.890562,"Free WiFi, Air Conditioning, 24/7 Front Desk, Travel Desk, Laundry Service",Premium,+91-9898-766595,reservations@hiltonind.com,https://www.hilton.com,,4.5,294,Well-located hotel offering quality service in Indore,14:00,11:00,"Standard Room, Deluxe Room, Family Room",Generated
Indore Suites,Indore,Madhya Pradesh,"418 MG Road, Near Metro Station, Indore",3,1558,Budget (Under ₹2000),22.700284,75.8397,"Free WiFi, Air Conditioning, 24/7 Front Desk, Laundry Service, Travel Desk, Parking",Budget,+91-6547-247087,reservations@comfortind.com,https://www.comfort.com,,4.1,167,Modern budget accommodation with excellent amenities,14:00,11:00,"Standard Room, Deluxe Room, Twin Room",Generated
Indore Residency,Indore,Madhya Pradesh,"46 Civil Lines, Near Airport, Indore",3,3285,Mid-range (₹2000-5000),22.762751,75.884512,"Free WiFi, Air Conditioning, 24/7 Front Desk, Conference Hall, Meeting Rooms, Business Center",Business,+91-7107-949876,reservations@fabhotelind.com,https://www.fabhotel.com,,3.8,279,Well-located hotel offering quality service in Indore,13:00,10:00,"Standard Room, Deluxe Room, Business Suite",Generated
Oberoi Indore,Indore,Madhya Pradesh,"921 Old City, Near Hospital, Indore",3,2780,Mid-range (₹2000-5000),22.65572,75.794687,"Free WiFi, Air Conditioning, 24/7 Front Desk, Business Center, Restaurant, Meeting Rooms",Business,+91-8659-268736,reservations@oberoiind.com,https://www.oberoi.com,,4.7,326,Modern business accommodation with excellent amenities,13:00,11:00,"Standard Room, Deluxe Room, Executive Room, Business Suite",Generated
Hilton Residency Indore,Indore,Madhya Pradesh,"181 Sector 1, Near Shopping Mall, Indore",4,4810,Mid-range (₹2000-5000),22.755236,75.911628,"Free WiFi, Air Conditioning, 24/7 Front Desk, Parking, Travel Desk",Premium,+91-8076-440320,reservations@hiltonind.com,https://www.hilton.com,,4.6,720,Modern premium accommodation with excellent amenities,14:00,11:00,"Standard Room, Deluxe Room, Twin Room",Generated
