hotel_id,city,display_name,latitude,longitude,formatted_address,hospitals_count_1km,pharmacies_count_1km,shopping_count_1km,restaurants_count_1km,banks_count_1km,parks_count_1km,fuel_stations_count_2_5km,ev_charging_count_2_5km,entertainment_count_2_5km,transport_hubs_count_2_5km,walkability_score,shopping_score,restaurant_score,bank_score,green_space_score,hospital_score,pharmacy_score,entertainment_score,locality_score
jai011,Jaipur,RANI MAHAL,26.898715700000004,75.7849956,"Plot No: 24, Lane Number 3, Hawa Sadak, Nandpuri Colony, Bais Godam, Jaipur, Rajasthan 302006, India",17,1,0,6,4,0,11,0,1,24,33,0,24,40,0,100,12,20,100
jai012,Jaipur,Radisson Hotel Jaipur City Center,26.919628099999997,75.7947166,"Khasa Kothi Circle, Mirza Ismail Rd, Gopalbari, Jaipur, Rajasthan 302001, India",17,11,4,77,24,1,16,0,3,27,87,50,100,100,20,100,100,60,100
jai013,Jaipur,"The Sunder Palace, A Luxury Boutique Hotel.",26.916900199999997,75.7951976,"Near Ajmer Road, Plot No. 46, Sanjay Marg, Gopalbari, Jaipur, Rajasthan 302001, India",17,9,4,72,16,1,15,0,3,27,87,50,100,100,20,100,100,60,100
jai014,Jaipur,Hotel Pulse Inn Jaipur,26.9233749,75.78847999999999,"Exit No-1, A14, opposite Railway Station, Sen Colony, Gopalbari, Jaipur, Rajasthan 302006, India",13,8,2,50,14,1,15,0,3,28,81,25,100,100,20,100,100,60,100
jai015,Jaipur,Jai Niwas Hotel,26.919390399999997,75.80530329999999,"3, Jalupura Scheme, Gopinath Marg, Mirza Ismail Rd, Jalupura, Jaipur, Rajasthan 302001, India",22,11,3,57,26,2,13,0,3,27,84,37,100,100,40,100,100,60,100
jai016,Jaipur,The Royal Hermitage - Best Luxury Hotel Jaipur,26.9118395,75.7875677,"Main Building, Barwara House, 5, Jacob Rd, beside IndusInd Bank, Madrampur, Civil Lines, Jaipur, Rajasthan 302006, India",16,2,0,27,1,1,13,0,2,28,46,0,100,10,20,100,25,40,100
jai017,Jaipur,Hotel Rimé Vista,26.927367,75.78904100000001,"D-249, Devi Marg, Sen Colony, Bani Park, Jaipur, Rajasthan 302016, India",21,8,2,42,14,0,10,0,3,27,81,25,100,100,0,100,100,60,100
jai018,Jaipur,Hotel Ankur Palace,26.9178975,75.7918559,"Plot No 4, Fateh Singh Market, opp. Rajputana Sheraton, near Railway Station, Gopalbari, Jaipur, Rajasthan 302006, India",17,11,4,70,18,1,16,0,3,27,87,50,100,100,20,100,100,60,100
jai019,Jaipur,Jaipur View,26.928507099999997,75.8180647,"2177, Raja Shiv Das Ji Ka Rasta, Gangori Bazar, Brahampuri, Jaipur, Rajasthan 302001, India",18,1,0,18,4,1,12,0,1,13,42,0,72,40,20,100,12,20,95
jai020,Jaipur,Barwara Kothi,26.911307899999997,75.7876471,"5, Jacob Rd, beside Indus-Ind Bank, Madrampur, Civil Lines, Jaipur, Rajasthan 302006, India",14,2,0,26,1,1,13,0,2,28,46,0,100,10,20,100,25,40,100
jai021,Jaipur,Umaid Bhawan-A Royal Heritage Style Boutique Hotel,26.9285271,75.7924276,"D1-2A, Via Bank Road, behind Collectorate, Meera Marg, Bani Park, Jaipur, Rajasthan 302016, India",28,7,2,52,17,0,10,0,2,27,78,25,100,100,0,100,87,40,100
jai022,Jaipur,Hotel Sarang Palace - Boutique Stays & Candlelight Dining,26.9374249,75.79620349999999,"A- 40, Subhash Nagar Rd, Near Peetal Factory, Subash Nagar, Shastri Nagar, Jaipur, Rajasthan 302016, India",28,4,0,4,1,3,9,0,2,23,34,0,16,10,60,100,50,40,100
jai023,Jaipur,Shahpura House,26.9277572,75.78776239999999,"D-257, Devi Marg, Bani Park, Jaipur, Rajasthan 302016, India",21,6,1,41,11,0,10,0,2,27,73,12,100,100,0,100,75,40,100
jai024,Jaipur,Jaipur Bungalow,26.8932471,75.7668755,"F-264, Priyadarshini Marg, Shyam Nagar, Jaipur, Rajasthan 302019, India",17,1,2,2,0,0,9,0,1,18,30,25,8,0,0,100,12,20,91
jai025,Jaipur,Hari Mahal Palace by Pachar Group,26.9106314,75.7896055,"Tirthraj, Jacob Road, Civil Lines, Madrampur, Civil Lines, Jaipur, Rajasthan 302006, India",14,2,0,29,2,1,13,0,2,28,48,0,100,20,20,100,25,40,100
jai026,Jaipur,Nirbana Palace - A Heritage Hotel,26.9217358,75.7945948,"Main D-Villa Building, Khasa Kothi Circle, Mirza Ismail Rd, behind Hotel Teej, Chanakyapuri, Kanti Nagar, Bani Park, Jaipur, Rajasthan 302001, India",17,12,4,76,27,1,14,0,3,27,87,50,100,100,20,100,100,60,100
jai027,Jaipur,Hilton Jaipur,26.901292500000004,75.7837449,"42, Geejgarh House, Hawa Sadak, Geejgarh Vihar Colony, Bais Godam, Jaipur, Rajasthan 302006, India",18,1,0,7,4,0,11,0,1,26,34,0,28,40,0,100,12,20,100
jai028,Jaipur,Fort Chandragupt,26.9233372,75.8016846,"Station Rd, Near Near Central Bus Stand, Kanti Nagar, Sindhi Camp, Jaipur, Rajasthan 302001, India",18,13,3,40,25,1,11,0,3,24,84,37,100,100,20,100,100,60,100
jai029,Jaipur,ibis Jaipur City Centre,26.908047,75.7799467,"Ajmer Rd, near Civil Lines Metro Station, Area, Civil Lines, Jaipur, Rajasthan 302006, India",15,1,0,5,2,0,11,0,1,26,29,0,20,20,0,100,12,20,100
jai030,Jaipur,"Sawai Man Mahal, Jaipur",26.896852799999998,75.80958199999999,"Bhawani Singh Rd, near Hyundai Showroom, Rambagh, Jaipur, Rajasthan 302015, India",22,0,0,4,4,1,10,0,2,4,29,0,16,40,20,100,0,40,54
jai031,Jaipur,Comfort Inn Sapphire,26.9177032,75.8111261,"C, 5, Mirza Ismail Rd, near Panchbatti, Jayanti Market, New Colony, Jaipur, Rajasthan 302001, India",25,6,2,40,14,2,11,0,2,27,76,25,100,100,40,100,75,40,100
jai032,Jaipur,Hotel Indo Prime,26.917284799999997,75.8119001,"C-14, Mirza Ismail Rd, Jayanti Market, New Colony, Jaipur, Rajasthan 302001, India",26,1,2,39,14,1,11,0,2,20,63,25,100,100,20,100,12,40,100
jai033,Jaipur,Chirmi Palace - A Heritage Home (estd. 1884) - A Unit of Giggle Stays,26.9137417,75.79800639999999,"Dhuleshwar Garden, off Sardar Patel Marg, behind Kotak Mahindra Bank, Panch Batti, C Scheme, Jaipur, Rajasthan 302001, India",17,5,2,55,16,1,15,0,2,29,73,25,100,100,20,100,62,40,100
jai034,Jaipur,Hotel Raghuraj Palace,26.9374725,75.8001144,"A-4, Shastri Nagar Rd, near Goyal Hospital, Hazi Colony, Shastri Nagar, Jaipur, Rajasthan 302016, India",17,7,0,6,3,1,9,0,1,22,46,0,24,30,20,100,87,20,100
jai035,Jaipur,Pearl Palace Heritage,26.9159108,75.792374,"54, Gopalbari Lane 2, Gopalbari, Jaipur, Rajasthan 302001, India",16,6,4,61,15,1,15,0,3,27,82,50,100,100,20,100,75,60,100
jai036,Jaipur,"The County Inn | Vaishali Nagar, Jaipur",26.9155552,75.7523933,"285, Vaishali Marg, Hanuman Nagar, Vaishali Nagar, Jaipur, Rajasthan 302021, India",7,1,2,3,3,0,5,0,2,2,35,25,12,30,0,100,12,40,41
jai037,Jaipur,Umaid Mahal-A heritage Style Boutique Hotel,26.927910299999997,75.7888964,"C, BUILDING, 20 / B-2, Bihari Marg, opp. Lane of K.P. Automotives, Sen Colony, Bani Park, Jaipur, Rajasthan 302016, India",23,7,2,41,13,0,10,0,2,27,78,25,100,100,0,100,87,40,100
jai038,Jaipur,Royal Orchid Central Jaipur,26.924740699999997,75.7936217,"No. A-26, A, 2, Sawai Jai Singh Hwy, Kanti Nagar, Bani Park, Jaipur, Rajasthan 302016, India",16,12,3,67,22,0,14,0,3,26,84,37,100,100,0,100,100,60,100
jai039,Jaipur,"PALM 34 ""A Luxury Stay"" Homestay, Jaipur",26.903008699999997,75.776856,"PALM34, 34, Shiv Path, Suraj Nagar West, Civil Lines, Jaipur, Rajasthan 302006, India",22,1,0,2,3,0,11,0,1,24,28,0,8,30,0,100,12,20,100
jai040,Jaipur,"The Wall Street Beacon Hotel, Jaipur",26.917645999999998,75.8116579,"Circle, C-7, Mirza Ismail Rd, near Panch Batti, Jayanti Market, New Colony, Jaipur, Rajasthan 302001, India",25,1,2,39,14,2,11,0,2,21,63,25,100,100,40,100,12,40,100
jai041,Jaipur,Treebo Natraj - Hotel in Jaipur,26.920581199999997,75.7979393,"Motilal Atal Rd, Sindhi Camp, Jaipur, Rajasthan 302001, India",20,11,4,71,24,1,14,0,3,27,87,50,100,100,20,100,100,60,100
jai042,Jaipur,Om Niwas Suite Hotel,26.9276722,75.7859713,"E - 23, Kaushalya Path, Durga Marg, Subash Nagar, Sen Colony, Bani Park, Jaipur, Rajasthan 302001, India",18,5,1,39,11,0,10,0,2,27,70,12,100,100,0,100,62,40,100
jai043,Jaipur,Hotel Sumaditya,26.943673999999998,75.77368539999999,"A-16B, Sikar Rd, opposite Bhawani Niketan, Ambabari, Vidyadhar Nagar, Jaipur, Rajasthan 302039, India",12,0,3,0,1,1,6,0,2,5,30,37,0,10,20,100,0,40,52
jai044,Jaipur,Hotel Wind Palace,26.937448200000002,75.8348039,"meters away from, Jorawar Singh Gate, 100, Amer Rd, opp. Ridhi Sidhi textiles, Govind Nagar West, Brahampuri, Jaipur, Rajasthan 302002, India",5,0,0,12,0,0,4,0,0,4,29,0,48,0,0,100,0,0,38
jai045,Jaipur,Flute Boutique By Hotel 91,26.912226,75.7942463,"Chomu House, circle, D-81, Shiv Heera Path, Panch Batti, C Scheme, Jaipur, Rajasthan 302001, India",16,3,3,45,13,1,15,0,2,29,71,37,100,100,20,100,37,40,100
jai046,Jaipur,"Avana Hotel, Jaipur",26.9056473,75.7525871,"Queens Road, Gandhi Path, opposite Vijay Dwar, Nityanand Nagar, Vaishali Nagar, Jaipur, Rajasthan 302021, India",15,0,1,3,5,0,5,0,2,8,32,12,12,50,0,100,0,40,56
jai047,Jaipur,Karni Vilas,26.925838300000002,75.79069799999999,"Kabir Marg, Sen Colony, Bani Park, Jaipur, Rajasthan 302016, India",17,8,2,53,15,0,11,0,2,27,81,25,100,100,0,100,100,40,100
jai048,Jaipur,Hotel Blue Heaven BY Gazebo,26.9258088,75.8028108,"Plot Number A 399, Main, Pareek College Rd, Kanti Nagar, Bani Park, Jaipur, Rajasthan 302006, India",16,16,3,34,20,1,10,0,2,24,84,37,100,100,20,100,100,40,100
jai049,Jaipur,Hotel The Royal Cm-Bani Park,26.93654,75.79003,"Indra Colony, Bani Park, Jaipur, Rajasthan 302006, India",26,0,2,5,5,3,7,0,2,23,37,25,20,50,60,100,0,40,100
jai050,Jaipur,Hotel Gandharva - A Green Hotel,26.9248941,75.8050179,"Reserve Police Line, Sindhi Camp, Jobner Bagh, WRF4+W2R, Station Rd, Shri Ram Colony, Sindhi Camp, Jaipur, Rajasthan 302006, India",19,16,3,35,18,1,10,0,2,24,84,37,100,100,20,100,100,40,100
jai051,Jaipur,FORTUNE,26.9025631,75.79367789999999,"22 Godam Cir, Durgadas Colony, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001, India",7,1,1,20,3,0,15,0,2,30,45,12,80,30,0,100,12,40,100
jai052,Jaipur,Hotel Dior Jaipur,26.9466519,75.8427845,"99 Govidpuri East,Karbala Chourha, near Jal mahal, Ramgarhmode, Karbala, Jaipur, Rajasthan 302002, India",6,0,0,11,2,0,4,0,0,0,31,0,44,20,0,100,0,0,27
jai053,Jaipur,Anuraag Villa Hotel & Restaurant,26.9272302,75.7892074,"D-249, Devi Marg, Bani Park, Jaipur, Rajasthan 302016, India",21,8,2,44,14,0,10,0,3,27,81,25,100,100,0,100,100,60,100
jai054,Jaipur,Hotel Om Tower,26.917688199999997,75.7998719,"HOTEL OM TOWER, Mirza Ismail Rd, Gopalbari, Jaipur, Rajasthan 302001, India",16,6,4,54,23,1,15,0,3,29,82,50,100,100,20,100,75,60,100
jai055,Jaipur,Nahar Singh Haveli,26.9246488,75.7967444,"46, Kanti Nagar, Sindhi Camp, Jaipur, Rajasthan 302006, India",17,12,4,73,27,1,13,0,3,25,87,50,100,100,20,100,100,60,100
jai056,Jaipur,Vesta Maurya Palace,26.915482299999997,75.8110145,"S-35A, Arvind Marg, near Mirza Ismail Road, Panch Batti, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001, India",23,1,2,40,14,1,12,0,2,27,63,25,100,100,20,100,12,40,100
jai057,Jaipur,Super Capital O Hotel Swastika,26.920876300000003,75.79690389999999,"Polo Victory Cinema, Tiwari Ji ki Bagichi, Sindhi Camp, Jaipur, Rajasthan 302001, India",19,12,4,79,26,2,14,0,3,27,87,50,100,100,40,100,100,60,100
jai058,Jaipur,Hotel H R Palace,26.9252909,75.7904205,"D 157/A, Kabir Marg, Bani Park, Jaipur, Rajasthan 302016, India",16,9,2,53,15,0,11,0,3,27,81,25,100,100,0,100,100,60,100
jai059,Jaipur,Hotel The Shyam,26.9196323,75.79869459999999,"Plot No.11, Motilal Atal Rd, next to India Bank, opp. GANPATI PLAZA, Sindhi Camp, Jaipur, Rajasthan 302001, India",18,8,4,68,23,1,14,0,3,27,87,50,100,100,20,100,100,60,100
jai060,Jaipur,Boby Mansion,26.9218691,75.8172501,"House No. - 232-A, Between Shop No. 104 & 105, Kishan Pole Bazar, Inside Ajmeri Gate, Kishanpole Bazar, Chandpole Bazar, Chandpole, Chandpol, Jaipur, Rajasthan 302001, India",31,1,0,35,11,0,11,0,1,14,57,0,100,100,0,100,12,20,100
jai061,Jaipur,"Rambagh Palace, Jaipur",26.898105299999997,75.8081498,"Bhawani Singh Rd, Rambagh, Jaipur, Rajasthan 302005, India",16,0,0,5,3,0,10,0,2,5,28,0,20,30,0,100,0,40,55
jai062,Jaipur,The Lalit Jaipur,26.840530299999998,75.8075537,"Jawahar Circle 2B & 2C, near Jagatpura Road, Saraswati Nagar Extension, Chainpura, Malviya Nagar, Jaipur, Rajasthan 302017, India",5,0,2,1,1,0,6,0,0,4,28,25,4,10,0,100,0,0,39
jai063,Jaipur,"Lemon Tree Premier, Jaipur",26.9351975,75.7915031,"Nirwan Marg, behind Inox Cinema, Sindhi Colony, Bani Park, Jaipur, Rajasthan 302016, India",27,1,1,8,9,3,8,0,2,24,45,12,32,90,60,100,12,40,100
jai064,Jaipur,Hotel Grand Lotus Inn,26.805179400000004,75.8708984,"Lotus road, Mahal Rd, nearby Ashadeep building, opposite Akshay Patra temple, Jagatpura, Jaipur, Rajasthan 302017, India",4,0,0,0,0,0,2,0,0,0,16,0,0,0,0,80,0,0,10
jai065,Jaipur,"ITC Rajputana, a Luxury Collection Hotel, Jaipur",26.9188189,75.7916285,"Palace Road, Gopalbari, Jaipur, Rajasthan 302006, India",16,11,4,72,22,1,15,0,3,25,87,50,100,100,20,100,100,60,100
jai066,Jaipur,Golden Tulip Jaipur,26.9163884,75.80518119999999,"Mirza Ismail Rd, opposite GPO, behind Jangid Bhawan, Panch Batti, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001, India",22,5,4,59,25,2,14,0,2,29,79,50,100,100,40,100,62,40,100
jai067,Jaipur,Shakun Hotels & Resorts,26.910814,75.80195789999999,"D-28, Subhash Marg, Panch Batti, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001, India",15,2,2,52,16,1,14,0,2,29,66,25,100,100,20,100,25,40,100
jai068,Jaipur,"Hotel Sukhvilas, Jaipur",26.9002667,75.8186351,"24, Chetak Marg, near Moti Doongri Circle, near Raja Park, Gangawal Park, Adarsh Nagar, Jaipur, Rajasthan 302004, India",51,0,0,5,2,0,10,0,2,3,27,0,20,20,0,100,0,40,48
jai069,Jaipur,The Leela Palace Jaipur,27.0483484,75.9024175,"Jaipur-Delhi Highway, NH 11, Kukas, Jaipur, Rajasthan 302038, India",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jai070,Jaipur,Jaipur Marriott Hotel,26.8419982,75.7962433,"Ashram Marg, near Jawahar Circle, Jai Jawan-2, Choti Chopad, Chandrakala Colony, Durgapura, Jaipur, Rajasthan 302015, India",8,0,2,1,3,0,6,0,2,2,31,25,4,30,0,100,0,40,40
jai071,Jaipur,"Red Fox by Lemon Tree Hotels, Jaipur",26.8650608,75.80674230000001,"Jawahar Lal Nehru Marg, opp. MNIT College, Bajaj Nagar, Jaipur, Rajasthan 302017, India",11,0,0,3,7,0,7,0,0,4,32,0,12,70,0,100,0,0,40
jai072,Jaipur,Hotel Moon Light Palace Jaipur,26.9151967,75.7786359,"S-34, near labour Court, opp. NBC Bearing Factory, Kamala Nehru Nagar, Shanti Nagar, Civil Lines, Jaipur, Rajasthan 302006, India",6,0,0,1,0,0,11,0,1,28,20,0,4,0,0,100,0,20,100
jai073,Jaipur,Hotel Jaipur Heritage,26.9413448,75.839524,"Police Station, Main, Amer Rd, behind Badrinath Temple, opp. Brahampuri, Govind Nagar East, Brahampuri, Jaipur, Rajasthan 302002, India",5,0,0,15,0,0,4,0,0,2,32,0,60,0,0,100,0,0,35
jai074,Jaipur,"Radisson Blu Hotel, Jaipur",26.8424054,75.7939306,"Plots No. 5 and 6, Airport Plaza, Tonk Rd, Jai Jawan-2, Choti Chopad, Chandrakala Colony, Durgapura, Jaipur, Rajasthan 302018, India",7,0,2,1,3,0,6,0,2,2,31,25,4,30,0,100,0,40,40
jai075,Jaipur,Jaipur Bagh,26.902222199999997,75.7006303,"126, Gandhipath West, Road, Lalarpura, Jaipur, Rajasthan 302021, India",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jai076,Jaipur,Rajmahal Palace RAAS Jaipur,26.9072956,75.7936716,"Sardar Patel Marg, Shivaji Nagar, Jaipur, Rajasthan 302001, India",13,1,1,29,3,0,14,0,2,27,49,12,100,30,0,100,12,40,100
jai077,Jaipur,Jaipur Inn,26.9285027,75.7981757,"B-17, Shiv Marg, Banipark, Kanti Nagar, Bani Park, Jaipur, Rajasthan 302016, India",17,17,1,37,19,1,11,0,2,23,78,12,100,100,20,100,100,40,100
jai078,Jaipur,InterContinental Jaipur Tonk Road by IHG,26.779506299999998,75.8281445,"Tonk Rd, Sitapura Industrial Area, Sitapura, Jaipur, Rajasthan 302022, India",0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2
jai079,Jaipur,"Holiday Inn Jaipur City Centre, an IHG Hotel",26.902939999999997,75.792486,"Commercial Plot, No 1, Sardar Patel Marg, Shivaji Nagar, Jaipur, Rajasthan 302001, India",9,1,1,21,4,0,15,0,2,30,48,12,84,40,0,100,12,40,100
jai080,Jaipur,"The Oberoi Rajvilas, Jaipur",26.8761643,75.882671,"Babaji Ka Modh, Goner Rd, Jagdish Colony, Prem Nagar, Jaipur, Rajasthan 302031, India",2,0,0,0,0,0,2,0,0,0,8,0,0,0,0,40,0,0,7
jai081,Jaipur,Leisure Inn Grand Chanakya,26.9167375,75.8079118,"Kashi Bhawan, 4 A-B, Mirza Ismail Rd, Panch Batti, Jayanti Market, Pink City, Jaipur, Rajasthan 302001, India",27,3,4,44,26,2,15,0,2,28,74,50,100,100,40,100,37,40,100
jai082,Jaipur,Hotel Jaipur Central,26.921114499999998,75.7946927,"6 D, 6 D, Station Rd, Kanti Nagar, Bani Park, Jaipur, Rajasthan 302001, India",18,12,4,75,27,1,17,0,3,27,87,50,100,100,20,100,100,60,100
jai083,Jaipur,ClarksInn Suites Jaipur,26.8649998,75.6846817,"Govind Vihar Prime, Plot no 14, Ajmer Rd, Bhakrota, Jaipur, Rajasthan 302026, India",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
jai084,Jaipur,Hotel Royal Orchid Jaipur,26.844935699999997,75.79298969999999,"Near, Tonk Rd, opposite to BSNL Office, Shreeji Nagar, Surya Nagar, Durgapura, Jaipur, Rajasthan 302018, India",16,0,2,1,3,0,7,0,2,2,31,25,4,30,0,100,0,40,42
jai085,Jaipur,Hotel Metro Inn,26.9179107,75.7919307,"Plot No. 9 opp. ITC Rajputana Sheraton Fateh Singh Market, Gopalbari, Jaipur, Rajasthan 302006, India",17,11,4,71,18,1,16,0,3,27,87,50,100,100,20,100,100,60,100
jai086,Jaipur,Hotel Clarks Amer,26.8465949,75.8009933,"Clarks Amer Hotel, Jawahar Lal Nehru Marg, opposite FORTIS ESCORTS HOSPITAL, Lal Bahadur Nagar, Chandrakala Colony, Durgapura, Jaipur, Rajasthan 302018, India",17,0,3,1,5,0,9,0,0,2,37,37,4,50,0,100,0,0,44
jai087,Jaipur,Novotel Jaipur Convention Centre,26.781401,75.826398,"Nh 12, Tonk Rd, Sitapura Industrial Area, Sitapura, Jaipur, Rajasthan 302022, India",1,0,0,1,0,0,1,0,0,0,4,0,4,0,0,20,0,0,4
jai088,Jaipur,Sunday Hotel Jaipur,26.902911099999997,75.79347489999999,"MGF Metropolitan Mall, 22 Godam Cir, Durgadas Colony, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001, India",7,1,1,22,3,0,15,0,2,30,47,12,88,30,0,100,12,40,100
jai089,Jaipur,Lords Plaza Jaipur,26.908995599999997,75.8150872,"Suchna Kendra, Sawai Ram Singh Rd, near Jaipur, Dusadon Ka Bagh, Sangram Colony, Ashok Nagar, Jaipur, Rajasthan 302001, India",20,1,2,26,6,2,11,0,3,17,57,25,100,60,40,100,12,60,100
jai090,Jaipur,Hotel Lakhdatar Palace - Best Hotel in Jaipur | 3 Star Hotel in Jaipur,26.921009599999998,75.79114,"Near by Railway station 75, dharmashala ke piche, Barodia Basti, Barodia Scheme, Gopalbari, Jaipur, Rajasthan 302006, India",14,11,3,71,22,1,16,0,3,26,84,37,100,100,20,100,100,60,100
jai091,Jaipur,"Four Points by Sheraton Jaipur, City Square",26.8648033,75.7958555,"City Square, Tonk Rd, Kirti Nagar, Vasundhara Colony, Gopal Pura Mode, Jaipur, Rajasthan 302018, India",23,0,1,4,2,0,5,0,0,4,29,12,16,20,0,100,0,0,37
jai092,Jaipur,Hotel The Gold Palace & Resorts,27.0455294,75.9037295,"8th Mile, Jaipur Road, Jaipur, Kookas, Rajasthan 302038, India",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jai093,Jaipur,The Raj Palace by Small Luxury Hotels of The World,26.9356224,75.8343143,"The Raj Palace, Jorawar Singh Gate, Amer Rd, Chokdi Gangapol, Jaipur, Rajasthan 302002, India",6,0,0,17,0,0,6,0,0,4,33,0,68,0,0,100,0,0,47
jai094,Jaipur,Hotel Arya Niwas,26.920722299999998,75.8041044,"Sansar Chandra Rd, behind Amber Tower, Jalupura, Jaipur, Rajasthan 302001, India",21,12,3,56,28,1,12,0,3,26,84,37,100,100,20,100,100,60,100
jai095,Jaipur,Laxmi Palace Heritage Boutique Hotel,26.925336299999998,75.8010935,"D-194, Jagdish Marg, behind Sindhi Camp, Kanti Nagar, Bani Park, Jaipur, Rajasthan 302006, India",13,15,3,37,21,1,10,0,2,22,84,37,100,100,20,100,100,40,100
jai096,Jaipur,Samode Haveli,26.933273,75.8373493,"Gangapole Road Near, Jorawar Singh Gate, Gangapole, Jaipur, Rajasthan 302002, India",11,0,0,15,0,0,7,0,0,4,32,0,60,0,0,100,0,0,47
jai097,Jaipur,"Zone by The Park Hotel, Jaipur",26.933145,75.79371689999999,"D-65A, Madho Singh Rd, Sindhi Colony, Bani Park, Jaipur, Rajasthan 302016, India",29,4,0,15,14,0,9,0,2,24,57,0,60,100,0,100,50,40,100
jai098,Jaipur,Ramada by Wyndham Jaipur,26.8958054,75.8290122,"Govind Marg, Raja Park, Jaipur, Rajasthan 302004, India",39,0,0,2,0,1,6,0,1,4,21,0,8,0,20,100,0,20,38
jai099,Jaipur,Click Hotel Jaipur,26.8923377,75.8258766,"Plot No: 549, Nr. LBS College of Pharmacy, Raja Park, Jaipur, Rajasthan 302004, India",32,0,0,2,0,1,8,0,1,4,21,0,8,0,20,100,0,20,42
jai100,Jaipur,Pride Amber Vilas Resort & Convention Centre,26.7691697,75.83796889999999,"Vatika Mod, 12 Mile, Tonk Rd, Sitapura Industrial Area, Sitapura, Jaipur, Rajasthan 303905, India",4,0,0,1,0,0,1,0,0,0,16,0,4,0,0,80,0,0,9
jai101,Jaipur,Blue Beds Jaipur,26.902586,75.79434599999999,"First Floor, B-16, Bhawani Singh Rd, Durgadas Colony, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001, India",7,1,1,21,3,0,14,0,2,30,46,12,84,30,0,100,12,40,100
