hotel_id,landmark_type,landmark_name,distance_km,travel_time_minutes,traffic_aware
pun047,airport,Pune International Airport,2.39,,False
pun047,railway,Pune Junction,5.23,,False
pun047,bus,Shivajinagar Bus Stand,7.34,,False
pun047,business,Hinjawadi IT Park,20.29,,False
pun047,swargate,Swargate,8.26,,False
pun048,airport,Pune International Airport,13.2,,False
pun048,railway,Pune Junction,8.51,,False
pun048,bus,Shivajinagar Bus Stand,10.44,,False
pun048,business,Hinjawadi IT Park,25.56,,False
pun048,swargate,Swargate,6.96,,False
pun049,airport,Pune International Airport,6.39,,False
pun049,railway,Pune Junction,1.24,,False
pun049,bus,Shivajinagar Bus Stand,3.87,,False
pun049,business,Hinjawadi IT Park,18.69,,False
pun049,swargate,Swargate,4.28,,False
pun050,airport,Pune International Airport,1.9,,False
pun050,railway,Pune Junction,5.79,,False
pun050,bus,Shivajinagar Bus Stand,7.61,,False
pun050,business,Hinjawadi IT Park,19.85,,False
pun050,swargate,Swargate,8.91,,False
pun051,airport,Pune International Airport,8.53,,False
pun051,railway,Pune Junction,1.2,,False
pun051,bus,Shivajinagar Bus Stand,3.24,,False
pun051,business,Hinjawadi IT Park,18.66,,False
pun051,swargate,Swargate,2.11,,False
pun052,airport,Pune International Airport,15.64,,False
pun052,railway,Pune Junction,11.21,,False
pun052,bus,Shivajinagar Bus Stand,8.45,,False
pun052,business,Hinjawadi IT Park,7.07,,False
pun052,swargate,Swargate,11.54,,False
pun053,airport,Pune International Airport,7.66,,False
pun053,railway,Pune Junction,0.32,,False
pun053,bus,Shivajinagar Bus Stand,2.57,,False
pun053,business,Hinjawadi IT Park,17.76,,False
pun053,swargate,Swargate,3.23,,False
pun054,airport,Pune International Airport,10.63,,False
pun054,railway,Pune Junction,4.69,,False
pun054,bus,Shivajinagar Bus Stand,1.88,,False
pun054,business,Hinjawadi IT Park,13.56,,False
pun054,swargate,Swargate,5.25,,False
pun055,airport,Pune International Airport,3.6,,False
pun055,railway,Pune Junction,7.04,,False
pun055,bus,Shivajinagar Bus Stand,9.67,,False
pun055,business,Hinjawadi IT Park,23.42,,False
pun055,swargate,Swargate,9.48,,False
pun056,airport,Pune International Airport,7.13,,False
pun056,railway,Pune Junction,0.65,,False
pun056,bus,Shivajinagar Bus Stand,3.49,,False
pun056,business,Hinjawadi IT Park,18.63,,False
pun056,swargate,Swargate,3.53,,False
pun057,airport,Pune International Airport,6.91,,False
pun057,railway,Pune Junction,0.75,,False
pun057,bus,Shivajinagar Bus Stand,3.08,,False
pun057,business,Hinjawadi IT Park,17.97,,False
pun057,swargate,Swargate,3.93,,False
pun058,airport,Pune International Airport,9.63,,False
pun058,railway,Pune Junction,2.66,,False
pun058,bus,Shivajinagar Bus Stand,0.48,,False
pun058,business,Hinjawadi IT Park,15.81,,False
pun058,swargate,Swargate,3.19,,False
pun059,airport,Pune International Airport,14.87,,False
pun059,railway,Pune Junction,10.61,,False
pun059,bus,Shivajinagar Bus Stand,7.9,,False
pun059,business,Hinjawadi IT Park,7.53,,False
pun059,swargate,Swargate,11.12,,False
pun060,airport,Pune International Airport,8.24,,False
pun060,railway,Pune Junction,1.28,,False
pun060,bus,Shivajinagar Bus Stand,3.65,,False
pun060,business,Hinjawadi IT Park,19.06,,False
pun060,swargate,Swargate,2.43,,False
pun061,airport,Pune International Airport,17.91,,False
pun061,railway,Pune Junction,10.76,,False
pun061,bus,Shivajinagar Bus Stand,10.71,,False
pun061,business,Hinjawadi IT Park,22.78,,False
pun061,swargate,Swargate,7.62,,False
pun062,airport,Pune International Airport,5.23,,False
pun062,railway,Pune Junction,2.71,,False
pun062,bus,Shivajinagar Bus Stand,5.35,,False
pun062,business,Hinjawadi IT Park,19.87,,False
pun062,swargate,Swargate,5.48,,False
pun063,airport,Pune International Airport,2.66,,False
pun063,railway,Pune Junction,5.15,,False
pun063,bus,Shivajinagar Bus Stand,7.43,,False
pun063,business,Hinjawadi IT Park,20.73,,False
pun063,swargate,Swargate,8.08,,False
pun064,airport,Pune International Airport,10.52,,False
pun064,railway,Pune Junction,3.35,,False
pun064,bus,Shivajinagar Bus Stand,1.22,,False
pun064,business,Hinjawadi IT Park,15.7,,False
pun064,swargate,Swargate,2.96,,False
pun065,airport,Pune International Airport,26.98,,False
pun065,railway,Pune Junction,19.39,,False
pun065,bus,Shivajinagar Bus Stand,17.79,,False
pun065,business,Hinjawadi IT Park,22.13,,False
pun065,swargate,Swargate,16.5,,False
pun066,airport,Pune International Airport,5.41,,False
pun066,railway,Pune Junction,2.26,,False
pun066,bus,Shivajinagar Bus Stand,4.78,,False
pun066,business,Hinjawadi IT Park,19.23,,False
pun066,swargate,Swargate,5.23,,False
pun067,airport,Pune International Airport,5.96,,False
pun067,railway,Pune Junction,1.68,,False
pun067,bus,Shivajinagar Bus Stand,4.23,,False
pun067,business,Hinjawadi IT Park,18.87,,False
pun067,swargate,Swargate,4.7,,False
pun068,airport,Pune International Airport,9.24,,False
pun068,railway,Pune Junction,2.54,,False
pun068,bus,Shivajinagar Bus Stand,0.32,,False
pun068,business,Hinjawadi IT Park,15.69,,False
pun068,swargate,Swargate,3.55,,False
pun069,airport,Pune International Airport,8.09,,False
pun069,railway,Pune Junction,6.14,,False
pun069,bus,Shivajinagar Bus Stand,8.93,,False
pun069,business,Hinjawadi IT Park,24.21,,False
pun069,swargate,Swargate,6.89,,False
pun070,airport,Pune International Airport,7.38,,False
pun070,railway,Pune Junction,7.19,,False
pun070,bus,Shivajinagar Bus Stand,10.04,,False
pun070,business,Hinjawadi IT Park,25.07,,False
pun070,swargate,Swargate,8.39,,False
pun071,airport,Pune International Airport,8.57,,False
pun071,railway,Pune Junction,1.05,,False
pun071,bus,Shivajinagar Bus Stand,2.83,,False
pun071,business,Hinjawadi IT Park,18.25,,False
pun071,swargate,Swargate,2.13,,False
pun072,airport,Pune International Airport,18.17,,False
pun072,railway,Pune Junction,15.04,,False
pun072,bus,Shivajinagar Bus Stand,12.45,,False
pun072,business,Hinjawadi IT Park,3.14,,False
pun072,swargate,Swargate,15.76,,False
pun073,airport,Pune International Airport,5.26,,False
pun073,railway,Pune Junction,2.79,,False
pun073,bus,Shivajinagar Bus Stand,5.47,,False
pun073,business,Hinjawadi IT Park,20.03,,False
pun073,swargate,Swargate,5.49,,False
pun074,airport,Pune International Airport,19.04,,False
pun074,railway,Pune Junction,15.5,,False
pun074,bus,Shivajinagar Bus Stand,12.82,,False
pun074,business,Hinjawadi IT Park,2.62,,False
pun074,swargate,Swargate,15.99,,False
pun075,airport,Pune International Airport,2.57,,False
pun075,railway,Pune Junction,5.28,,False
pun075,bus,Shivajinagar Bus Stand,7.56,,False
pun075,business,Hinjawadi IT Park,20.83,,False
pun075,swargate,Swargate,8.19,,False
pun076,airport,Pune International Airport,4.03,,False
pun076,railway,Pune Junction,4.22,,False
pun076,bus,Shivajinagar Bus Stand,6.79,,False
pun076,business,Hinjawadi IT Park,20.88,,False
pun076,swargate,Swargate,6.92,,False
pun077,airport,Pune International Airport,8.53,,False
pun077,railway,Pune Junction,0.98,,False
pun077,bus,Shivajinagar Bus Stand,2.15,,False
pun077,business,Hinjawadi IT Park,17.56,,False
pun077,swargate,Swargate,2.48,,False
pun078,airport,Pune International Airport,17.48,,False
pun078,railway,Pune Junction,14.83,,False
pun078,bus,Shivajinagar Bus Stand,12.36,,False
pun078,business,Hinjawadi IT Park,3.86,,False
pun078,swargate,Swargate,15.8,,False
pun079,airport,Pune International Airport,4.33,,False
pun079,railway,Pune Junction,6.88,,False
pun079,bus,Shivajinagar Bus Stand,9.6,,False
pun079,business,Hinjawadi IT Park,23.69,,False
pun079,swargate,Swargate,9.13,,False
pun080,airport,Pune International Airport,17.87,,False
pun080,railway,Pune Junction,15.49,,False
pun080,bus,Shivajinagar Bus Stand,13.07,,False
pun080,business,Hinjawadi IT Park,3.73,,False
pun080,swargate,Swargate,16.54,,False
pun081,airport,Pune International Airport,12.64,,False
pun081,railway,Pune Junction,7.78,,False
pun081,bus,Shivajinagar Bus Stand,5.06,,False
pun081,business,Hinjawadi IT Park,10.37,,False
pun081,swargate,Swargate,8.34,,False
pun082,airport,Pune International Airport,6.31,,False
pun082,railway,Pune Junction,1.35,,False
pun082,bus,Shivajinagar Bus Stand,4.0,,False
pun082,business,Hinjawadi IT Park,18.81,,False
pun082,swargate,Swargate,4.35,,False
pun083,airport,Pune International Airport,10.69,,False
pun083,railway,Pune Junction,3.5,,False
pun083,bus,Shivajinagar Bus Stand,1.36,,False
pun083,business,Hinjawadi IT Park,15.65,,False
pun083,swargate,Swargate,2.98,,False
pun084,airport,Pune International Airport,7.81,,False
pun084,railway,Pune Junction,0.42,,False
pun084,bus,Shivajinagar Bus Stand,3.06,,False
pun084,business,Hinjawadi IT Park,18.38,,False
pun084,swargate,Swargate,2.87,,False
pun085,airport,Pune International Airport,6.93,,False
pun085,railway,Pune Junction,0.8,,False
pun085,bus,Shivajinagar Bus Stand,3.0,,False
pun085,business,Hinjawadi IT Park,17.85,,False
pun085,swargate,Swargate,3.96,,False
pun086,airport,Pune International Airport,9.21,,False
pun086,railway,Pune Junction,1.63,,False
pun086,bus,Shivajinagar Bus Stand,2.58,,False
pun086,business,Hinjawadi IT Park,17.96,,False
pun086,swargate,Swargate,1.61,,False
pun087,airport,Pune International Airport,9.97,,False
pun087,railway,Pune Junction,2.48,,False
pun087,bus,Shivajinagar Bus Stand,1.69,,False
pun087,business,Hinjawadi IT Park,16.82,,False
pun087,swargate,Swargate,1.99,,False
pun088,airport,Pune International Airport,7.81,,False
pun088,railway,Pune Junction,0.42,,False
pun088,bus,Shivajinagar Bus Stand,3.06,,False
pun088,business,Hinjawadi IT Park,18.38,,False
pun088,swargate,Swargate,2.87,,False
pun089,airport,Pune International Airport,6.02,,False
pun089,railway,Pune Junction,1.58,,False
pun089,bus,Shivajinagar Bus Stand,3.96,,False
pun089,business,Hinjawadi IT Park,18.53,,False
pun089,swargate,Swargate,4.69,,False
pun090,airport,Pune International Airport,5.38,,False
pun090,railway,Pune Junction,2.24,,False
pun090,bus,Shivajinagar Bus Stand,4.39,,False
pun090,business,Hinjawadi IT Park,18.54,,False
pun090,swargate,Swargate,5.38,,False
pun091,airport,Pune International Airport,11.57,,False
pun091,railway,Pune Junction,4.27,,False
pun091,bus,Shivajinagar Bus Stand,2.25,,False
pun091,business,Hinjawadi IT Park,15.61,,False
pun091,swargate,Swargate,3.06,,False
pun092,airport,Pune International Airport,19.48,,False
pun092,railway,Pune Junction,13.67,,False
pun092,bus,Shivajinagar Bus Stand,10.84,,False
pun092,business,Hinjawadi IT Park,8.34,,False
pun092,swargate,Swargate,12.86,,False
pun093,airport,Pune International Airport,6.0,,False
pun093,railway,Pune Junction,1.73,,False
pun093,bus,Shivajinagar Bus Stand,4.39,,False
pun093,business,Hinjawadi IT Park,19.13,,False
pun093,swargate,Swargate,4.64,,False
pun094,airport,Pune International Airport,10.92,,False
pun094,railway,Pune Junction,3.69,,False
pun094,bus,Shivajinagar Bus Stand,1.6,,False
pun094,business,Hinjawadi IT Park,15.65,,False
pun094,swargate,Swargate,2.96,,False
pun095,airport,Pune International Airport,17.39,,False
pun095,railway,Pune Junction,14.55,,False
pun095,bus,Shivajinagar Bus Stand,12.05,,False
pun095,business,Hinjawadi IT Park,3.9,,False
pun095,swargate,Swargate,15.45,,False
pun096,airport,Pune International Airport,15.34,,False
pun096,railway,Pune Junction,13.08,,False
pun096,bus,Shivajinagar Bus Stand,10.78,,False
pun096,business,Hinjawadi IT Park,6.03,,False
pun096,swargate,Swargate,14.35,,False
pun097,airport,Pune International Airport,4.39,,False
pun097,railway,Pune Junction,3.47,,False
pun097,bus,Shivajinagar Bus Stand,5.97,,False
pun097,business,Hinjawadi IT Park,20.1,,False
pun097,swargate,Swargate,6.32,,False
pun098,airport,Pune International Airport,18.11,,False
pun098,railway,Pune Junction,14.97,,False
pun098,bus,Shivajinagar Bus Stand,12.39,,False
pun098,business,Hinjawadi IT Park,3.21,,False
pun098,swargate,Swargate,15.7,,False
pun099,airport,Pune International Airport,9.87,,False
pun099,railway,Pune Junction,2.7,,False
pun099,bus,Shivajinagar Bus Stand,0.86,,False
pun099,business,Hinjawadi IT Park,16.02,,False
pun099,swargate,Swargate,2.84,,False
pun100,airport,Pune International Airport,11.59,,False
pun100,railway,Pune Junction,9.91,,False
pun100,bus,Shivajinagar Bus Stand,12.53,,False
pun100,business,Hinjawadi IT Park,27.95,,False
pun100,swargate,Swargate,9.81,,False
pun101,airport,Pune International Airport,11.94,,False
pun101,railway,Pune Junction,4.48,,False
pun101,bus,Shivajinagar Bus Stand,4.54,,False
pun101,business,Hinjawadi IT Park,18.83,,False
pun101,swargate,Swargate,1.31,,False
pun102,airport,Pune International Airport,4.52,,False
pun102,railway,Pune Junction,3.46,,False
pun102,bus,Shivajinagar Bus Stand,6.02,,False
pun102,business,Hinjawadi IT Park,20.25,,False
pun102,swargate,Swargate,6.24,,False
pun103,airport,Pune International Airport,7.77,,False
pun103,railway,Pune Junction,0.18,,False
pun103,bus,Shivajinagar Bus Stand,2.78,,False
pun103,business,Hinjawadi IT Park,18.06,,False
pun103,swargate,Swargate,3.0,,False
pun104,airport,Pune International Airport,9.54,,False
pun104,railway,Pune Junction,2.49,,False
pun104,bus,Shivajinagar Bus Stand,0.64,,False
pun104,business,Hinjawadi IT Park,16.0,,False
pun104,swargate,Swargate,3.03,,False
pun105,airport,Pune International Airport,18.98,,False
pun105,railway,Pune Junction,12.09,,False
pun105,bus,Shivajinagar Bus Stand,12.28,,False
pun105,business,Hinjawadi IT Park,24.53,,False
pun105,swargate,Swargate,9.01,,False
pun106,airport,Pune International Airport,9.23,,False
pun106,railway,Pune Junction,1.67,,False
pun106,bus,Shivajinagar Bus Stand,2.7,,False
pun106,business,Hinjawadi IT Park,18.08,,False
pun106,swargate,Swargate,1.54,,False
pun107,airport,Pune International Airport,2.26,,False
pun107,railway,Pune Junction,5.35,,False
pun107,bus,Shivajinagar Bus Stand,7.42,,False
pun107,business,Hinjawadi IT Park,20.27,,False
pun107,swargate,Swargate,8.39,,False
pun108,airport,Pune International Airport,8.41,,False
pun108,railway,Pune Junction,0.81,,False
pun108,bus,Shivajinagar Bus Stand,2.51,,False
pun108,business,Hinjawadi IT Park,17.91,,False
pun108,swargate,Swargate,2.41,,False
pun109,airport,Pune International Airport,3.17,,False
pun109,railway,Pune Junction,8.49,,False
pun109,bus,Shivajinagar Bus Stand,10.98,,False
pun109,business,Hinjawadi IT Park,24.1,,False
pun109,swargate,Swargate,11.09,,False
pun110,airport,Pune International Airport,7.75,,False
pun110,railway,Pune Junction,6.43,,False
pun110,bus,Shivajinagar Bus Stand,9.25,,False
pun110,business,Hinjawadi IT Park,24.45,,False
pun110,swargate,Swargate,7.38,,False
pun111,airport,Pune International Airport,15.92,,False
pun111,railway,Pune Junction,8.32,,False
pun111,bus,Shivajinagar Bus Stand,6.99,,False
pun111,business,Hinjawadi IT Park,17.55,,False
pun111,swargate,Swargate,5.5,,False
pun112,airport,Pune International Airport,7.67,,False
pun112,railway,Pune Junction,0.22,,False
pun112,bus,Shivajinagar Bus Stand,2.99,,False
pun112,business,Hinjawadi IT Park,18.26,,False
pun112,swargate,Swargate,3.04,,False
pun113,airport,Pune International Airport,7.27,,False
pun113,railway,Pune Junction,0.33,,False
pun113,bus,Shivajinagar Bus Stand,3.02,,False
pun113,business,Hinjawadi IT Park,18.13,,False
pun113,swargate,Swargate,3.5,,False
pun114,airport,Pune International Airport,12.97,,False
pun114,railway,Pune Junction,8.12,,False
pun114,bus,Shivajinagar Bus Stand,10.01,,False
pun114,business,Hinjawadi IT Park,25.13,,False
pun114,swargate,Swargate,6.53,,False
pun115,airport,Pune International Airport,17.58,,False
pun115,railway,Pune Junction,10.01,,False
pun115,bus,Shivajinagar Bus Stand,8.96,,False
pun115,business,Hinjawadi IT Park,19.2,,False
pun115,swargate,Swargate,6.97,,False
pun116,airport,Pune International Airport,18.42,,False
pun116,railway,Pune Junction,13.69,,False
pun116,bus,Shivajinagar Bus Stand,10.86,,False
pun116,business,Hinjawadi IT Park,5.57,,False
pun116,swargate,Swargate,13.63,,False
pun117,airport,Pune International Airport,2.32,,False
pun117,railway,Pune Junction,6.96,,False
pun117,bus,Shivajinagar Bus Stand,9.38,,False
pun117,business,Hinjawadi IT Park,22.56,,False
pun117,swargate,Swargate,9.69,,False
pun118,airport,Pune International Airport,4.5,,False
pun118,railway,Pune Junction,3.57,,False
pun118,bus,Shivajinagar Bus Stand,6.15,,False
pun118,business,Hinjawadi IT Park,20.41,,False
pun118,swargate,Swargate,6.31,,False
pun119,airport,Pune International Airport,3.55,,False
pun119,railway,Pune Junction,4.65,,False
pun119,bus,Shivajinagar Bus Stand,7.15,,False
pun119,business,Hinjawadi IT Park,21.01,,False
pun119,swargate,Swargate,7.41,,False
pun120,airport,Pune International Airport,11.11,,False
pun120,railway,Pune Junction,3.55,,False
pun120,bus,Shivajinagar Bus Stand,3.49,,False
pun120,business,Hinjawadi IT Park,18.11,,False
pun120,swargate,Swargate,0.69,,False
