hotel_id,landmark_type,landmark_name,distance_km,travel_time_minutes,traffic_aware
mum027,railway,Chhatrapati Shivaji Maharaj Terminus,18.41,,False
mum027,bus,Mumbai Central Bus Depot,15.61,,False
mum027,business,Bandra Kurla Complex,4.4,,False
mum027,colaba,Colaba,22.49,,False
mum028,airport,Chhatrapati Shivaji Maharaj International Airport,1.41,,False
mum028,railway,Chhatrapati Shivaji Maharaj Terminus,17.59,,False
mum028,bus,Mumbai Central Bus Depot,14.68,,False
mum028,business,Bandra Kurla Complex,3.51,,False
mum028,colaba,Colaba,21.61,,False
mum029,airport,Chhatrapati Shivaji Maharaj International Airport,3.34,,False
mum029,railway,Chhatrapati Shivaji Maharaj Terminus,19.6,,False
mum029,bus,Mumbai Central Bus Depot,16.59,,False
mum029,business,Bandra Kurla Complex,5.55,,False
mum029,colaba,Colaba,23.57,,False
mum030,airport,Chhatrapati Shivaji Maharaj International Airport,7.17,,False
mum030,railway,Chhatrapati Shivaji Maharaj Terminus,22.15,,False
mum030,bus,Mumbai Central Bus Depot,20.14,,False
mum030,business,Bandra Kurla Complex,9.93,,False
mum030,colaba,Colaba,26.46,,False
mum031,airport,Chhatrapati Shivaji Maharaj International Airport,3.39,,False
mum031,railway,Chhatrapati Shivaji Maharaj Terminus,20.29,,False
mum031,bus,Mumbai Central Bus Depot,17.53,,False
mum031,business,Bandra Kurla Complex,6.32,,False
mum031,colaba,Colaba,24.4,,False
mum032,airport,Chhatrapati Shivaji Maharaj International Airport,18.59,,False
mum032,railway,Chhatrapati Shivaji Maharaj Terminus,2.06,,False
mum032,bus,Mumbai Central Bus Depot,4.65,,False
mum032,business,Bandra Kurla Complex,15.68,,False
mum032,colaba,Colaba,2.44,,False
mum033,airport,Chhatrapati Shivaji Maharaj International Airport,9.27,,False
mum033,railway,Chhatrapati Shivaji Maharaj Terminus,26.0,,False
mum033,bus,Mumbai Central Bus Depot,23.01,,False
mum033,business,Bandra Kurla Complex,11.93,,False
mum033,colaba,Colaba,29.99,,False
mum034,airport,Chhatrapati Shivaji Maharaj International Airport,2.53,,False
mum034,railway,Chhatrapati Shivaji Maharaj Terminus,19.43,,False
mum034,bus,Mumbai Central Bus Depot,16.67,,False
mum034,business,Bandra Kurla Complex,5.46,,False
mum034,colaba,Colaba,23.53,,False
mum035,airport,Chhatrapati Shivaji Maharaj International Airport,1.49,,False
mum035,railway,Chhatrapati Shivaji Maharaj Terminus,17.5,,False
mum035,bus,Mumbai Central Bus Depot,14.58,,False
mum035,business,Bandra Kurla Complex,3.42,,False
mum035,colaba,Colaba,21.51,,False
mum036,airport,Chhatrapati Shivaji Maharaj International Airport,19.0,,False
mum036,railway,Chhatrapati Shivaji Maharaj Terminus,2.1,,False
mum036,bus,Mumbai Central Bus Depot,5.55,,False
mum036,business,Bandra Kurla Complex,16.17,,False
mum036,colaba,Colaba,2.55,,False
mum037,airport,Chhatrapati Shivaji Maharaj International Airport,17.72,,False
mum037,railway,Chhatrapati Shivaji Maharaj Terminus,1.31,,False
mum037,bus,Mumbai Central Bus Depot,3.88,,False
mum037,business,Bandra Kurla Complex,14.82,,False
mum037,colaba,Colaba,3.31,,False
mum038,airport,Chhatrapati Shivaji Maharaj International Airport,1.96,,False
mum038,railway,Chhatrapati Shivaji Maharaj Terminus,18.6,,False
mum038,bus,Mumbai Central Bus Depot,16.02,,False
mum038,business,Bandra Kurla Complex,4.99,,False
mum038,colaba,Colaba,22.77,,False
mum039,airport,Chhatrapati Shivaji Maharaj International Airport,3.91,,False
mum039,railway,Chhatrapati Shivaji Maharaj Terminus,13.17,,False
mum039,bus,Mumbai Central Bus Depot,10.76,,False
mum039,business,Bandra Kurla Complex,2.26,,False
mum039,colaba,Colaba,17.38,,False
mum040,airport,Chhatrapati Shivaji Maharaj International Airport,1.44,,False
mum040,railway,Chhatrapati Shivaji Maharaj Terminus,18.17,,False
mum040,bus,Mumbai Central Bus Depot,15.55,,False
mum040,business,Bandra Kurla Complex,4.48,,False
mum040,colaba,Colaba,22.33,,False
mum041,airport,Chhatrapati Shivaji Maharaj International Airport,18.16,,False
mum041,railway,Chhatrapati Shivaji Maharaj Terminus,1.65,,False
mum041,bus,Mumbai Central Bus Depot,4.27,,False
mum041,business,Bandra Kurla Complex,15.25,,False
mum041,colaba,Colaba,2.88,,False
mum042,airport,Chhatrapati Shivaji Maharaj International Airport,1.9,,False
mum042,railway,Chhatrapati Shivaji Maharaj Terminus,18.35,,False
mum042,bus,Mumbai Central Bus Depot,15.82,,False
mum042,business,Bandra Kurla Complex,4.87,,False
mum042,colaba,Colaba,22.54,,False
mum043,airport,Chhatrapati Shivaji Maharaj International Airport,11.44,,False
mum043,railway,Chhatrapati Shivaji Maharaj Terminus,6.16,,False
mum043,bus,Mumbai Central Bus Depot,2.81,,False
mum043,business,Bandra Kurla Complex,8.43,,False
mum043,colaba,Colaba,9.81,,False
mum044,airport,Chhatrapati Shivaji Maharaj International Airport,3.97,,False
mum044,railway,Chhatrapati Shivaji Maharaj Terminus,16.83,,False
mum044,bus,Mumbai Central Bus Depot,13.57,,False
mum044,business,Bandra Kurla Complex,3.69,,False
mum044,colaba,Colaba,20.58,,False
mum045,airport,Chhatrapati Shivaji Maharaj International Airport,2.62,,False
mum045,railway,Chhatrapati Shivaji Maharaj Terminus,18.59,,False
mum045,bus,Mumbai Central Bus Depot,16.18,,False
mum045,business,Bandra Kurla Complex,5.45,,False
mum045,colaba,Colaba,22.82,,False
mum046,airport,Chhatrapati Shivaji Maharaj International Airport,3.96,,False
mum046,railway,Chhatrapati Shivaji Maharaj Terminus,17.05,,False
mum046,bus,Mumbai Central Bus Depot,13.8,,False
mum046,business,Bandra Kurla Complex,3.86,,False
mum046,colaba,Colaba,20.81,,False
mum047,airport,Chhatrapati Shivaji Maharaj International Airport,1.57,,False
mum047,railway,Chhatrapati Shivaji Maharaj Terminus,17.44,,False
mum047,bus,Mumbai Central Bus Depot,14.5,,False
mum047,business,Bandra Kurla Complex,3.37,,False
mum047,colaba,Colaba,21.44,,False
mum048,airport,Chhatrapati Shivaji Maharaj International Airport,2.73,,False
mum048,railway,Chhatrapati Shivaji Maharaj Terminus,19.57,,False
mum048,bus,Mumbai Central Bus Depot,16.74,,False
mum048,business,Bandra Kurla Complex,5.53,,False
mum048,colaba,Colaba,23.64,,False
mum049,airport,Chhatrapati Shivaji Maharaj International Airport,17.84,,False
mum049,railway,Chhatrapati Shivaji Maharaj Terminus,1.34,,False
mum049,bus,Mumbai Central Bus Depot,4.01,,False
mum049,business,Bandra Kurla Complex,14.94,,False
mum049,colaba,Colaba,3.2,,False
mum050,airport,Chhatrapati Shivaji Maharaj International Airport,16.77,,False
mum050,railway,Chhatrapati Shivaji Maharaj Terminus,0.86,,False
mum050,bus,Mumbai Central Bus Depot,3.08,,False
mum050,business,Bandra Kurla Complex,13.87,,False
mum050,colaba,Colaba,4.28,,False
mum051,airport,Chhatrapati Shivaji Maharaj International Airport,14.15,,False
mum051,railway,Chhatrapati Shivaji Maharaj Terminus,3.41,,False
mum051,bus,Mumbai Central Bus Depot,0.46,,False
mum051,business,Bandra Kurla Complex,11.18,,False
mum051,colaba,Colaba,6.96,,False
mum052,airport,Chhatrapati Shivaji Maharaj International Airport,2.32,,False
mum052,railway,Chhatrapati Shivaji Maharaj Terminus,16.48,,False
mum052,bus,Mumbai Central Bus Depot,14.17,,False
mum052,business,Bandra Kurla Complex,4.02,,False
mum052,colaba,Colaba,20.73,,False
mum053,airport,Chhatrapati Shivaji Maharaj International Airport,17.25,,False
mum053,railway,Chhatrapati Shivaji Maharaj Terminus,0.71,,False
mum053,bus,Mumbai Central Bus Depot,4.34,,False
mum053,business,Bandra Kurla Complex,14.47,,False
mum053,colaba,Colaba,4.28,,False
mum054,airport,Chhatrapati Shivaji Maharaj International Airport,1.79,,False
mum054,railway,Chhatrapati Shivaji Maharaj Terminus,15.57,,False
mum054,bus,Mumbai Central Bus Depot,13.09,,False
mum054,business,Bandra Kurla Complex,2.66,,False
mum054,colaba,Colaba,19.77,,False
mum055,airport,Chhatrapati Shivaji Maharaj International Airport,17.51,,False
mum055,railway,Chhatrapati Shivaji Maharaj Terminus,0.61,,False
mum055,bus,Mumbai Central Bus Depot,4.11,,False
mum055,business,Bandra Kurla Complex,14.66,,False
mum055,colaba,Colaba,3.73,,False
mum056,airport,Chhatrapati Shivaji Maharaj International Airport,1.26,,False
mum056,railway,Chhatrapati Shivaji Maharaj Terminus,17.08,,False
mum056,bus,Mumbai Central Bus Depot,14.18,,False
mum056,business,Bandra Kurla Complex,3.0,,False
mum056,colaba,Colaba,21.1,,False
mum057,airport,Chhatrapati Shivaji Maharaj International Airport,4.17,,False
mum057,railway,Chhatrapati Shivaji Maharaj Terminus,17.86,,False
mum057,bus,Mumbai Central Bus Depot,14.6,,False
mum057,business,Bandra Kurla Complex,4.55,,False
mum057,colaba,Colaba,21.61,,False
mum058,airport,Chhatrapati Shivaji Maharaj International Airport,1.45,,False
mum058,railway,Chhatrapati Shivaji Maharaj Terminus,17.48,,False
mum058,bus,Mumbai Central Bus Depot,14.56,,False
mum058,business,Bandra Kurla Complex,3.41,,False
mum058,colaba,Colaba,21.5,,False
mum059,airport,Chhatrapati Shivaji Maharaj International Airport,15.13,,False
mum059,railway,Chhatrapati Shivaji Maharaj Terminus,3.35,,False
mum059,bus,Mumbai Central Bus Depot,0.96,,False
mum059,business,Bandra Kurla Complex,12.13,,False
mum059,colaba,Colaba,6.21,,False
mum060,airport,Chhatrapati Shivaji Maharaj International Airport,3.16,,False
mum060,railway,Chhatrapati Shivaji Maharaj Terminus,19.61,,False
mum060,bus,Mumbai Central Bus Depot,16.64,,False
mum060,business,Bandra Kurla Complex,5.54,,False
mum060,colaba,Colaba,23.6,,False
mum061,airport,Chhatrapati Shivaji Maharaj International Airport,19.29,,False
mum061,railway,Chhatrapati Shivaji Maharaj Terminus,2.38,,False
mum061,bus,Mumbai Central Bus Depot,5.77,,False
mum061,business,Bandra Kurla Complex,16.45,,False
mum061,colaba,Colaba,2.28,,False
mum062,airport,Chhatrapati Shivaji Maharaj International Airport,2.48,,False
mum062,railway,Chhatrapati Shivaji Maharaj Terminus,19.33,,False
mum062,bus,Mumbai Central Bus Depot,16.68,,False
mum062,business,Bandra Kurla Complex,5.53,,False
mum062,colaba,Colaba,23.48,,False
mum063,airport,Chhatrapati Shivaji Maharaj International Airport,2.34,,False
mum063,railway,Chhatrapati Shivaji Maharaj Terminus,18.88,,False
mum063,bus,Mumbai Central Bus Depot,15.97,,False
mum063,business,Bandra Kurla Complex,4.81,,False
mum063,colaba,Colaba,22.91,,False
mum064,airport,Chhatrapati Shivaji Maharaj International Airport,14.21,,False
mum064,railway,Chhatrapati Shivaji Maharaj Terminus,3.67,,False
mum064,bus,Mumbai Central Bus Depot,0.01,,False
mum064,business,Bandra Kurla Complex,11.22,,False
mum064,colaba,Colaba,7.0,,False
mum065,airport,Chhatrapati Shivaji Maharaj International Airport,15.24,,False
mum065,railway,Chhatrapati Shivaji Maharaj Terminus,1.71,,False
mum065,bus,Mumbai Central Bus Depot,2.27,,False
mum065,business,Bandra Kurla Complex,12.38,,False
mum065,colaba,Colaba,5.85,,False
mum066,airport,Chhatrapati Shivaji Maharaj International Airport,17.04,,False
mum066,railway,Chhatrapati Shivaji Maharaj Terminus,0.85,,False
mum066,bus,Mumbai Central Bus Depot,3.33,,False
mum066,business,Bandra Kurla Complex,14.15,,False
mum066,colaba,Colaba,4.01,,False
mum067,airport,Chhatrapati Shivaji Maharaj International Airport,15.02,,False
mum067,railway,Chhatrapati Shivaji Maharaj Terminus,1.92,,False
mum067,bus,Mumbai Central Bus Depot,2.23,,False
mum067,business,Bandra Kurla Complex,12.17,,False
mum067,colaba,Colaba,6.08,,False
mum068,airport,Chhatrapati Shivaji Maharaj International Airport,3.54,,False
mum068,railway,Chhatrapati Shivaji Maharaj Terminus,20.45,,False
mum068,bus,Mumbai Central Bus Depot,17.68,,False
mum068,business,Bandra Kurla Complex,6.47,,False
mum068,colaba,Colaba,24.55,,False
mum069,airport,Chhatrapati Shivaji Maharaj International Airport,15.31,,False
mum069,railway,Chhatrapati Shivaji Maharaj Terminus,4.08,,False
mum069,bus,Mumbai Central Bus Depot,1.54,,False
mum069,business,Bandra Kurla Complex,12.27,,False
mum069,colaba,Colaba,6.44,,False
mum070,airport,Chhatrapati Shivaji Maharaj International Airport,1.85,,False
mum070,railway,Chhatrapati Shivaji Maharaj Terminus,17.62,,False
mum070,bus,Mumbai Central Bus Depot,15.18,,False
mum070,business,Bandra Kurla Complex,4.48,,False
mum070,colaba,Colaba,21.84,,False
mum071,airport,Chhatrapati Shivaji Maharaj International Airport,15.63,,False
mum071,railway,Chhatrapati Shivaji Maharaj Terminus,1.32,,False
mum071,bus,Mumbai Central Bus Depot,2.53,,False
mum071,business,Bandra Kurla Complex,12.78,,False
mum071,colaba,Colaba,5.47,,False
mum072,airport,Chhatrapati Shivaji Maharaj International Airport,2.49,,False
mum072,railway,Chhatrapati Shivaji Maharaj Terminus,14.58,,False
mum072,bus,Mumbai Central Bus Depot,12.07,,False
mum072,business,Bandra Kurla Complex,1.95,,False
mum072,colaba,Colaba,18.77,,False
mum073,airport,Chhatrapati Shivaji Maharaj International Airport,4.14,,False
mum073,railway,Chhatrapati Shivaji Maharaj Terminus,17.58,,False
mum073,bus,Mumbai Central Bus Depot,14.31,,False
mum073,business,Bandra Kurla Complex,4.33,,False
mum073,colaba,Colaba,21.33,,False
mum074,airport,Chhatrapati Shivaji Maharaj International Airport,14.08,,False
mum074,railway,Chhatrapati Shivaji Maharaj Terminus,3.19,,False
mum074,bus,Mumbai Central Bus Depot,0.95,,False
mum074,business,Bandra Kurla Complex,11.14,,False
mum074,colaba,Colaba,6.97,,False
mum075,airport,Chhatrapati Shivaji Maharaj International Airport,4.02,,False
mum075,railway,Chhatrapati Shivaji Maharaj Terminus,16.7,,False
mum075,bus,Mumbai Central Bus Depot,13.43,,False
mum075,business,Bandra Kurla Complex,3.63,,False
mum075,colaba,Colaba,20.44,,False
mum076,airport,Chhatrapati Shivaji Maharaj International Airport,6.27,,False
mum076,railway,Chhatrapati Shivaji Maharaj Terminus,22.71,,False
mum076,bus,Mumbai Central Bus Depot,20.28,,False
mum076,business,Bandra Kurla Complex,9.32,,False
mum076,colaba,Colaba,26.94,,False
mum077,airport,Chhatrapati Shivaji Maharaj International Airport,19.55,,False
mum077,railway,Chhatrapati Shivaji Maharaj Terminus,2.64,,False
mum077,bus,Mumbai Central Bus Depot,5.94,,False
mum077,business,Bandra Kurla Complex,16.7,,False
mum077,colaba,Colaba,1.97,,False
mum078,airport,Chhatrapati Shivaji Maharaj International Airport,11.86,,False
mum078,railway,Chhatrapati Shivaji Maharaj Terminus,26.27,,False
mum078,bus,Mumbai Central Bus Depot,22.81,,False
mum078,business,Bandra Kurla Complex,13.26,,False
mum078,colaba,Colaba,29.73,,False
mum079,airport,Chhatrapati Shivaji Maharaj International Airport,20.02,,False
mum079,railway,Chhatrapati Shivaji Maharaj Terminus,3.25,,False
mum079,bus,Mumbai Central Bus Depot,6.12,,False
mum079,business,Bandra Kurla Complex,17.13,,False
mum079,colaba,Colaba,1.09,,False
mum080,airport,Chhatrapati Shivaji Maharaj International Airport,11.86,,False
mum080,railway,Chhatrapati Shivaji Maharaj Terminus,25.38,,False
mum080,bus,Mumbai Central Bus Depot,21.85,,False
mum080,business,Bandra Kurla Complex,12.88,,False
mum080,colaba,Colaba,28.7,,False
mum081,airport,Chhatrapati Shivaji Maharaj International Airport,22.72,,False
mum081,railway,Chhatrapati Shivaji Maharaj Terminus,38.9,,False
mum081,bus,Mumbai Central Bus Depot,36.7,,False
mum081,business,Bandra Kurla Complex,25.78,,False
mum081,colaba,Colaba,43.2,,False
mum082,airport,Chhatrapati Shivaji Maharaj International Airport,1.61,,False
mum082,railway,Chhatrapati Shivaji Maharaj Terminus,18.41,,False
mum082,bus,Mumbai Central Bus Depot,15.59,,False
mum082,business,Bandra Kurla Complex,4.38,,False
mum082,colaba,Colaba,22.48,,False
mum083,airport,Chhatrapati Shivaji Maharaj International Airport,4.89,,False
mum083,railway,Chhatrapati Shivaji Maharaj Terminus,18.86,,False
mum083,bus,Mumbai Central Bus Depot,15.56,,False
mum083,business,Bandra Kurla Complex,5.58,,False
mum083,colaba,Colaba,22.57,,False
mum084,airport,Chhatrapati Shivaji Maharaj International Airport,8.12,,False
mum084,railway,Chhatrapati Shivaji Maharaj Terminus,24.79,,False
mum084,bus,Mumbai Central Bus Depot,21.78,,False
mum084,business,Bandra Kurla Complex,10.72,,False
mum084,colaba,Colaba,28.76,,False
mum085,airport,Chhatrapati Shivaji Maharaj International Airport,6.43,,False
mum085,railway,Chhatrapati Shivaji Maharaj Terminus,22.09,,False
mum085,bus,Mumbai Central Bus Depot,18.88,,False
mum085,business,Bandra Kurla Complex,8.3,,False
mum085,colaba,Colaba,25.89,,False
mum086,airport,Chhatrapati Shivaji Maharaj International Airport,2.42,,False
mum086,railway,Chhatrapati Shivaji Maharaj Terminus,19.22,,False
mum086,bus,Mumbai Central Bus Depot,16.59,,False
mum086,business,Bandra Kurla Complex,5.48,,False
mum086,colaba,Colaba,23.38,,False
mum087,airport,Chhatrapati Shivaji Maharaj International Airport,5.71,,False
mum087,railway,Chhatrapati Shivaji Maharaj Terminus,21.27,,False
mum087,bus,Mumbai Central Bus Depot,19.08,,False
mum087,business,Bandra Kurla Complex,8.57,,False
mum087,colaba,Colaba,25.56,,False
mum088,airport,Chhatrapati Shivaji Maharaj International Airport,4.21,,False
mum088,railway,Chhatrapati Shivaji Maharaj Terminus,17.64,,False
mum088,bus,Mumbai Central Bus Depot,14.37,,False
mum088,business,Bandra Kurla Complex,4.41,,False
mum088,colaba,Colaba,21.38,,False
mum089,airport,Chhatrapati Shivaji Maharaj International Airport,2.53,,False
mum089,railway,Chhatrapati Shivaji Maharaj Terminus,19.44,,False
mum089,bus,Mumbai Central Bus Depot,16.72,,False
mum089,business,Bandra Kurla Complex,5.53,,False
mum089,colaba,Colaba,23.56,,False
mum090,airport,Chhatrapati Shivaji Maharaj International Airport,17.64,,False
mum090,railway,Chhatrapati Shivaji Maharaj Terminus,33.29,,False
mum090,bus,Mumbai Central Bus Depot,31.28,,False
mum090,business,Bandra Kurla Complex,20.66,,False
mum090,colaba,Colaba,37.61,,False
mum091,airport,Chhatrapati Shivaji Maharaj International Airport,5.98,,False
mum091,railway,Chhatrapati Shivaji Maharaj Terminus,22.45,,False
mum091,bus,Mumbai Central Bus Depot,20.01,,False
mum091,business,Bandra Kurla Complex,9.04,,False
mum091,colaba,Colaba,26.68,,False
mum092,airport,Chhatrapati Shivaji Maharaj International Airport,19.05,,False
mum092,railway,Chhatrapati Shivaji Maharaj Terminus,2.16,,False
mum092,bus,Mumbai Central Bus Depot,5.39,,False
mum092,business,Bandra Kurla Complex,16.19,,False
mum092,colaba,Colaba,2.23,,False
mum093,airport,Chhatrapati Shivaji Maharaj International Airport,4.66,,False
mum093,railway,Chhatrapati Shivaji Maharaj Terminus,14.67,,False
mum093,bus,Mumbai Central Bus Depot,11.38,,False
mum093,business,Bandra Kurla Complex,2.72,,False
mum093,colaba,Colaba,18.39,,False
mum094,airport,Chhatrapati Shivaji Maharaj International Airport,18.74,,False
mum094,railway,Chhatrapati Shivaji Maharaj Terminus,1.83,,False
mum094,bus,Mumbai Central Bus Depot,5.27,,False
mum094,business,Bandra Kurla Complex,15.91,,False
mum094,colaba,Colaba,2.7,,False
mum095,airport,Chhatrapati Shivaji Maharaj International Airport,2.81,,False
mum095,railway,Chhatrapati Shivaji Maharaj Terminus,18.89,,False
mum095,bus,Mumbai Central Bus Depot,16.47,,False
mum095,business,Bandra Kurla Complex,5.69,,False
mum095,colaba,Colaba,23.12,,False
mum096,airport,Chhatrapati Shivaji Maharaj International Airport,17.48,,False
mum096,railway,Chhatrapati Shivaji Maharaj Terminus,33.27,,False
mum096,bus,Mumbai Central Bus Depot,31.2,,False
mum096,business,Bandra Kurla Complex,20.51,,False
mum096,colaba,Colaba,37.58,,False
