hotel_id,landmark_type,landmark_name,distance_km,travel_time_minutes,traffic_aware
ben035,bus,Majestic Bus Stand (Kempegowda Bus Station),0.33,,False
ben035,business,Whitefield,18.96,,False
ben035,electronic_city,Electronic City,17.53,,False
ben036,airport,Kempegowda International Airport,30.63,,False
ben036,railway,Krantivira Sangolli Rayanna Railway Station,4.64,,False
ben036,bus,Majestic Bus Stand (Kempegowda Bus Station),4.4,,False
ben036,business,Whitefield,17.01,,False
ben036,electronic_city,Electronic City,13.21,,False
ben037,airport,Kempegowda International Airport,26.46,,False
ben037,railway,Krantivira Sangolli Rayanna Railway Station,5.6,,False
ben037,bus,Majestic Bus Stand (Kempegowda Bus Station),5.13,,False
ben037,business,Whitefield,14.14,,False
ben037,electronic_city,Electronic City,15.22,,False
ben038,airport,Kempegowda International Airport,23.49,,False
ben038,railway,Krantivira Sangolli Rayanna Railway Station,5.39,,False
ben038,bus,Majestic Bus Stand (Kempegowda Bus Station),5.2,,False
ben038,business,Whitefield,18.79,,False
ben038,electronic_city,Electronic City,21.4,,False
ben039,airport,Kempegowda International Airport,27.15,,False
ben039,railway,Krantivira Sangolli Rayanna Railway Station,5.36,,False
ben039,bus,Majestic Bus Stand (Kempegowda Bus Station),4.9,,False
ben039,business,Whitefield,14.42,,False
ben039,electronic_city,Electronic City,14.72,,False
ben040,airport,Kempegowda International Airport,32.66,,False
ben040,railway,Krantivira Sangolli Rayanna Railway Station,5.7,,False
ben040,bus,Majestic Bus Stand (Kempegowda Bus Station),5.61,,False
ben040,business,Whitefield,18.38,,False
ben040,electronic_city,Electronic City,12.4,,False
ben041,airport,Kempegowda International Airport,26.59,,False
ben041,railway,Krantivira Sangolli Rayanna Railway Station,2.23,,False
ben041,bus,Majestic Bus Stand (Kempegowda Bus Station),1.9,,False
ben041,business,Whitefield,18.3,,False
ben041,electronic_city,Electronic City,18.39,,False
ben042,airport,Kempegowda International Airport,31.65,,False
ben042,railway,Krantivira Sangolli Rayanna Railway Station,3.36,,False
ben042,bus,Majestic Bus Stand (Kempegowda Bus Station),3.43,,False
ben042,business,Whitefield,19.81,,False
ben042,electronic_city,Electronic City,15.13,,False
ben043,airport,Kempegowda International Airport,32.56,,False
ben043,railway,Krantivira Sangolli Rayanna Railway Station,5.6,,False
ben043,bus,Majestic Bus Stand (Kempegowda Bus Station),5.51,,False
ben043,business,Whitefield,18.35,,False
ben043,electronic_city,Electronic City,12.48,,False
ben044,airport,Kempegowda International Airport,26.91,,False
ben044,railway,Krantivira Sangolli Rayanna Railway Station,2.92,,False
ben044,bus,Majestic Bus Stand (Kempegowda Bus Station),2.45,,False
ben044,business,Whitefield,16.89,,False
ben044,electronic_city,Electronic City,16.85,,False
ben045,airport,Kempegowda International Airport,27.22,,False
ben045,railway,Krantivira Sangolli Rayanna Railway Station,8.2,,False
ben045,bus,Majestic Bus Stand (Kempegowda Bus Station),7.76,,False
ben045,business,Whitefield,11.73,,False
ben045,electronic_city,Electronic City,13.15,,False
ben046,airport,Kempegowda International Airport,25.21,,False
ben046,railway,Krantivira Sangolli Rayanna Railway Station,7.58,,False
ben046,bus,Majestic Bus Stand (Kempegowda Bus Station),7.11,,False
ben046,business,Whitefield,12.22,,False
ben046,electronic_city,Electronic City,15.4,,False
ben047,airport,Kempegowda International Airport,29.53,,False
ben047,railway,Krantivira Sangolli Rayanna Railway Station,3.52,,False
ben047,bus,Majestic Bus Stand (Kempegowda Bus Station),3.21,,False
ben047,business,Whitefield,17.1,,False
ben047,electronic_city,Electronic City,14.47,,False
ben048,airport,Kempegowda International Airport,26.01,,False
ben048,railway,Krantivira Sangolli Rayanna Railway Station,4.21,,False
ben048,bus,Majestic Bus Stand (Kempegowda Bus Station),3.75,,False
ben048,business,Whitefield,15.7,,False
ben048,electronic_city,Electronic City,16.74,,False
ben049,airport,Kempegowda International Airport,28.18,,False
ben049,railway,Krantivira Sangolli Rayanna Railway Station,1.16,,False
ben049,bus,Majestic Bus Stand (Kempegowda Bus Station),0.7,,False
ben049,business,Whitefield,18.57,,False
ben049,electronic_city,Electronic City,17.19,,False
ben050,airport,Kempegowda International Airport,30.65,,False
ben050,railway,Krantivira Sangolli Rayanna Railway Station,4.84,,False
ben050,bus,Majestic Bus Stand (Kempegowda Bus Station),4.6,,False
ben050,business,Whitefield,16.84,,False
ben050,electronic_city,Electronic City,13.02,,False
ben051,airport,Kempegowda International Airport,35.9,,False
ben051,railway,Krantivira Sangolli Rayanna Railway Station,10.53,,False
ben051,bus,Majestic Bus Stand (Kempegowda Bus Station),10.4,,False
ben051,business,Whitefield,17.88,,False
ben051,electronic_city,Electronic City,7.76,,False
ben052,airport,Kempegowda International Airport,26.27,,False
ben052,railway,Krantivira Sangolli Rayanna Railway Station,7.91,,False
ben052,bus,Majestic Bus Stand (Kempegowda Bus Station),7.45,,False
ben052,business,Whitefield,11.84,,False
ben052,electronic_city,Electronic City,14.18,,False
ben053,airport,Kempegowda International Airport,27.69,,False
ben053,railway,Krantivira Sangolli Rayanna Railway Station,1.15,,False
ben053,bus,Majestic Bus Stand (Kempegowda Bus Station),0.79,,False
ben053,business,Whitefield,18.86,,False
ben053,electronic_city,Electronic City,17.93,,False
ben054,airport,Kempegowda International Airport,28.12,,False
ben054,railway,Krantivira Sangolli Rayanna Railway Station,1.03,,False
ben054,bus,Majestic Bus Stand (Kempegowda Bus Station),0.56,,False
ben054,business,Whitefield,18.72,,False
ben054,electronic_city,Electronic City,17.4,,False
ben055,airport,Kempegowda International Airport,32.86,,False
ben055,railway,Krantivira Sangolli Rayanna Railway Station,5.68,,False
ben055,bus,Majestic Bus Stand (Kempegowda Bus Station),5.61,,False
ben055,business,Whitefield,18.7,,False
ben055,electronic_city,Electronic City,12.56,,False
ben056,airport,Kempegowda International Airport,32.82,,False
ben056,railway,Krantivira Sangolli Rayanna Railway Station,8.48,,False
ben056,bus,Majestic Bus Stand (Kempegowda Bus Station),8.24,,False
ben056,business,Whitefield,15.72,,False
ben056,electronic_city,Electronic City,9.37,,False
ben057,airport,Kempegowda International Airport,26.75,,False
ben057,railway,Krantivira Sangolli Rayanna Railway Station,5.64,,False
ben057,bus,Majestic Bus Stand (Kempegowda Bus Station),5.18,,False
ben057,business,Whitefield,14.1,,False
ben057,electronic_city,Electronic City,14.91,,False
ben058,airport,Kempegowda International Airport,38.72,,False
ben058,railway,Krantivira Sangolli Rayanna Railway Station,17.58,,False
ben058,bus,Majestic Bus Stand (Kempegowda Bus Station),17.33,,False
ben058,business,Whitefield,15.85,,False
ben058,electronic_city,Electronic City,1.08,,False
ben059,airport,Kempegowda International Airport,28.29,,False
ben059,railway,Krantivira Sangolli Rayanna Railway Station,0.86,,False
ben059,bus,Majestic Bus Stand (Kempegowda Bus Station),0.4,,False
ben059,business,Whitefield,18.87,,False
ben059,electronic_city,Electronic City,17.39,,False
ben060,airport,Kempegowda International Airport,27.21,,False
ben060,railway,Krantivira Sangolli Rayanna Railway Station,4.54,,False
ben060,bus,Majestic Bus Stand (Kempegowda Bus Station),4.09,,False
ben060,business,Whitefield,15.21,,False
ben060,electronic_city,Electronic City,15.22,,False
ben061,airport,Kempegowda International Airport,28.04,,False
ben061,railway,Krantivira Sangolli Rayanna Railway Station,3.74,,False
ben061,bus,Majestic Bus Stand (Kempegowda Bus Station),3.32,,False
ben061,business,Whitefield,16.12,,False
ben061,electronic_city,Electronic City,15.12,,False
ben062,airport,Kempegowda International Airport,28.52,,False
ben062,railway,Krantivira Sangolli Rayanna Railway Station,0.91,,False
ben062,bus,Majestic Bus Stand (Kempegowda Bus Station),0.5,,False
ben062,business,Whitefield,18.84,,False
ben062,electronic_city,Electronic City,17.15,,False
ben063,airport,Kempegowda International Airport,27.63,,False
ben063,railway,Krantivira Sangolli Rayanna Railway Station,14.52,,False
ben063,bus,Majestic Bus Stand (Kempegowda Bus Station),14.08,,False
ben063,business,Whitefield,5.94,,False
ben063,electronic_city,Electronic City,12.41,,False
ben064,airport,Kempegowda International Airport,26.77,,False
ben064,railway,Krantivira Sangolli Rayanna Railway Station,5.15,,False
ben064,bus,Majestic Bus Stand (Kempegowda Bus Station),4.69,,False
ben064,business,Whitefield,14.58,,False
ben064,electronic_city,Electronic City,15.21,,False
ben065,airport,Kempegowda International Airport,28.42,,False
ben065,railway,Krantivira Sangolli Rayanna Railway Station,3.23,,False
ben065,bus,Majestic Bus Stand (Kempegowda Bus Station),2.82,,False
ben065,business,Whitefield,16.73,,False
ben065,electronic_city,Electronic City,15.25,,False
ben066,airport,Kempegowda International Airport,28.57,,False
ben066,railway,Krantivira Sangolli Rayanna Railway Station,1.31,,False
ben066,bus,Majestic Bus Stand (Kempegowda Bus Station),0.91,,False
ben066,business,Whitefield,18.5,,False
ben066,electronic_city,Electronic City,16.77,,False
ben067,airport,Kempegowda International Airport,29.08,,False
ben067,railway,Krantivira Sangolli Rayanna Railway Station,0.6,,False
ben067,bus,Majestic Bus Stand (Kempegowda Bus Station),0.61,,False
ben067,business,Whitefield,19.44,,False
ben067,electronic_city,Electronic City,17.23,,False
ben068,airport,Kempegowda International Airport,31.19,,False
ben068,railway,Krantivira Sangolli Rayanna Railway Station,8.46,,False
ben068,bus,Majestic Bus Stand (Kempegowda Bus Station),8.14,,False
ben068,business,Whitefield,14.01,,False
ben068,electronic_city,Electronic City,9.95,,False
ben069,airport,Kempegowda International Airport,26.27,,False
ben069,railway,Krantivira Sangolli Rayanna Railway Station,16.21,,False
ben069,bus,Majestic Bus Stand (Kempegowda Bus Station),15.75,,False
ben069,business,Whitefield,3.68,,False
ben069,electronic_city,Electronic City,14.42,,False
ben070,airport,Kempegowda International Airport,27.57,,False
ben070,railway,Krantivira Sangolli Rayanna Railway Station,1.97,,False
ben070,bus,Majestic Bus Stand (Kempegowda Bus Station),1.5,,False
ben070,business,Whitefield,17.79,,False
ben070,electronic_city,Electronic City,17.03,,False
ben071,airport,Kempegowda International Airport,28.45,,False
ben071,railway,Krantivira Sangolli Rayanna Railway Station,3.75,,False
ben071,bus,Majestic Bus Stand (Kempegowda Bus Station),3.35,,False
ben071,business,Whitefield,16.27,,False
ben071,electronic_city,Electronic City,14.82,,False
ben072,airport,Kempegowda International Airport,34.25,,False
ben072,railway,Krantivira Sangolli Rayanna Railway Station,8.53,,False
ben072,bus,Majestic Bus Stand (Kempegowda Bus Station),8.39,,False
ben072,business,Whitefield,17.54,,False
ben072,electronic_city,Electronic City,9.51,,False
ben073,airport,Kempegowda International Airport,26.32,,False
ben073,railway,Krantivira Sangolli Rayanna Railway Station,2.69,,False
ben073,bus,Majestic Bus Stand (Kempegowda Bus Station),2.29,,False
ben073,business,Whitefield,17.68,,False
ben073,electronic_city,Electronic City,18.08,,False
ben074,airport,Kempegowda International Airport,0.42,,False
ben074,railway,Krantivira Sangolli Rayanna Railway Station,28.82,,False
ben074,bus,Majestic Bus Stand (Kempegowda Bus Station),28.54,,False
ben074,business,Whitefield,25.64,,False
ben074,electronic_city,Electronic City,39.5,,False
ben075,airport,Kempegowda International Airport,30.0,,False
ben075,railway,Krantivira Sangolli Rayanna Railway Station,13.59,,False
ben075,bus,Majestic Bus Stand (Kempegowda Bus Station),13.18,,False
ben075,business,Whitefield,8.49,,False
ben075,electronic_city,Electronic City,9.73,,False
ben076,airport,Kempegowda International Airport,25.17,,False
ben076,railway,Krantivira Sangolli Rayanna Railway Station,16.26,,False
ben076,bus,Majestic Bus Stand (Kempegowda Bus Station),15.8,,False
ben076,business,Whitefield,3.47,,False
ben076,electronic_city,Electronic City,15.48,,False
ben077,airport,Kempegowda International Airport,27.43,,False
ben077,railway,Krantivira Sangolli Rayanna Railway Station,5.14,,False
ben077,bus,Majestic Bus Stand (Kempegowda Bus Station),4.69,,False
ben077,business,Whitefield,14.67,,False
ben077,electronic_city,Electronic City,14.61,,False
ben078,airport,Kempegowda International Airport,27.91,,False
ben078,railway,Krantivira Sangolli Rayanna Railway Station,3.0,,False
ben078,bus,Majestic Bus Stand (Kempegowda Bus Station),2.56,,False
ben078,business,Whitefield,16.78,,False
ben078,electronic_city,Electronic City,15.8,,False
ben079,airport,Kempegowda International Airport,25.42,,False
ben079,railway,Krantivira Sangolli Rayanna Railway Station,5.38,,False
ben079,bus,Majestic Bus Stand (Kempegowda Bus Station),4.91,,False
ben079,business,Whitefield,14.57,,False
ben079,electronic_city,Electronic City,16.51,,False
ben080,airport,Kempegowda International Airport,28.38,,False
ben080,railway,Krantivira Sangolli Rayanna Railway Station,3.57,,False
ben080,bus,Majestic Bus Stand (Kempegowda Bus Station),3.16,,False
ben080,business,Whitefield,16.41,,False
ben080,electronic_city,Electronic City,15.01,,False
ben081,airport,Kempegowda International Airport,26.67,,False
ben081,railway,Krantivira Sangolli Rayanna Railway Station,5.85,,False
ben081,bus,Majestic Bus Stand (Kempegowda Bus Station),5.39,,False
ben081,business,Whitefield,13.89,,False
ben081,electronic_city,Electronic City,14.86,,False
ben082,airport,Kempegowda International Airport,23.84,,False
ben082,railway,Krantivira Sangolli Rayanna Railway Station,5.0,,False
ben082,bus,Majestic Bus Stand (Kempegowda Bus Station),4.8,,False
ben082,business,Whitefield,18.66,,False
ben082,electronic_city,Electronic City,21.02,,False
ben083,airport,Kempegowda International Airport,28.79,,False
ben083,railway,Krantivira Sangolli Rayanna Railway Station,1.1,,False
ben083,bus,Majestic Bus Stand (Kempegowda Bus Station),1.5,,False
ben083,business,Whitefield,20.7,,False
ben083,electronic_city,Electronic City,18.83,,False
ben084,airport,Kempegowda International Airport,27.95,,False
ben084,railway,Krantivira Sangolli Rayanna Railway Station,8.33,,False
ben084,bus,Majestic Bus Stand (Kempegowda Bus Station),7.9,,False
ben084,business,Whitefield,11.88,,False
ben084,electronic_city,Electronic City,12.43,,False
ben085,airport,Kempegowda International Airport,25.03,,False
ben085,railway,Krantivira Sangolli Rayanna Railway Station,4.09,,False
ben085,bus,Majestic Bus Stand (Kempegowda Bus Station),4.0,,False
ben085,business,Whitefield,19.7,,False
ben085,electronic_city,Electronic City,21.0,,False
ben086,airport,Kempegowda International Airport,27.53,,False
ben086,railway,Krantivira Sangolli Rayanna Railway Station,4.31,,False
ben086,bus,Majestic Bus Stand (Kempegowda Bus Station),3.86,,False
ben086,business,Whitefield,15.48,,False
ben086,electronic_city,Electronic City,15.1,,False
ben087,airport,Kempegowda International Airport,26.68,,False
ben087,railway,Krantivira Sangolli Rayanna Railway Station,5.64,,False
ben087,bus,Majestic Bus Stand (Kempegowda Bus Station),5.18,,False
ben087,business,Whitefield,14.1,,False
ben087,electronic_city,Electronic City,14.97,,False
ben088,airport,Kempegowda International Airport,6.55,,False
ben088,railway,Krantivira Sangolli Rayanna Railway Station,25.29,,False
ben088,bus,Majestic Bus Stand (Kempegowda Bus Station),25.1,,False
ben088,business,Whitefield,27.16,,False
ben088,electronic_city,Electronic City,38.62,,False
ben089,airport,Kempegowda International Airport,30.01,,False
ben089,railway,Krantivira Sangolli Rayanna Railway Station,2.9,,False
ben089,bus,Majestic Bus Stand (Kempegowda Bus Station),2.7,,False
ben089,business,Whitefield,18.08,,False
ben089,electronic_city,Electronic City,14.93,,False
ben090,airport,Kempegowda International Airport,30.05,,False
ben090,railway,Krantivira Sangolli Rayanna Railway Station,2.34,,False
ben090,bus,Majestic Bus Stand (Kempegowda Bus Station),2.21,,False
ben090,business,Whitefield,18.69,,False
ben090,electronic_city,Electronic City,15.51,,False
ben091,airport,Kempegowda International Airport,28.53,,False
ben091,railway,Krantivira Sangolli Rayanna Railway Station,8.98,,False
ben091,bus,Majestic Bus Stand (Kempegowda Bus Station),8.56,,False
ben091,business,Whitefield,11.56,,False
ben091,electronic_city,Electronic City,11.66,,False
ben092,airport,Kempegowda International Airport,30.75,,False
ben092,railway,Krantivira Sangolli Rayanna Railway Station,6.82,,False
ben092,bus,Majestic Bus Stand (Kempegowda Bus Station),6.51,,False
ben092,business,Whitefield,15.1,,False
ben092,electronic_city,Electronic City,11.33,,False
ben093,airport,Kempegowda International Airport,26.45,,False
ben093,railway,Krantivira Sangolli Rayanna Railway Station,4.78,,False
ben093,bus,Majestic Bus Stand (Kempegowda Bus Station),4.95,,False
ben093,business,Whitefield,22.38,,False
ben093,electronic_city,Electronic City,22.56,,False
ben094,airport,Kempegowda International Airport,28.11,,False
ben094,railway,Krantivira Sangolli Rayanna Railway Station,0.98,,False
ben094,bus,Majestic Bus Stand (Kempegowda Bus Station),0.51,,False
ben094,business,Whitefield,18.78,,False
ben094,electronic_city,Electronic City,17.47,,False
ben095,airport,Kempegowda International Airport,28.76,,False
ben095,railway,Krantivira Sangolli Rayanna Railway Station,0.32,,False
ben095,bus,Majestic Bus Stand (Kempegowda Bus Station),0.28,,False
ben095,business,Whitefield,19.45,,False
ben095,electronic_city,Electronic City,17.54,,False
ben096,airport,Kempegowda International Airport,24.89,,False
ben096,railway,Krantivira Sangolli Rayanna Railway Station,13.97,,False
ben096,bus,Majestic Bus Stand (Kempegowda Bus Station),13.5,,False
ben096,business,Whitefield,5.78,,False
ben096,electronic_city,Electronic City,14.96,,False
ben097,airport,Kempegowda International Airport,26.59,,False
ben097,railway,Krantivira Sangolli Rayanna Railway Station,3.93,,False
ben097,bus,Majestic Bus Stand (Kempegowda Bus Station),3.46,,False
ben097,business,Whitefield,15.85,,False
ben097,electronic_city,Electronic City,16.32,,False
ben098,airport,Kempegowda International Airport,28.26,,False
ben098,railway,Krantivira Sangolli Rayanna Railway Station,0.89,,False
ben098,bus,Majestic Bus Stand (Kempegowda Bus Station),0.43,,False
ben098,business,Whitefield,18.84,,False
ben098,electronic_city,Electronic City,17.39,,False
ben099,airport,Kempegowda International Airport,14.42,,False
ben099,railway,Krantivira Sangolli Rayanna Railway Station,14.38,,False
ben099,bus,Majestic Bus Stand (Kempegowda Bus Station),14.08,,False
ben099,business,Whitefield,17.23,,False
ben099,electronic_city,Electronic City,26.69,,False
ben100,airport,Kempegowda International Airport,27.99,,False
ben100,railway,Krantivira Sangolli Rayanna Railway Station,1.16,,False
ben100,bus,Majestic Bus Stand (Kempegowda Bus Station),0.69,,False
ben100,business,Whitefield,18.61,,False
ben100,electronic_city,Electronic City,17.41,,False
