hotel_id,city,display_name,latitude,longitude,formatted_address,hospitals_count_1km,pharmacies_count_1km,shopping_count_1km,restaurants_count_1km,banks_count_1km,parks_count_1km,fuel_stations_count_2_5km,ev_charging_count_2_5km,entertainment_count_2_5km,transport_hubs_count_2_5km,walkability_score,shopping_score,restaurant_score,bank_score,green_space_score,hospital_score,pharmacy_score,entertainment_score,locality_score
ben023,Bengaluru,Akshaya Aura Hotel,12.9762639,77.5793778,"6, Kalidasa Marg, Gandhi Nagar, Bengaluru, Karnataka 560009, India",9,5,4,71,50,0,11,6,18,227,79,50,100,100,0,100,62,100,100
ben024,Bengaluru,"ITC Windsor, a Luxury Collection Hotel, Bengaluru",12.994131099999999,77.5858958,"Windsor Square, 25, Golf Course Rd, Abshot Layout, Vasanth Nagar, Bengaluru, Karnataka 560052, India",8,2,2,54,24,0,8,4,14,219,66,25,100,100,0,100,25,100,100
ben025,Bengaluru,Saavees Residency,12.9978999,77.5522823,"2nd Floor, XHX2+4WH, 677, 12th Main Rd, behind Navarang Theatre, 2nd Block, Rajajinagar, Bengaluru, Karnataka 560010, India",41,24,6,98,52,0,15,1,6,176,93,75,100,100,0,100,100,100,100
ben026,Bengaluru,"ICON Boutique Hotel, Domlur, Indiranagar",12.9650099,77.63835519999999,"210, 1st Main Rd, near Domlur, 2nd stage Indiranagar, Stage 2, Domlur, Bengaluru, Karnataka 560071, India",32,25,15,185,51,1,1,6,4,83,100,100,100,100,20,100,100,80,100
ben027,Bengaluru,City Centre Residency,12.979281799999999,77.6374831,"metro station, 350, 12th A Cross Rd, near Indiranagar, Indira Nagar 1st Stage, Stage 1, Indiranagar, Bengaluru, Karnataka 560038, India",49,32,10,188,73,1,2,7,5,79,100,100,100,100,20,100,100,100,100
ben028,Bengaluru,Nalapad Hotel Bangalore International,12.9847938,77.5791746,"2A-2B, Crescent Rd, near Racecourse, High Grounds, Gandhi Nagar, Bengaluru, Karnataka 560001, India",9,10,2,76,29,0,10,4,14,234,81,25,100,100,0,100,100,100,100
ben029,Bengaluru,Octave Hotel & Spa JP Nagar,12.910926,77.576825,"9th Cross Rd, SBI Colony, 1st Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",28,8,6,29,26,1,10,1,6,94,93,75,100,100,20,100,100,100,100
ben030,Bengaluru,The Kanishka Grand,12.9781546,77.5800721,"2, 2nd Main Rd, Gandhi Nagar, Bengaluru, Karnataka 560009, India",9,7,3,76,48,0,11,5,18,237,81,37,100,100,0,100,87,100,100
ben031,Bengaluru,Hotel Hindusthan International SELECT,12.906554999999999,77.592947,"686,15th Cross, Ring road, Jeewan Griha Colony, 2nd Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",16,6,8,108,34,0,7,2,9,79,95,100,100,100,0,100,75,100,100
ben032,Bengaluru,Treebo Sahara Suites,12.926214799999999,77.6169424,"84, Hosur Rd, Zuzuvadi, Madiwala, 1st Stage, BTM Layout, Bengaluru, Karnataka 560068, India",27,10,9,118,26,0,8,8,6,83,100,100,100,100,0,100,100,100,100
ben033,Bengaluru,Hotel Royal Orchid,12.957500999999999,77.64409619999999,"adjoining KGA Golf Course, 1, Golf Avenue, HAL Old Airport Rd, Domlur, Bengaluru, Karnataka 560071, India",12,18,11,68,38,1,1,5,3,57,100,100,100,100,20,100,100,60,100
ben034,Bengaluru,The Elanza Hotel,12.9652818,77.6019805,"88/2, Richmond Rd, Richmond Town, Bengaluru, Karnataka 560025, India",15,16,12,161,46,1,6,6,14,141,100,100,100,100,20,100,100,100,100
ben035,Bengaluru,SRI HARI PRESENTA,12.979314299999999,77.575181,"239, Subedar Chatram Rd, near ANAND RAO CIRCLE, Gandhi Nagar, Bengaluru, Karnataka 560001, India",10,10,4,78,44,0,9,4,15,243,87,50,100,100,0,100,100,100,100
ben036,Bengaluru,"Treebo Hotel Zion, Bangalore",12.945534499999999,77.59494819999999,"No 61, Zion Hotel, 1st Main Road, Arekapanahalli, 10th Cross Rd, Someshwara Nagar, Mavalli, Bengaluru, Karnataka 560011, India",27,17,2,33,19,0,13,3,8,96,81,25,100,100,0,100,100,100,100
ben037,Bengaluru,Radisson Hotel Bengaluru City Center,12.976218399999999,77.6196119,"2, Gangadhar Chetty Rd, Halasuru, Yellappa Chetty Layout, Sivanchetti Gardens, Bengaluru, Karnataka 560042, India",9,4,6,61,47,0,2,11,13,109,83,75,100,100,0,100,50,100,100
ben038,Bengaluru,Nice Stay - The Business Hotel,13.0233662,77.5854489,"10, Suguna House, 1st Main, Palace Ground, IISc, Between Mekhri Circle and Hebbal, &, CPRI Rd, near CBI Office, near Armane Nagar, HGH Layout, Ganganagar, Bengaluru, Karnataka 560032, India",12,8,7,27,19,0,9,0,2,74,96,87,100,100,0,100,100,40,100
ben039,Bengaluru,Laika Boutique Stay,12.9706163,77.6168498,"51/24, Rathna Avenue, Richmond Rd, Craig Park Layout, Ashok Nagar, Bengaluru, Karnataka 560025, India",8,3,12,85,55,0,1,9,13,106,87,100,100,100,0,100,37,100,100
ben040,Bengaluru,Hotel Ur Comforts Jayanagar,12.929622,77.5853989,"Brahmalingeshwara complex, 44, 28th C Cross Rd, opp. Reliance trends, Geetha Colony, 4th T Block East, 4th Block, Jayanagar, Bengaluru, Karnataka 560011, India",39,13,10,100,42,0,11,2,9,113,100,100,100,100,0,100,100,100,100
ben041,Bengaluru,The LaLiT Ashok Bengaluru,12.9922264,77.5825643,"Kumarakrupa Rd, High Grounds, Seshadripuram, Bengaluru, Karnataka 560001, India",13,7,3,65,27,0,7,4,14,237,81,37,100,100,0,100,87,100,100
ben042,Bengaluru,"Le Grandeur Hotel, Gandhi Bazaar Main Road, Bengaluru",12.9477417,77.56845460000001,"86, Gandhi Bazaar Main Rd, above Shiva Sagar Signature, above Shiva Sagar Signature Resturant, Gandhi Bazaar, Basavanagudi, Bengaluru, Karnataka 560004, India",41,2,6,60,43,0,20,2,8,91,78,75,100,100,0,100,25,100,100
ben043,Bengaluru,The Royal Comfort,12.9305753,77.5854566,"452/3/16, 27th Cross Rd, Geetha Colony, 4th T Block East, 4th Block, Jayanagar, Bengaluru, Karnataka 560011, India",36,17,11,101,42,0,11,3,9,114,100,100,100,100,0,100,100,100,100
ben044,Bengaluru,The Capitol Hotel,12.982548099999999,77.59455299999999,"3, Raj Bhavan Rd, Vasanth Nagar, Bengaluru, Karnataka 560001, India",7,9,3,102,46,1,6,8,17,197,84,37,100,100,20,100,100,100,100
ben045,Bengaluru,La Sara Hometel,12.9620667,77.6418992,"4033, 100 Feet Rd, next to Domlur Flyover, HAL 2nd Stage, Indiranagar, Bengaluru, Karnataka 560038, India",24,21,15,156,50,1,1,6,4,67,100,100,100,100,20,100,100,80,100
ben046,Bengaluru,Treebo Raj Premier - Indiranagar,12.9819788,77.637823,"32, 12th Cross Rd, opp. RTO, Indira Nagar 1st Stage, Stage 1, Indiranagar, Bengaluru, Karnataka 560038, India",45,29,9,169,64,1,2,7,6,81,100,100,100,100,20,100,100,100,100
ben047,Bengaluru,Hotel Deva Residency,12.9573675,77.5925821,"KH Main Road, opp. Ksrtc Central Office, K.S. Garden, Raja Ram Mohanroy Extension, Sudhama Nagar, Bengaluru, Karnataka 560027, India",20,9,3,54,24,0,11,4,12,127,84,37,100,100,0,100,100,100,100
ben048,Bengaluru,Quality Comforts Guest House,12.9861796,77.60594019999999,"14, New Market Rd, Sulthangunta, Shivaji Nagar, Bengaluru, Karnataka 560051, India",19,10,6,60,42,0,3,6,15,145,93,75,100,100,0,100,100,100,100
ben049,Bengaluru,VBR GrandInn Hotel,12.977861899999999,77.5787311,"#6, 4th Cross Rd, Gandhi Nagar, Bengaluru, Karnataka 560009, India",10,8,3,76,51,0,11,5,17,234,84,37,100,100,0,100,100,100,100
ben050,Bengaluru,The Porch Inn Hotel/Service Apartments.,12.944584899999999,77.596693,"1/11, Lakkasandra,13th Cross, Hosur Main Road, adjacent to NIMHANS, near to Wilson Manor Apartments, Lakkasandra, Wilson Garden, Bengaluru, Karnataka 560029, India",27,17,2,32,20,0,13,4,8,91,81,25,100,100,0,100,100,100,100
ben051,Bengaluru,Sri Sai Suites,12.8909207,77.6061327,"No 133, Sri Sai Suites, Bannerghatta Rd, near Ayyappa swamy Temple, behind INDIAN INSTITUTE OF MANAGEMENT BANGALORE, Gayathri Layout, Vijaya Bank Layout, 7899561261, Bengaluru, Karnataka 560076, India",14,5,12,31,13,0,3,0,6,11,92,100,100,100,0,100,62,100,100
ben052,Bengaluru,"jüSTa Indiranagar, Bangalore",12.971275100000002,77.6406725,"1st Cross Road, 796, 12th Main Rd, HAL 2nd Stage, Appareddipalya, Indiranagar, Bengaluru, Karnataka 560008, India",74,31,21,305,84,1,2,6,4,66,100,100,100,100,20,100,100,80,100
ben053,Bengaluru,Renaissance Bengaluru Race Course Hotel,12.9842389,77.57645409999999,"No 17 and 17/1, Race Course Rd, Madhava Nagar, Extension, Bengaluru, Karnataka 560001, India",9,11,3,75,36,0,9,4,13,238,84,37,100,100,0,100,100,100,100
ben054,Bengaluru,Dr Rajkumar International Hotel,12.9792635,77.577415,"109, 6th Cross Rd, Gandhi Nagar, Bengaluru, Karnataka 560009, India",10,9,4,79,47,0,10,5,15,245,87,50,100,100,0,100,100,100,100
ben055,Bengaluru,Hotel Kandi Tree,12.9289534,77.5825189,"#118, 119, 8th B Main Rd, 4th Block, Jayanagar, Bengaluru, Karnataka 560011, India",35,12,10,106,43,0,14,2,9,111,100,100,100,100,0,100,100,100,100
ben056,Bengaluru,MyWorkStay,12.9171858,77.6152238,"My work stay Building #56 29th main, 1st Cross Rd, Old Madiwala, Jay Bheema Nagar, 1st Stage, BTM 1st Stage, Bengaluru, Karnataka 560068, India",23,12,7,63,31,1,9,8,8,76,96,87,100,100,20,100,100,100,100
ben057,Bengaluru,"Taj MG Road, Bengaluru",12.9733456,77.6198225,"No: 41/3, Mahatma Gandhi Rd, near Memories of China, Yellappa Garden, Yellappa Chetty Layout, Sivanchetti Gardens, Bengaluru, Karnataka 560001, India",9,5,6,59,48,0,1,10,12,110,86,75,100,100,0,100,62,100,100
ben058,Bengaluru,Coastal Grand - Bangalore,12.8525787,77.66669209999999,"1793/1/12, Nalini Linga Reddy Souvenir, Phase 1 Service Road, Hosur Rd, Konappana Agrahara, Electronic City, Bengaluru, Karnataka 560100, India",11,0,0,24,16,1,2,0,1,46,54,0,96,100,20,100,0,20,100
ben059,Bengaluru,Hotel Embassy,12.978278399999999,77.5759662,"Anathashram lane, 2/1, Subedar Chatram Rd, Gandhinagar, Majestic, Bengaluru, Karnataka 560009, India",10,7,3,75,42,0,11,6,15,241,81,37,100,100,0,100,87,100,100
ben060,Bengaluru,THE ON TIME HOTEL Bangalore,12.9728547,77.6095828,"50, Residency Rd 1st Cross, Ashok Nagar, Bengaluru, Karnataka 560025, India",8,6,15,260,87,1,1,7,12,123,95,100,100,100,20,100,75,100,100
ben061,Bengaluru,"The Ritz-Carlton, Bangalore",12.968349799999999,77.6011114,"99, Residency Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025, India",13,18,16,291,66,1,6,7,14,140,100,100,100,100,20,100,100,100,100
ben062,Bengaluru,Octave Himalaya Monarch,12.9758721,77.5761088,"84, Subedar Chatram Rd, Gandhi Nagar, Bengaluru, Karnataka 560009, India",9,7,4,71,53,0,11,6,17,230,84,50,100,100,0,100,87,100,100
ben063,Bengaluru,"Radisson Blu Hotel, Bengaluru Outer Ring Road",12.9502139,77.6989321,"90/4, Outer Ring Rd, Marathahalli Village, Marathahalli, Bengaluru, Karnataka 560037, India",12,21,12,86,27,0,1,0,1,8,100,100,100,100,0,100,100,20,99
ben064,Bengaluru,Royal Orchid Central Bengaluru,12.9748466,77.61541620000001,"47, Manipal Centre, 1, Dickenson Rd, Yellappa Garden, Yellappa Chetty Layout, Sivanchetti Gardens, Bengaluru, Karnataka 560042, India",6,3,13,138,66,0,2,9,12,115,87,100,100,100,0,100,37,100,100
ben065,Bengaluru,"ITC Gardenia, a Luxury Collection Hotel, Bengaluru",12.966984799999999,77.59555209999999,"1, Residency Rd, Ashok Nagar, Bengaluru, Karnataka 560025, India",24,11,5,121,55,0,7,7,14,154,90,62,100,100,0,100,100,100,100
ben066,Bengaluru,Bangalore Gate Hotel & Conferences,12.9736482,77.57919369999999,"Gajanana Towers, 9 & 12, Kempegowda Rd, opposite Menaka Theater, near Mysore Bank Circle, Anchepet, Chickpet, Bengaluru, Karnataka 560009, India",10,6,4,72,49,0,11,7,19,226,82,50,100,100,0,100,75,100,100
ben067,Bengaluru,The Signature Inn,12.973162499999999,77.5705502,"479, Old Taluk Cutchery Rd, near Mastaan Dargah, Upparpete, Cottonpete, Bengaluru, Karnataka 560053, India",10,8,4,59,33,0,14,3,15,210,87,50,100,100,0,100,100,100,100
ben068,Bengaluru,Grand Mercure Bangalore,12.9288881,77.6276195,"12th Main Rd, 3rd Block, Koramangala 3 Block, Koramangala, Bengaluru, Karnataka 560034, India",20,19,7,103,42,3,7,9,3,75,96,87,100,100,60,100,100,60,100
ben069,Bengaluru,BLR PODS,12.9625556,77.7167601,"1, ITPL Main Rd, AECS Layout, Brookefield, Bengaluru 115/6 Plot, no 2, 4th Floor, Kundalahalli, Brookefield, Bengaluru, Karnataka 560037, India",28,31,16,171,24,0,0,0,2,17,100,100,100,100,0,100,100,40,100
ben070,Bengaluru,"Radisson Blu Hotel, Atria Bengaluru",12.980234999999999,77.586061,"1, Palace Rd, Ambedkar Veedhi, Bengaluru, Karnataka 560001, India",2,1,1,45,24,0,9,6,21,245,48,12,100,100,0,40,12,100,100
ben071,Bengaluru,The Pride Hotel Bangalore,12.964786199999999,77.5998426,"93, Richmond Rd, Langford Gardens, Bengaluru, Karnataka 560025, India",19,16,10,127,50,1,6,7,14,153,100,100,100,100,20,100,100,100,100
ben072,Bengaluru,Hotel Greenpark Bengaluru,12.9082897,77.6009109,"No 75 & 172, Bannerghatta Rd, Dollar Layout, BTM 2nd Stage, J. P. Nagar, Bengaluru, Karnataka 560076, India",25,11,10,87,45,0,5,2,9,61,100,100,100,100,0,100,100,100,100
ben073,Bengaluru,Shangri-La Bengaluru,12.991869999999999,77.588293,"No. 56, 6B, Palace Rd, Abshot Layout, Vasanth Nagar, Bengaluru, Karnataka 560001, India",4,1,3,85,28,0,7,4,14,217,62,37,100,100,0,80,12,100,100
ben074,Bengaluru,Taj Bangalore,13.197113199999999,77.7101192,"Main Road, opposite Kempegowda International Airport Bengaluru, Gangamuthanahalli, Bengaluru, Karnataka 560300, India",0,0,1,35,4,0,1,1,0,30,29,12,100,40,0,0,0,0,100
ben075,Bengaluru,Novotel Bengaluru Outer Ring Road,12.929749300000001,77.683188,"ECOSPACE BUSINESS PARK, Marathahalli - Sarjapur Outer Ring Rd, opp. RMZ, Kariyammana Agrahara, Bellandur, Bengaluru, Karnataka 560103, India",2,1,1,29,8,0,1,0,3,5,45,12,100,80,0,40,12,60,60
ben076,Bengaluru,"Lemon Tree Hotel, Whitefield, Bangalore",12.9725296,77.7179596,"Plot No. 23, Whitefield Road, EPIP Zone, Brookefield, Bengaluru, Karnataka 560066, India",8,10,5,88,9,0,2,0,3,20,89,62,100,90,0,100,100,60,100
ben077,Bengaluru,"Welcomhotel by ITC Hotels, Richmond Road, Bengaluru- LEED® Platinum and Zero Carbon Certified Hotel in the Heart of Bengaluru",12.9688094,77.6144934,"46, Richmond Rd, Ashok Nagar, Bengaluru, Karnataka 560025, India",9,5,16,152,58,0,2,9,12,110,92,100,100,100,0,100,62,100,100
ben078,Bengaluru,JW Marriott Hotel Bengaluru,12.9723618,77.5950513,"24/1, Vittal Mallya Rd, KG Halli, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001, India",13,12,3,166,44,2,5,7,18,184,84,37,100,100,40,100,100,100,100
ben079,Bengaluru,Lemon Tree Premier Ulsoor Lake Bengaluru,12.987447999999999,77.61669359999999,"2/1, St Johns Rd, Halasuru, Hermit Colony, Sivanchetti Gardens, Bengaluru, Karnataka 560042, India",7,2,4,47,17,0,3,5,9,117,72,50,100,100,0,100,25,100,100
ben080,Bengaluru,The Chancery Pavilion,12.966076800000002,77.59854779999999,"135, Residency Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025, India",23,16,11,135,50,1,7,7,14,156,100,100,100,100,20,100,100,100,100
ben081,Bengaluru,Hyatt Centric MG Road Bangalore,12.973455,77.62180099999999,"1/1, Swami Vivekananda Road, Mahatma Gandhi Rd, Halasuru, Someshwarpura, Bengaluru, Karnataka 560008, India",10,5,5,55,49,0,0,9,9,108,82,62,100,100,0,100,62,100,100
ben082,Bengaluru,Four Seasons Hotel Bengaluru at Embassy ONE,13.019607599999999,77.58539119999999,"8, Bellary Rd, Dena Bank Colony, Ganganagar, Bengaluru, Karnataka 560032, India",5,5,4,19,14,0,9,0,2,79,75,50,76,100,0,100,62,40,100
ben083,Bengaluru,Fairfield by Marriott Bengaluru Rajajinagar,12.9830936,77.5593393,"59th C Cross, 4th M Block, Manjunath Nagar, Rajajinagar, Bengaluru, Karnataka 560010, India",21,18,5,44,28,0,16,2,9,227,90,62,100,100,0,100,100,100,100
ben084,Bengaluru,Ramada Encore by Wyndham Bangalore Domlur,12.955429700000002,77.6412617,"282 to 285 Amarjyothi Domlur, H B C, S Layout, 1st Stage, Civil Area, Bengaluru, Karnataka 560071, India",11,16,10,56,31,1,1,4,3,49,100,100,100,100,20,100,100,60,100
ben085,Bengaluru,Raj Residency,13.0143124,77.5738748,"239/A1, Raj Residency, 11th Cross, Dr. Jeevaraj Alva Road and Mekhri Circle near Palace Grounds RMV Extension, Sadashiva Nagar, Malleshwaram, Bengaluru, Karnataka 560080, India",15,6,2,33,23,2,9,0,5,135,76,25,100,100,40,100,75,100,100
ben086,Bengaluru,Iris - The Business Hotel,12.9707621,77.6070314,"70, Brigade Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025, India",9,10,18,269,82,1,2,7,12,135,100,100,100,100,20,100,100,100,100
ben087,Bengaluru,THE Park Bangalore,12.9739914,77.61986379999999,"The Park, MG Road, 14/7, Bhaskaran Rd, Yellappa Garden, Yellappa Chetty Layout, Sivanchetti Gardens, Bengaluru, Karnataka 560042, India",9,5,6,58,48,0,1,11,13,111,86,75,100,100,0,100,62,100,100
ben088,Bengaluru,Spektrum Hotel Bengaluru Airport,13.1922549,77.6464444,"37, Down Town Park, Gate, Airport Road, near to Airport toll Kempegowda International, Sadahalli, Bengaluru, Karnataka 562110, India",0,0,0,5,2,0,0,1,0,0,7,0,20,20,0,0,0,0,5
ben089,Bengaluru,Springs Hotel and Spa,12.956741899999999,77.58357029999999,"Off J.C. Road, before, Urvasi 19, Siddaiah Rd, opp. Lions eye hospital, Doddamavalli, Sudhama Nagar, Bengaluru, Karnataka 560027, India",17,4,1,52,27,0,16,6,11,124,68,12,100,100,0,100,50,100,100
ben090,Bengaluru,Octave Vels Grand,12.9592818,77.57779049999999,"125, NHK ROAD, Kalasipalya Main Rd, Kalasipalya, Bengaluru, Karnataka 560002, India",16,7,2,46,26,0,16,4,11,194,78,25,100,100,0,100,87,100,100
ben091,Bengaluru,Hilton Bangalore Embassy GolfLinks,12.9490486,77.6453672,"off Intermediate Ring Road, Embassy Golf Links Business Park, Challaghatta, Bengaluru, Karnataka 560071, India",4,0,3,16,5,0,2,0,2,35,45,37,64,50,0,80,0,40,100
ben092,Bengaluru,Bloom Hotel - Koramangala,12.936902199999999,77.61471929999999,"68, 1st Main Rd, near Swadilo Restaurant, KHB Colony, 7th Block, Koramangala, Bengaluru, Karnataka 560095, India",19,8,9,220,41,1,7,8,6,89,100,100,100,100,20,100,100,100,100
ben093,Bengaluru,RG Royal Hotel,13.0167922,77.5490882,"19 near Iskcon Temple, Rajajinagar, 2G8W+5V5, 6th Cross Rd, Karnataka Layout, Ashokapuram, Yeshwanthpur Industrial Suburb, Mahalakshmi Layout, Bengaluru, Karnataka 560022, India",9,5,4,64,27,2,9,3,4,141,79,50,100,100,40,100,62,80,100
ben094,Bengaluru,Zion - A Luxurious Hotel,12.9796719,77.5768697,"31, WH Hanumanthappa Rd, Gandhi Nagar, Bengaluru, Karnataka 560009, India",9,10,3,81,45,0,10,5,15,244,84,37,100,100,0,100,100,100,100
ben095,Bengaluru,Manpho Bell Hotel & Convention Center,12.9765441,77.57049649999999,"Railway Colony, Railway Station, 88, Gubbi Thotadappa Rd, next to Bangalore City, Kempegowda, Majestic, Bengaluru, Karnataka 560023, India",8,8,4,76,36,0,12,3,14,225,87,50,100,100,0,100,100,100,100
ben096,Bengaluru,The Liverpool Hotels,12.9749512,77.6968655,"SY NO 6, 1C, Marathalli-KR Puram, Outer Ring Rd, opp. Rainbow Children's Hospital, Brindavan Extension, Doddanekundi, Doddanekkundi, Bengaluru, Karnataka 560037, India",4,8,9,44,15,0,2,3,3,27,96,100,100,100,0,80,100,60,100
ben097,Bengaluru,Blue Bliss Hotels By PPH Living,12.981349999999999,77.604083,"35, Lady Curzon Rd, Tasker Town, Sampangi Rama Nagar, Bengaluru, Karnataka 560001, India",13,11,10,197,73,1,3,8,16,144,100,100,100,100,20,100,100,100,100
ben098,Bengaluru,H L V GRAND INN,12.978434700000001,77.5762453,"2(10) , Anantha swamy mutt road, Near Kapali Theatre, Subedar Chatram Rd, near kappali theatre, Gandhi Nagar, Bengaluru, Karnataka 560009, India",11,9,4,79,44,0,11,6,15,243,87,50,100,100,0,100,100,100,100
